k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.10000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.01000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.021956073122813, 0.0198733845564983, 1.887424605202201, 0.0127248899485023, 0.0197159445986093, 2.0021162977124822, 0.4300197129136578, 0.0194355570079524, 2.1197544479245596, 0.8003898045245511, 0.0207846484667807, 2.161191536527382, 0.2206037138147745, 0.0196693793548335, 2.2198410682491274, 2.693318740920036, 0.0206267054537621, 2.280903760343409, 0.80581343347945, 0.0213244028350231, 2.390181460555297, 2.2688588256626105, 0.020014905676609, 2.4883350445137182, 14.354079067348401, 0.0239702603585135, 2.5596453108612085, 12.161546797496586, 0.0241831401720284, 2.7068355680308045, 0.2773043509981611, 0.0192651963395074, 2.940316382923379, 0.2431970347880336, 0.0221872516456436, 2.9680443261001765, 1.1652625749172603, 0.0207188584802155, 3.129305290484552, 0.1773816711571721, 0.0197788837589273, 3.2263935115684252, 0.1156693729265631, 0.0202444310249973, 3.254577294280718, 3.7470541418306276, 0.0192972346230044, 3.3789911339963234, 0.832691238817677, 0.0187462910397625, 3.669893716095429, 0.1591430321174711, 0.0221320689024438, 3.721302981025384, 0.3872993786788603, 0.0202633405385806, 3.8299655311650733, 0.9228804019551017, 0.019312667828691, 3.959521839860526, 0.2602258706128452, 0.0207438493605084, 4.051003281051103, 2.071093993144312, 0.0198994229025866, 4.174297113214356, 1.9441283538519782, 0.0202627909785387, 4.431898063635312, 1.484191080144002, 0.019460415678303, 4.557934813027953, 0.4807917458052118, 0.0193064100597025, 4.6009748798109324, 0.4933084689930586, 0.0203624382686359, 4.705923013907648, 0.3301380145668198, 0.0208392476483223, 4.800452755134762, 0.8406452186952297, 0.0216018694775579, 4.968835364439192, 0.4588532291738416, 0.0194072369413642, 5.394723312691166, 0.4896331113175289, 0.0198050282304014, 5.418103484256252, 0.9875715199041974, 0.0214236387325861, 2.5857273946363364, -0.0189057123421025, 0.019524231657708, 3.862727823750294, 0.2667337116489011, 0.0210618656908395, 5.197113499559193]|3549338.0000000000000000|      0.10000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       4|[1.0139431375815737, 0.025576548675756, 1.9009283073175893, 0.0058760460359154, 0.0047531638096889, 1.9905191492866037, 0.4388939468005617, 0.0151313846144246, 2.1294466843974402, 0.8044877500370906, 0.0308307535920499, 2.152799768585159, 0.2234963827289139, 0.0300357414485531, 2.224902010327231, 2.687975491117286, 0.0385814846401655, 2.2752345549341557, 0.8010695513327264, 0.0322873406447919, 2.371295384566818, 2.2702118824767274, 0.0400137773106129, 2.4916843401931277, 14.342969473098242, 0.0671065214510878, 2.579471365633527, 12.154605205434274, 0.050494893770539, 2.6990486958238558, 0.2773336712904126, 0.0161015599594116, 2.92902647898304, 0.244903053340278, 0.0142797243815093, 2.9519045526038057, 1.1562758513946292, 0.0145638843976812, 3.12469614601334, 0.1759718017991235, 0.0271265614816718, 3.2239380235627597, 0.1132157112638376, 0.0276509732256766, 3.2666584197006014, 3.7473064488937577, 0.0356376662335269, 3.390742441596557, 0.8378355549227102, 0.0100052147679254, 3.6741041920799824, 0.1653476057187653, 0.0264242836495724, 3.7131414593380887, 0.3918875889267734, 0.0199245124935444, 3.841417403090779, 0.9330504139134724, 0.0210904625527743, 3.966172621408863, 0.2584711040849811, 0.0081742213371469, 4.037663500864897, 2.077920751134357, 0.0187895069156257, 4.171792595572819, 1.948932485947697, 0.023358666379009, 4.427021340647029, 1.4845514923990002, 0.025068374386392, 4.553484339476257, 0.4823531618399137, 0.0098823459400463, 4.6074704146646726, 0.4754983163297309, 0.0060024770490619, 4.702106804116895, 0.3385182087663415, 0.0108744729357883, 4.787864470996854, 0.8431997204910971, 0.0231113059700144, 4.967272516126695, 0.4578987811489929, 0.0166500950115324, 5.405901615466962, 0.4876674545821073, 0.0273872893574967, 5.423037464535909, 0.9962074819634428, 0.0085122505584227, 2.577290303987727, -0.0252463542533382, 0.0162526826522697, 3.859840928196761, 0.2609737036012401, 0.0090616654699359, 5.2118374434233745]|2249050.7500000000000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[1.0139431375815737, 0.025576548675756, 1.9009283073175893, 0.0058760460359154, 0.0047531638096889, 1.9905191492866037, 0.4388939468005617, 0.0151313846144246, 2.1294466843974402, 0.8044877500370906, 0.0308307535920499, 2.152799768585159, 0.2234963827289139, 0.0300357414485531, 2.224902010327231, 2.687975491117286, 0.0385814846401655, 2.2752345549341557, 0.8010695513327264, 0.0322873406447919, 2.371295384566818, 2.2702118824767274, 0.0400137773106129, 2.4916843401931277, 14.342969473098242, 0.0671065214510878, 2.579471365633527, 12.154605205434274, 0.050494893770539, 2.6990486958238558, 0.2773336712904126, 0.0161015599594116, 2.92902647898304, 0.244903053340278, 0.0142797243815093, 2.9519045526038057, 1.1562758513946292, 0.0145638843976812, 3.12469614601334, 0.1759718017991235, 0.0271265614816718, 3.2239380235627597, 0.1132157112638376, 0.0276509732256766, 3.2666584197006014, 3.7473064488937577, 0.0356376662335269, 3.390742441596557, 0.8378355549227102, 0.0100052147679254, 3.6741041920799824, 0.1653476057187653, 0.0264242836495724, 3.7131414593380887, 0.3918875889267734, 0.0199245124935444, 3.841417403090779, 0.9330504139134724, 0.0210904625527743, 3.966172621408863, 0.2584711040849811, 0.0081742213371469, 4.037663500864897, 2.077920751134357, 0.0187895069156257, 4.171792595572819, 1.948932485947697, 0.023358666379009, 4.427021340647029, 1.4845514923990002, 0.025068374386392, 4.553484339476257, 0.4823531618399137, 0.0098823459400463, 4.6074704146646726, 0.4754983163297309, 0.0060024770490619, 4.702106804116895, 0.3385182087663415, 0.0108744729357883, 4.787864470996854, 0.8431997204910971, 0.0231113059700144, 4.967272516126695, 0.4578987811489929, 0.0166500950115324, 5.405901615466962, 0.4876674545821073, 0.0273872893574967, 5.423037464535909, 0.9962074819634428, 0.0085122505584227, 2.577290303987727, -0.0252463542533382, 0.0162526826522697, 3.859840928196761, 0.2609737036012401, 0.0090616654699359, 5.2118374434233745]|2249050.7500000000000000|      0.10000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0139431375815737, 0.025576548675756, 1.9009283073175893, 0.0058760460359154, 0.0047531638096889, 1.9905191492866037, 0.4388939468005617, 0.0151313846144246, 2.1294466843974402, 0.8044877500370906, 0.0308307535920499, 2.152799768585159, 0.2234963827289139, 0.0300357414485531, 2.224902010327231, 2.687975491117286, 0.0385814846401655, 2.2752345549341557, 0.8010695513327264, 0.0322873406447919, 2.371295384566818, 2.2702118824767274, 0.0400137773106129, 2.4916843401931277, 14.342969473098242, 0.0671065214510878, 2.579471365633527, 12.154605205434274, 0.050494893770539, 2.6990486958238558, 0.2773336712904126, 0.0161015599594116, 2.92902647898304, 0.244903053340278, 0.0142797243815093, 2.9519045526038057, 1.1562758513946292, 0.0145638843976812, 3.12469614601334, 0.1759718017991235, 0.0271265614816718, 3.2239380235627597, 0.1132157112638376, 0.0276509732256766, 3.2666584197006014, 3.7473064488937577, 0.0356376662335269, 3.390742441596557, 0.8378355549227102, 0.0100052147679254, 3.6741041920799824, 0.1653476057187653, 0.0264242836495724, 3.7131414593380887, 0.3918875889267734, 0.0199245124935444, 3.841417403090779, 0.9330504139134724, 0.0210904625527743, 3.966172621408863, 0.2584711040849811, 0.0081742213371469, 4.037663500864897, 2.077920751134357, 0.0187895069156257, 4.171792595572819, 1.948932485947697, 0.023358666379009, 4.427021340647029, 1.4845514923990002, 0.025068374386392, 4.553484339476257, 0.4823531618399137, 0.0098823459400463, 4.6074704146646726, 0.4754983163297309, 0.0060024770490619, 4.702106804116895, 0.3385182087663415, 0.0108744729357883, 4.787864470996854, 0.8431997204910971, 0.0231113059700144, 4.967272516126695, 0.4578987811489929, 0.0166500950115324, 5.405901615466962, 0.4876674545821073, 0.0273872893574967, 5.423037464535909, 0.9962074819634428, 0.0085122505584227, 2.577290303987727, -0.0252463542533382, 0.0162526826522697, 3.859840928196761, 0.2609737036012401, 0.0090616654699359, 5.2118374434233745]|2249050.7500000000000000|      0.01000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.0129680482552685, 0.0266471297267877, 1.9005926484057172, 0.0051551324142825, 0.005066430269872, 1.989647891934185, 0.438361242086271, 0.0138031514370491, 2.1300492277217438, 0.8047462348724023, 0.0316679387043848, 2.152824882986776, 0.2237158828372814, 0.0296371032876919, 2.2252886329007877, 2.6885692376418566, 0.0383978292225445, 2.2754355865229856, 0.8017923054022685, 0.0321889714129015, 2.3732030493532053, 2.269540225936727, 0.0405840440132046, 2.4908299535638103, 14.344024278735786, 0.0709820374701931, 2.5792958944471307, 12.154622757943107, 0.0535863083354607, 2.7006310754203526, 0.2770741629748352, 0.0168008725555253, 2.9304752657158843, 0.2443894622942325, 0.013420031778389, 2.9529583808531488, 1.157590581819087, 0.0149432866789525, 3.1233251905049713, 0.1759361181615056, 0.0250607276936722, 3.2234105720124906, 0.112955737610806, 0.0278402674061296, 3.266322030829241, 3.7472152505198792, 0.0354354843495439, 3.3913732431459787, 0.837350481922974, 0.0111144528050319, 3.675303356488478, 0.164846595849893, 0.0260531566057668, 3.713550728311738, 0.3917978424625804, 0.0194081781833357, 3.8394038930249375, 0.9342491395032646, 0.0203342533107982, 3.967333944799935, 0.2600946421604278, 0.0081341032968377, 4.0375053405811, 2.07841814377703, 0.0204556945681141, 4.171154179573063, 1.94898381666967, 0.0241432890626394, 4.426877704302767, 1.4849278245382012, 0.0242452695883243, 4.553867902170507, 0.4835768383307565, 0.0095560242678019, 4.607427957144248, 0.4760211277083802, 0.0076877816982656, 4.702445525380177, 0.3384556909238632, 0.0127239398645814, 4.787211395641792, 0.8431079907341691, 0.0223117382548805, 4.967985813427415, 0.4558972201423911, 0.0179537204697826, 5.406275498040252, 0.4886102811034034, 0.02798274814275, 5.42342614994252, 0.9953688465733068, 0.0089319852262134, 2.5760989124190825, -0.0235533021782095, 0.0162768984017441, 3.8597346238964527, 0.2623052273143197, 0.0078282181774544, 5.211189777221999]|2171280.5000000000000000|      0.10000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[1.0183759776563277, 0.0285285546813865, 1.8936176731400958, 0.0071454870747651, 0.0022094891666085, 1.9984011948501534, 0.4425154829968816, 0.0238753924942389, 2.1359959620432885, 0.8076409800775588, 0.0390501573591007, 2.154303919840762, 0.2198983626059801, 0.0277617357634361, 2.2451604703665855, 2.679629354419116, 0.0368523474216889, 2.2793109405138945, 0.8113361888023249, 0.0354581464522409, 2.3748029517613114, 2.267578960824753, 0.0368177472658535, 2.4939524926839827, 14.342456010486263, 0.0870562011854271, 2.5735296924969555, 12.169004649677674, 0.0666960261435769, 2.714032636565913, 0.2949205677637182, 0.0040827631337552, 2.9120982045299657, 0.2469471593249513, 0.0121059873808554, 2.9618398114857283, 1.135841221712457, 0.0216321146762916, 3.1228101913749975, 0.1680176545321823, 0.0292077979030485, 3.2212828216396256, 0.1161840010860123, 0.0299548990066593, 3.263469757482019, 3.755665105721177, 0.0475005863572871, 3.4033366693086333, 0.8257978918621546, 0.0079979861145541, 3.7039781801226823, 0.1560724603718772, 0.0456440015027081, 3.7196636201331708, 0.3741748298830318, 0.0235780986148965, 3.836132809935885, 0.9344930102593019, 0.0055694487016916, 3.955169640178276, 0.2681889903120159, 0.0240442076891704, 4.041864620191389, 2.098662072814007, 0.044141942062193, 4.188538757762015, 1.9419489073936986, 0.0169436602373418, 4.433923238608746, 1.477704413945589, 0.0055414356449218, 4.56353551388835, 0.4926373421379127, 0.0245998173198779, 4.587439223155033, 0.4690586613831579, 0.004989815005062, 4.703717126498086, 0.3313640144686165, 0.0052053430751433, 4.80120036332838, 0.8392154306068753, 0.0166174393329063, 4.970920359946626, 0.4555645366131155, 0.0034487561298024, 5.409839274600339, 0.4792237635422689, 0.0271190545037876, 5.427634196537025, 0.9932653637678625, 0.0101555864973741, 2.583353361855552, -0.0289741029357028, 0.0204280715825392, 3.8687739680301734, 0.274680049593329, 0.0065730008479934, 5.213276925313988]|1985534.8750000000000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[1.0183759776563277, 0.0285285546813865, 1.8936176731400958, 0.0071454870747651, 0.0022094891666085, 1.9984011948501534, 0.4425154829968816, 0.0238753924942389, 2.1359959620432885, 0.8076409800775588, 0.0390501573591007, 2.154303919840762, 0.2198983626059801, 0.0277617357634361, 2.2451604703665855, 2.679629354419116, 0.0368523474216889, 2.2793109405138945, 0.8113361888023249, 0.0354581464522409, 2.3748029517613114, 2.267578960824753, 0.0368177472658535, 2.4939524926839827, 14.342456010486263, 0.0870562011854271, 2.5735296924969555, 12.169004649677674, 0.0666960261435769, 2.714032636565913, 0.2949205677637182, 0.0040827631337552, 2.9120982045299657, 0.2469471593249513, 0.0121059873808554, 2.9618398114857283, 1.135841221712457, 0.0216321146762916, 3.1228101913749975, 0.1680176545321823, 0.0292077979030485, 3.2212828216396256, 0.1161840010860123, 0.0299548990066593, 3.263469757482019, 3.755665105721177, 0.0475005863572871, 3.4033366693086333, 0.8257978918621546, 0.0079979861145541, 3.7039781801226823, 0.1560724603718772, 0.0456440015027081, 3.7196636201331708, 0.3741748298830318, 0.0235780986148965, 3.836132809935885, 0.9344930102593019, 0.0055694487016916, 3.955169640178276, 0.2681889903120159, 0.0240442076891704, 4.041864620191389, 2.098662072814007, 0.044141942062193, 4.188538757762015, 1.9419489073936986, 0.0169436602373418, 4.433923238608746, 1.477704413945589, 0.0055414356449218, 4.56353551388835, 0.4926373421379127, 0.0245998173198779, 4.587439223155033, 0.4690586613831579, 0.004989815005062, 4.703717126498086, 0.3313640144686165, 0.0052053430751433, 4.80120036332838, 0.8392154306068753, 0.0166174393329063, 4.970920359946626, 0.4555645366131155, 0.0034487561298024, 5.409839274600339, 0.4792237635422689, 0.0271190545037876, 5.427634196537025, 0.9932653637678625, 0.0101555864973741, 2.583353361855552, -0.0289741029357028, 0.0204280715825392, 3.8687739680301734, 0.274680049593329, 0.0065730008479934, 5.213276925313988]|1985534.8750000000000000|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.0183759776563277, 0.0285285546813865, 1.8936176731400958, 0.0071454870747651, 0.0022094891666085, 1.9984011948501534, 0.4425154829968816, 0.0238753924942389, 2.1359959620432885, 0.8076409800775588, 0.0390501573591007, 2.154303919840762, 0.2198983626059801, 0.0277617357634361, 2.2451604703665855, 2.679629354419116, 0.0368523474216889, 2.2793109405138945, 0.8113361888023249, 0.0354581464522409, 2.3748029517613114, 2.267578960824753, 0.0368177472658535, 2.4939524926839827, 14.342456010486263, 0.0870562011854271, 2.5735296924969555, 12.169004649677674, 0.0666960261435769, 2.714032636565913, 0.2949205677637182, 0.0040827631337552, 2.9120982045299657, 0.2469471593249513, 0.0121059873808554, 2.9618398114857283, 1.135841221712457, 0.0216321146762916, 3.1228101913749975, 0.1680176545321823, 0.0292077979030485, 3.2212828216396256, 0.1161840010860123, 0.0299548990066593, 3.263469757482019, 3.755665105721177, 0.0475005863572871, 3.4033366693086333, 0.8257978918621546, 0.0079979861145541, 3.7039781801226823, 0.1560724603718772, 0.0456440015027081, 3.7196636201331708, 0.3741748298830318, 0.0235780986148965, 3.836132809935885, 0.9344930102593019, 0.0055694487016916, 3.955169640178276, 0.2681889903120159, 0.0240442076891704, 4.041864620191389, 2.098662072814007, 0.044141942062193, 4.188538757762015, 1.9419489073936986, 0.0169436602373418, 4.433923238608746, 1.477704413945589, 0.0055414356449218, 4.56353551388835, 0.4926373421379127, 0.0245998173198779, 4.587439223155033, 0.4690586613831579, 0.004989815005062, 4.703717126498086, 0.3313640144686165, 0.0052053430751433, 4.80120036332838, 0.8392154306068753, 0.0166174393329063, 4.970920359946626, 0.4555645366131155, 0.0034487561298024, 5.409839274600339, 0.4792237635422689, 0.0271190545037876, 5.427634196537025, 0.9932653637678625, 0.0101555864973741, 2.583353361855552, -0.0289741029357028, 0.0204280715825392, 3.8687739680301734, 0.274680049593329, 0.0065730008479934, 5.213276925313988]|1985534.8750000000000000|      0.01000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
