k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[261, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 137 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 179 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.6016677454494086, 0.6027874288966951, -1.8464710291962871, 0.001320915877136, -0.0272898455020369, -0.0053067515126615, -0.0304193198016527, -0.1296022499467768, 1.1171219673229205, -0.0042672877659178, 0.0044406199140085, 399.73628999198814, 0.0058121371373255, -0.0152934493879465, -0.0104850366581003, 0.0070160466715485, -0.1239665673350379, 0.7279194724348153, -0.0002848362908721, 0.0282755780933233, 402.0322753716685, 0.0162226579047258, -0.0064455211796812, 0.0061732102106604, -0.021535489152388, -0.1264149599777289, 0.9148622722004355, 0.0195771293203182, -0.0110183253002638, 400.3994825213277, 0.0478498255019338, -1.2010942716877746, 0.0061806661834686, -1.4265943138325248, -0.0827047133790347, 0.4522601859185882, 0.0010092205934551, 0.0064796836913252, 407.03322065344537, 0.0440992429992596, -1.233217234990523, -0.0061697700465978, -1.0453143119158883, -0.1103010244675041, 0.3448949380554353, 0.0089243992598782, 0.0017632808780774, 405.92799447487914, 0.0258057134796919, -1.249690283665677, -0.0023491108217338, -0.8657352796761512, -0.1365196875025251, 0.2896884468733336, 0.0148908724592678, -0.008544702662162, 404.73908622803896]|92864.3046875000000000|      1.00000000|[351, 104, 0, 8]                                                           |  | trying linear partial model with 52 points | iterate success | actual_k=13
       3|[-0.6016677454494086, 0.6027874288966951, -1.8464710291962871, 0.001320915877136, -0.0272898455020369, -0.0053067515126615, -0.0304193198016527, -0.1296022499467768, 1.1171219673229205, -0.0042672877659178, 0.0044406199140085, 399.73628999198814, 0.0058121371373255, -0.0152934493879465, -0.0104850366581003, 0.0070160466715485, -0.1239665673350379, 0.7279194724348153, -0.0002848362908721, 0.0282755780933233, 402.0322753716685, 0.0162226579047258, -0.0064455211796812, 0.0061732102106604, -0.021535489152388, -0.1264149599777289, 0.9148622722004355, 0.0195771293203182, -0.0110183253002638, 400.3994825213277, 0.0478498255019338, -1.2010942716877746, 0.0061806661834686, -1.4265943138325248, -0.0827047133790347, 0.4522601859185882, 0.0010092205934551, 0.0064796836913252, 407.03322065344537, 0.0440992429992596, -1.233217234990523, -0.0061697700465978, -1.0453143119158883, -0.1103010244675041, 0.3448949380554353, 0.0089243992598782, 0.0017632808780774, 405.92799447487914, 0.0258057134796919, -1.249690283665677, -0.0023491108217338, -0.8657352796761512, -0.1365196875025251, 0.2896884468733336, 0.0148908724592678, -0.008544702662162, 404.73908622803896]|92864.3046875000000000|      0.10000000|[608, 182, 0, 14]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 133 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 217 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       4|[-0.609368612153865, 0.6164670937897377, -1.8389795290478859, -0.001024994124154, -0.0266054882512123, -0.0042053388380237, -0.0239046749932416, -0.1163745993710975, 1.127880269198581, -0.0139501764966149, 0.0035344716976039, 399.729559404132, -0.004229917206064, -0.0057623546878192, -0.0036690467719053, 0.0077705227863963, -0.1231629890483945, 0.7271815701220704, 0.0014488139325653, 0.0116569665332891, 402.03889345761996, 0.0071280287195513, -0.0199106500956516, 0.00366359159743, -0.0149280079745303, -0.1385871912214877, 0.9023002653895708, 0.0140041331563035, -0.0054550669390993, 400.40609726998844, 0.050210285221546, -1.1962724728727223, -0.0198831020635616, -1.4308674252221227, -0.0588860734811308, 0.4339706846476238, -0.0010327192286674, 0.0005218259376112, 407.0407848235183, 0.0827470524280342, -1.2433524765370094, -0.0307636137676238, -1.032963980230901, -0.1044410696149176, 0.3491196295068745, 0.0003806441119222, -0.0052889802662687, 405.91684701310027, 0.0630177655901095, -1.2203877329490898, -0.0029472202465506, -0.8674557011987496, -0.103778071222465, 0.2956797121017708, 0.0240226034650281, -0.0044366151373587, 404.7293036884431]|62724.2656250000000000|      1.00000000|[700, 208, 0, 16]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       5|[-0.609368612153865, 0.6164670937897377, -1.8389795290478859, -0.001024994124154, -0.0266054882512123, -0.0042053388380237, -0.0239046749932416, -0.1163745993710975, 1.127880269198581, -0.0139501764966149, 0.0035344716976039, 399.729559404132, -0.004229917206064, -0.0057623546878192, -0.0036690467719053, 0.0077705227863963, -0.1231629890483945, 0.7271815701220704, 0.0014488139325653, 0.0116569665332891, 402.03889345761996, 0.0071280287195513, -0.0199106500956516, 0.00366359159743, -0.0149280079745303, -0.1385871912214877, 0.9023002653895708, 0.0140041331563035, -0.0054550669390993, 400.40609726998844, 0.050210285221546, -1.1962724728727223, -0.0198831020635616, -1.4308674252221227, -0.0588860734811308, 0.4339706846476238, -0.0010327192286674, 0.0005218259376112, 407.0407848235183, 0.0827470524280342, -1.2433524765370094, -0.0307636137676238, -1.032963980230901, -0.1044410696149176, 0.3491196295068745, 0.0003806441119222, -0.0052889802662687, 405.91684701310027, 0.0630177655901095, -1.2203877329490898, -0.0029472202465506, -0.8674557011987496, -0.103778071222465, 0.2956797121017708, 0.0240226034650281, -0.0044366151373587, 404.7293036884431]|62724.2656250000000000|      0.10000000|[952, 286, 0, 22]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 132 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       6|[-0.5848622940206246, 0.6232418187802732, -1.8419173718124675, 0.0130043881630308, -0.0200847684071287, -0.0189000434536271, -0.0182813246184031, -0.1126001489240732, 1.1160470134008647, -0.0138682527534642, 0.0128267706410864, 399.73006369687675, 0.0009563329463865, 0.0115359488531886, -0.0237499216959077, 0.0143810699465207, -0.1294676810040224, 0.7176957740470226, -0.0021737330558813, 0.0192697636843258, 402.0330306697181, 0.0040846479858292, -0.0308750981448607, 0.0077243512010928, -0.0145586521690774, -0.1335631326693575, 0.9009187078736102, 0.0136193867501652, 0.0109409071544331, 400.3928877658254, 0.0830655887338703, -1.2104042914333542, -0.0415776397599264, -1.4238504393059077, -0.0274004438059997, 0.4499039901244101, -0.0087508930421228, 0.0025002679026811, 407.04968680477316, 0.1048937557303463, -1.2183126205430004, -0.0428287649516235, -1.0236647865975481, -0.0927501383858989, 0.3630937332175528, 0.0195825552588436, -0.0016242641409088, 405.91538424591613, 0.0646738866671564, -1.2385011243402992, -0.0151821088524385, -0.8488636443163489, -0.0795464545726854, 0.3079783333723591, 0.0231856289644947, 0.0060499491497064, 404.73731014544904]|38031.0117187500000000|      1.00000000|[1042, 312, 0, 24]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
       7|[-0.5848622940206246, 0.6232418187802732, -1.8419173718124675, 0.0130043881630308, -0.0200847684071287, -0.0189000434536271, -0.0182813246184031, -0.1126001489240732, 1.1160470134008647, -0.0138682527534642, 0.0128267706410864, 399.73006369687675, 0.0009563329463865, 0.0115359488531886, -0.0237499216959077, 0.0143810699465207, -0.1294676810040224, 0.7176957740470226, -0.0021737330558813, 0.0192697636843258, 402.0330306697181, 0.0040846479858292, -0.0308750981448607, 0.0077243512010928, -0.0145586521690774, -0.1335631326693575, 0.9009187078736102, 0.0136193867501652, 0.0109409071544331, 400.3928877658254, 0.0830655887338703, -1.2104042914333542, -0.0415776397599264, -1.4238504393059077, -0.0274004438059997, 0.4499039901244101, -0.0087508930421228, 0.0025002679026811, 407.04968680477316, 0.1048937557303463, -1.2183126205430004, -0.0428287649516235, -1.0236647865975481, -0.0927501383858989, 0.3630937332175528, 0.0195825552588436, -0.0016242641409088, 405.91538424591613, 0.0646738866671564, -1.2385011243402992, -0.0151821088524385, -0.8488636443163489, -0.0795464545726854, 0.3079783333723591, 0.0231856289644947, 0.0060499491497064, 404.73731014544904]|38031.0117187500000000|      0.10000000|[1293, 390, 0, 30]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 131 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 172 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       8|[-0.5708221474448953, 0.6364309358974194, -1.8343777468400513, -0.0038147608441483, -0.0110329102250824, -0.0198449867717536, -0.0298299251955393, -0.11272092889222, 1.1079672835725252, -0.0078096082009956, 0.0252329846790715, 399.7152108277751, -0.0065533630112382, 0.0137204733478675, -0.033065449545065, -0.0081888626436189, -0.125374644497228, 0.7324925373076477, -0.0151538127724452, 0.0036140711536806, 402.02481120509145, -0.0016471264015336, -0.0298421317108006, 0.0100128899232542, -0.0165067728024353, -0.1263507795564244, 0.8964006041816419, 0.0207447943611066, 0.0068697723025687, 400.3872197396821, 0.1181406893375528, -1.2094404241324728, -0.0462394005273109, -1.4137680795927057, -0.0024310181239695, 0.4553489870242436, -0.0105145601998917, -0.0091760573808289, 407.0356964614013, 0.1173336224580398, -1.2018352778140382, -0.0509682710638167, -1.0251845955015149, -0.0506010698208857, 0.3587423308459262, 0.018513607812777, 0.0042736167443336, 405.9143648172301, 0.076518550613531, -1.2097133617739146, -0.0176238804328028, -0.8500204714493087, -0.0487485015269357, 0.2986202936052119, 0.0052851906687815, 0.0071457366066242, 404.73550952545094]|16401.0468750000000000|      1.00000000|[1383, 416, 0, 32]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
       9|[-0.5708221474448953, 0.6364309358974194, -1.8343777468400513, -0.0038147608441483, -0.0110329102250824, -0.0198449867717536, -0.0298299251955393, -0.11272092889222, 1.1079672835725252, -0.0078096082009956, 0.0252329846790715, 399.7152108277751, -0.0065533630112382, 0.0137204733478675, -0.033065449545065, -0.0081888626436189, -0.125374644497228, 0.7324925373076477, -0.0151538127724452, 0.0036140711536806, 402.02481120509145, -0.0016471264015336, -0.0298421317108006, 0.0100128899232542, -0.0165067728024353, -0.1263507795564244, 0.8964006041816419, 0.0207447943611066, 0.0068697723025687, 400.3872197396821, 0.1181406893375528, -1.2094404241324728, -0.0462394005273109, -1.4137680795927057, -0.0024310181239695, 0.4553489870242436, -0.0105145601998917, -0.0091760573808289, 407.0356964614013, 0.1173336224580398, -1.2018352778140382, -0.0509682710638167, -1.0251845955015149, -0.0506010698208857, 0.3587423308459262, 0.018513607812777, 0.0042736167443336, 405.9143648172301, 0.076518550613531, -1.2097133617739146, -0.0176238804328028, -0.8500204714493087, -0.0487485015269357, 0.2986202936052119, 0.0052851906687815, 0.0071457366066242, 404.73550952545094]|16401.0468750000000000|      0.10000000|[1635, 494, 0, 38]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 133 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 172 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      10|[-0.5679842188214982, 0.6444796216507871, -1.8309068276864615, -0.0393957352011854, 0.0070262228404341, -0.0151591175564961, -0.0322983540920299, -0.1173996808877174, 1.1067842703320974, -0.0095450730326145, 0.0198803389046449, 399.7136985149742, -0.0276767183999361, 0.0036578283291169, -0.0316938668184369, -0.0080745916510354, -0.1318650058850178, 0.7258187293714584, -0.0218678309737736, 0.0100499309857904, 402.02906723596294, 0.0032214014316586, -0.014889361693074, 0.012308627387695, -0.0188329128374367, -0.136609376194446, 0.8948351289805886, 0.028025747739459, 0.003810938365651, 400.3881704766237, 0.1381827401472824, -1.2151110175008961, -0.0589356845091956, -1.4153300210727309, 0.0165114086782738, 0.4701336853971158, -0.0097108051793575, -0.0079629945609376, 407.03867046897903, 0.1476393584430742, -1.1851656570911686, -0.063374759240898, -1.0341278058415233, -0.0197903314394092, 0.3625669239618701, 0.0190569032361788, 0.0097487356479374, 405.9147442644176, 0.1142652355150253, -1.2078523402570105, -0.04122013881294, -0.8438912607550736, -0.0137808218900543, 0.3120815505359704, 0.003900921972339, 0.0104128083893142, 404.7398191184215]|2446.9650878906250000|      1.00000000|[1850, 559, 0, 43]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 134 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | iterate success | actual_k=13
