k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      1.11111111|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      1.00000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      1.11111111|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      1.00000000|[86, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      0.90000000|[108, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      0.81000000|[130, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      0.72900000|[150, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      0.65610000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      0.59049000|[193, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.3237674083191825, -0.4283630847618413, -0.1299788379293531, -0.0571444168518688, 0.9307859316053084, 0.1759192922586758, -0.5516667383071151, 0.4415734360210775, 0.3585269522200578]|22503.2441406250000000|      0.53144100|[214, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
