k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      1.11111111|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[23.29530524280509, 37.983792410305334, 42.12169374382829, 39.36250193216554]   |721.3671264648437500|      1.23456790|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[22.29812292435161, 37.38820935576525, 42.47876351010869, 39.58060129868372]    |631.3181152343750000|      1.37174211|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[21.14536214062527, 36.76098895879632, 42.81689627626548, 39.79292135129027]    |541.3350830078125000|      1.52415790|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       5|[19.862763242424272, 36.04785699873001, 43.16341169406855, 40.0151087758494]    |452.7648620605468750|      1.69350878|[55, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[19.862763242424272, 36.04785699873001, 43.16341169406855, 40.0151087758494]    |452.7648620605468750|      1.52415790|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[19.862763242424272, 36.04785699873001, 43.16341169406855, 40.0151087758494]    |452.7648620605468750|      1.37174211|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       8|[18.68864647743718, 35.450368777405444, 43.48736462558783, 40.21805844663908]   |382.3750305175781250|      1.52415790|[85, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[18.68864647743718, 35.450368777405444, 43.48736462558783, 40.21805844663908]   |382.3750305175781250|      1.37174211|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[18.68864647743718, 35.450368777405444, 43.48736462558783, 40.21805844663908]   |382.3750305175781250|      1.23456790|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[18.68864647743718, 35.450368777405444, 43.48736462558783, 40.21805844663908]   |382.3750305175781250|      1.11111111|[116, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      12|[17.728082126925987, 34.97558134822887, 43.7298247268793, 40.384413567207105]   |331.3281860351562500|      1.23456790|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[17.728082126925987, 34.97558134822887, 43.7298247268793, 40.384413567207105]   |331.3281860351562500|      1.11111111|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[17.728082126925987, 34.97558134822887, 43.7298247268793, 40.384413567207105]   |331.3281860351562500|      1.00000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[16.856190000495268, 34.56017028111528, 43.947636440703135, 40.52511119515013]  |289.6106872558593750|      1.11111111|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      16|[16.856190000495268, 34.56017028111528, 43.947636440703135, 40.52511119515013]  |289.6106872558593750|      1.00000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      17|[16.856190000495268, 34.56017028111528, 43.947636440703135, 40.52511119515013]  |289.6106872558593750|      0.90000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
