k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      2.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.2705800642457245, 1.5284062930498727, 4.320083344927976, 6.459698324051736, 5.35320040388515, 7.685074491243862]| 98.9983139038085938|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[-2.014807303219642, 0.3241263780466743, 2.719673347631712, 6.496350954009506, 2.946548385342272, 6.6991308042797195]| 61.2368240356445312|      8.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[-2.014807303219642, 0.3241263780466743, 2.719673347631712, 6.496350954009506, 2.946548385342272, 6.6991308042797195]| 61.2368240356445312|      4.00000000|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-1.500053780133829, 1.795271927062968, 2.3807793287284236, 3.482075791769632, 5.024351188277251, 6.469367477242539]| 20.8537921905517578|      8.00000000|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[-1.500053780133829, 1.795271927062968, 2.3807793287284236, 3.482075791769632, 5.024351188277251, 6.469367477242539]| 20.8537921905517578|      4.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-1.500053780133829, 1.795271927062968, 2.3807793287284236, 3.482075791769632, 5.024351188277251, 6.469367477242539]| 20.8537921905517578|      2.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-2.3231082014252022, 2.239456111955679, 1.1817903868711261, 3.3214202177069643, 4.007558886367845, 5.676883693125661]|  6.7656917572021484|      4.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[-2.3231082014252022, 2.239456111955679, 1.1817903868711261, 3.3214202177069643, 4.007558886367845, 5.676883693125661]|  6.7656917572021484|      2.00000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
