k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2088840780396769, 0.1672967529589328, -0.5200946035335111, -0.3376160544119022, 0.6248037062269922, -0.2214773735788846, -0.0290338459066191, 0.2650128669735191, 0.1827281023201738]|444722.9062500000000000|     10.00000000|[28, 4, 0, 2]                                                              |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       2|[-0.2088840780396769, 0.1672967529589328, -0.5200946035335111, -0.3376160544119022, 0.6248037062269922, -0.2214773735788846, -0.0290338459066191, 0.2650128669735191, 0.1827281023201738]|444722.9062500000000000|      1.00000000|[90, 14, 0, 7]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 51 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.2099177701986398, 0.3357389898404268, -0.4578272370845798, 0.2970350856212884, 0.8140906540968783, 0.1498367017494631, -0.3587134963967319, 0.0668983586556092, 0.4433642639563555]|183576.2187500000000000|     10.00000000|[117, 18, 0, 9]                                                            |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       4|[0.2099177701986398, 0.3357389898404268, -0.4578272370845798, 0.2970350856212884, 0.8140906540968783, 0.1498367017494631, -0.3587134963967319, 0.0668983586556092, 0.4433642639563555]|183576.2187500000000000|      1.00000000|[180, 28, 0, 14]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.5101351994983204, 0.1039903900650695, -0.7440450423038643, -0.0663390607605632, 1.4776021355158773, -0.2023978702642053, -0.0859061727167624, 0.1071701144944655, 0.48624024202462]|37062.8828125000000000|     10.00000000|[207, 32, 0, 16]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       6|[0.5101351994983204, 0.1039903900650695, -0.7440450423038643, -0.0663390607605632, 1.4776021355158773, -0.2023978702642053, -0.0859061727167624, 0.1071701144944655, 0.48624024202462]|37062.8828125000000000|      1.00000000|[271, 42, 0, 21]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.5101351994983204, 0.1039903900650695, -0.7440450423038643, -0.0663390607605632, 1.4776021355158773, -0.2023978702642053, -0.0859061727167624, 0.1071701144944655, 0.48624024202462]|37062.8828125000000000|      0.10000000|[334, 52, 0, 26]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.5062354209104238, 0.1199556175596992, -0.7302772626066307, -0.0547343898618746, 1.3866883870317845, -0.2135949964086949, -0.0893635649876033, 0.13732487465247, 0.4959219089640456]|16087.7871093750000000|      1.00000000|[361, 56, 0, 28]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       9|[0.5062354209104238, 0.1199556175596992, -0.7302772626066307, -0.0547343898618746, 1.3866883870317845, -0.2135949964086949, -0.0893635649876033, 0.13732487465247, 0.4959219089640456]|16087.7871093750000000|      0.10000000|[424, 66, 0, 33]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.5027223536479818, 0.1432644331383026, -0.7326659563329199, 0.0104643986145931, 1.3180177995541935, -0.2027508689209346, -0.1041899749188097, 0.1487929408485017, 0.4941369890773267]|5991.9970703125000000|      1.00000000|[451, 70, 0, 35]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      11|[0.5027223536479818, 0.1432644331383026, -0.7326659563329199, 0.0104643986145931, 1.3180177995541935, -0.2027508689209346, -0.1041899749188097, 0.1487929408485017, 0.4941369890773267]|5991.9970703125000000|      0.10000000|[514, 80, 0, 40]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.5239120011173687, 0.1238255594792126, -0.7270859359192721, 0.0772763475048883, 1.2679290745067926, -0.1990664168843409, -0.1416041142189883, 0.1643822571915791, 0.5167833071301824]|1994.9748535156250000|      1.00000000|[541, 84, 0, 42]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
