k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.04000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9797628774919173, 0.9654969729937669]                                        |  7.3496880531311035|      0.20000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.8640215080488979, 0.8023898443958588]                                        |  4.8492698669433594|      1.00000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.8640215080488979, 0.8023898443958588]                                        |  4.8492698669433594|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.7537630983532757, 0.6355273768023573]                                        |  3.0415077209472656|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.7537630983532757, 0.6355273768023573]                                        |  3.0415077209472656|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.7537630983532757, 0.6355273768023573]                                        |  3.0415077209472656|      0.04000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.7296097205387247, 0.6036429865753581]                                        |  2.7477962970733643|      0.20000000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.7296097205387247, 0.6036429865753581]                                        |  2.7477962970733643|      0.04000000|[65, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.7053263826980164, 0.571857463088808]                                         |  2.4739866256713867|      0.20000000|[70, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[0.7053263826980164, 0.571857463088808]                                         |  2.4739866256713867|      0.04000000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.6806200815581814, 0.5403995756201971]                                        |  2.2191321849822998|      0.20000000|[83, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[0.6806200815581814, 0.5403995756201971]                                        |  2.2191321849822998|      0.04000000|[90, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.6557284667056834, 0.5090881158964011]                                        |  1.9822753667831421|      0.20000000|[95, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[0.6557284667056834, 0.5090881158964011]                                        |  1.9822753667831421|      0.04000000|[103, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.6307742993694044, 0.4778264855397964]                                        |  1.7625378370285034|      0.20000000|[108, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[0.6307742993694044, 0.4778264855397964]                                        |  1.7625378370285034|      0.04000000|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.6065868911359733, 0.4459679029763906]                                        |  1.5591025352478027|      0.20000000|[121, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[0.6065868911359733, 0.4459679029763906]                                        |  1.5591025352478027|      0.04000000|[127, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.5832481784788149, 0.4134824525176609]                                        |  1.3714134693145752|      0.20000000|[132, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[0.5832481784788149, 0.4134824525176609]                                        |  1.3714134693145752|      0.04000000|[138, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.5587061709085159, 0.3818962234863348]                                        |  1.1984529495239258|      0.20000000|[144, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[0.5587061709085159, 0.3818962234863348]                                        |  1.1984529495239258|      0.04000000|[151, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.5332402534412906, 0.3510500398074343]                                        |  1.0396908521652222|      0.20000000|[157, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[0.5332402534412906, 0.3510500398074343]                                        |  1.0396908521652222|      0.04000000|[165, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.5070486098253528, 0.3208176431989001]                                        |  0.8945383429527283|      0.20000000|[171, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[0.5070486098253528, 0.3208176431989001]                                        |  0.8945383429527283|      0.04000000|[177, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.4818853207574826, 0.2897240926894005]                                        |  0.7622396945953369|      0.20000000|[183, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[0.4818853207574826, 0.2897240926894005]                                        |  0.7622396945953369|      0.04000000|[189, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.4579477659032523, 0.2576773538911902]                                        |  0.6424899101257324|      0.20000000|[194, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[0.4579477659032523, 0.2576773538911902]                                        |  0.6424899101257324|      0.04000000|[201, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.4319901365677521, 0.2272437954518493]                                        |  0.5345090031623840|      0.20000000|[206, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[0.4319901365677521, 0.2272437954518493]                                        |  0.5345090031623840|      0.04000000|[214, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.406592343236143, 0.1963414962835855]                                         |  0.4379230439662933|      0.20000000|[219, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[0.406592343236143, 0.1963414962835855]                                         |  0.4379230439662933|      0.04000000|[226, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
