k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.7485005541402324, 10.500724034963165, 1.2597602282246911]                    |  0.0563034340739250|     10.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.7485005541402324, 10.500724034963165, 1.2597602282246911]                    |  0.0563034340739250|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.7485005541402324, 10.500724034963165, 1.2597602282246911]                    |  0.0563034340739250|      0.10000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.6953852492937269, 10.42265833379252, 1.2268283182922521]                     |  0.0300225820392370|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.6953852492937269, 10.42265833379252, 1.2268283182922521]                     |  0.0300225820392370|      0.10000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.6953852492937269, 10.42265833379252, 1.2268283182922521]                     |  0.0300225820392370|      0.01000000|[69, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.6935508095813254, 10.421343565391323, 1.2170863362047721]                    |  0.0267641060054302|      0.10000000|[74, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.7670552193498358, 10.403096998036407, 1.151785765576749]                     |  0.0117672085762024|      1.00000000|[80, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
