k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1117423819260844, -0.0901544554666736, 0.0649526118393553, -0.0645814383600487, -0.0529510786699287, 0.1184879424679607, 0.0836363883641705, -0.0744330468839065, 0.1698337916024654, 0.1028159117830697, 0.1972661551098565, 0.0778966705102382, 0.0804691629332615, 0.0675256924921963, 0.1586416778856816, 0.108019794254688, 0.2021022232623202, 0.1610462948403456, 0.1311518588994903, 0.1920259064197547, 0.3774676393931534, 0.2099168549370505, 0.1278946032567028, 0.4664445936288567, 0.3864117176137031, 0.3163511963680398, 0.3934386967580815, 0.4478463073076171, 0.3322676432955966, 0.2742234706276749, 0.4286504582279744, 0.3441336699981057, 0.331668833326668, 0.2797104149371262, 0.2993950228993225, 0.3176645150554085, 0.3599997166353565, 0.3931850489491175, 0.4122919833654849, 0.4460427428991531, 0.3982909994053062, 0.4032520935111265, 0.4319904672608962, 0.3787212788127249, 0.5564368412661574, 0.5325010174196129, 0.3867727495166767, 0.5726098706647866, 0.5409176902172492, 0.6132513759701037, 0.4582413687152686, 0.5103767533961224, 0.5054793766140351, 0.4640825437701786, 0.6388192669160111, 0.5162754707095547, 0.7095775178996714, 0.6389716883654469, 0.5762806050379328, 0.7635447541519048, 0.7135350079586873, 0.7422040677194804, 0.5221251544346146, 0.669568403830097, 0.5768862082179094, 0.7606983953541817, 0.8000771788885356, 0.6657143844369368, 0.7561137489132006, 0.7041179343748318, 0.7789668767407596, 0.7736635528496205, 0.682982379385411, 0.7965424953890078, 0.6853418653745779, 0.8301674275852293, 0.7841920542937025, 0.9551329941627829, 1.0284847667996102, 0.8490411027555586, 0.8318405608395854, 0.8151741974263558, 0.97706955723848, 0.9177493023070621, 0.784618340561634, 0.863798881775169, 0.883455363374906, 0.997489411398647, 0.8177217450407462, 1.1925109421635076, 1.0172789627263001, 1.0488846919774715, 1.1074021859475034, 1.141409021889194, 0.9954798869438861, 1.0963653598316383, 1.2029183133707124, 1.2383231597232693, 1.0432993237405639, 1.1524403066762177]|-114.0903244018554688|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-0.2900274959138213, 0.8139230853984177, 0.094280259791423, -0.5039918693135187, -0.9257896945331064, 0.3519065190008429, -1.243085670845902, 0.2529278127457501, -0.2616412393443044, -2.358514165311372, -0.199566067362122, -0.2659845854912936, -0.0216996558470322, 0.5043175158583908, 3.278247042184893, 0.5105172626353408, 0.89302615146891, 0.1199351957912928, 0.6154315425944935, -0.7413892266142197, 0.2183497698167776, 1.7142823053807748, -0.613940287807282, 1.6865093794466102, -1.0490912491271502, 0.8180180329970268, 1.116395984152558, 0.5354667598033078, 2.1509219883798805, 1.5716625748113133, -0.220862593932651, 0.6471277199759553, 1.573063137895154, 0.2641674627583772, 0.2568933132051563, 1.4007733665670268, -1.2885261628901397, 0.6052267240067533, 0.3113495888631542, 1.525294595316367, 2.2221568861533014, 0.6152303635213412, 1.901422851455486, 1.3559237558346877, 1.0065655822075774, 0.1525651219886099, -0.0858389634239721, 2.2774360758628043, 0.1463130394431563, 0.6088274187968341, -0.4653917345787801, 0.356839336060368, 0.8558809540584946, 0.9622122755914307, 2.3240374145966105, 1.5501337066094263, 0.7390830477689203, 2.6787818736428837, 1.9751647951786189, 0.3109178524398203, 0.3122061454625976, 2.2396190374209968, 2.3021004544360073, 0.7331157335303766, 0.5380593167694651, 2.640540799294968, 0.4583799179673249, 3.0728022511120012, 1.9380021826608915, 0.6413289656689509, 1.0967030128225974, 0.6005652519827193, 1.7563645096787104, -0.2562189102348996, 0.3912813676839355, 1.8636288724234846, 1.6749565028762616, 1.3723085561412018, 0.5256193732807667, 1.2044191685622123, 1.5295490856303835, -0.0665298019153774, 1.8676381434449798, 2.1836711862719085, 1.6989161648190532, 2.1631466867300757, 1.876659346355479, 1.2237357075218578, -0.5863002782098227, 1.9886666454822763, 1.5239846604045808, 0.8084019028206098, 1.3642910391859728, 0.7038592710999674, 1.2040541837798213, -0.520708923944986, 0.4379168976462356, 2.3162579603777855, 1.1803589983168772, 2.0898822904549075]|-929.9358520507812500|    100.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-0.2900274959138213, 0.8139230853984177, 0.094280259791423, -0.5039918693135187, -0.9257896945331064, 0.3519065190008429, -1.243085670845902, 0.2529278127457501, -0.2616412393443044, -2.358514165311372, -0.199566067362122, -0.2659845854912936, -0.0216996558470322, 0.5043175158583908, 3.278247042184893, 0.5105172626353408, 0.89302615146891, 0.1199351957912928, 0.6154315425944935, -0.7413892266142197, 0.2183497698167776, 1.7142823053807748, -0.613940287807282, 1.6865093794466102, -1.0490912491271502, 0.8180180329970268, 1.116395984152558, 0.5354667598033078, 2.1509219883798805, 1.5716625748113133, -0.220862593932651, 0.6471277199759553, 1.573063137895154, 0.2641674627583772, 0.2568933132051563, 1.4007733665670268, -1.2885261628901397, 0.6052267240067533, 0.3113495888631542, 1.525294595316367, 2.2221568861533014, 0.6152303635213412, 1.901422851455486, 1.3559237558346877, 1.0065655822075774, 0.1525651219886099, -0.0858389634239721, 2.2774360758628043, 0.1463130394431563, 0.6088274187968341, -0.4653917345787801, 0.356839336060368, 0.8558809540584946, 0.9622122755914307, 2.3240374145966105, 1.5501337066094263, 0.7390830477689203, 2.6787818736428837, 1.9751647951786189, 0.3109178524398203, 0.3122061454625976, 2.2396190374209968, 2.3021004544360073, 0.7331157335303766, 0.5380593167694651, 2.640540799294968, 0.4583799179673249, 3.0728022511120012, 1.9380021826608915, 0.6413289656689509, 1.0967030128225974, 0.6005652519827193, 1.7563645096787104, -0.2562189102348996, 0.3912813676839355, 1.8636288724234846, 1.6749565028762616, 1.3723085561412018, 0.5256193732807667, 1.2044191685622123, 1.5295490856303835, -0.0665298019153774, 1.8676381434449798, 2.1836711862719085, 1.6989161648190532, 2.1631466867300757, 1.876659346355479, 1.2237357075218578, -0.5863002782098227, 1.9886666454822763, 1.5239846604045808, 0.8084019028206098, 1.3642910391859728, 0.7038592710999674, 1.2040541837798213, -0.520708923944986, 0.4379168976462356, 2.3162579603777855, 1.1803589983168772, 2.0898822904549075]|-929.9358520507812500|     10.00000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.0159304316541396, 1.938818064777264, 0.6345442152652323, -1.2708302224402979, -0.9831978989608016, -0.1122209550324665, -1.5113045785964108, 0.0724292996566412, -1.810903902259968, -2.869130189960314, 1.608161184011564, -2.4477381079183966, 1.0719994639067347, -0.5412458682349619, 4.2925643694304725, 1.7394774138926277, 4.272852289234205, -0.6484135033408485, 1.7103580438121933, -1.7140993068915304, -1.8111117938164025, 2.231401887150304, -1.5326443692512552, 2.0503393627378026, -1.656304126755614, 0.5230232851202667, 1.528196852435415, -0.5393050544084612, 1.9056493733128181, 1.9524086480413112, -1.521987994635856, 0.2244880898911207, -0.0702933453628463, 0.7979318278622869, -0.076407846016777, 1.4163728419579842, -2.0657920417843183, 0.1900445328753883, 0.2847895296029195, -0.2706782073393985, 2.379486876974691, 1.5345229408221202, 3.250760130223045, 1.7943781745670124, 0.2269546570529154, 2.4678999632994962, 0.7464005766372915, 0.685304693937868, -0.4673825057848889, 0.4351195532301455, -1.1285123747090426, 0.9174810307273373, 1.4498015148931613, 0.6964002063522228, 3.0187169752409955, 1.2196775364048715, 0.7858331949136012, 1.7725747853386182, 2.109116764812598, 2.2499755043637677, -0.191659251494131, 1.4366304124710905, 0.9217420791038895, 1.3841986488063793, 0.7796541018550576, 1.9177821762682103, 2.2950179321088577, 4.093013796682876, 2.5063448237246218, 1.277664744285758, 2.5910628510275195, 1.416731890003595, 1.6622024441500995, -1.421282929590154, -0.3768972013960549, 1.9272306509016555, 3.66083158118455, 1.3651258119335905, 0.5492164874357819, 0.9999813598080536, 0.3563743252535729, 0.4109758980918036, 3.4028568738408715, 2.682640513391476, 1.2211513715916336, 1.951029825954261, 2.403566752115055, 3.292531732043189, -1.0589548408035232, 1.8016402748482712, 1.4495613798269893, 0.9232354710149836, 2.49245702242209, 0.7662179725809865, 2.0392351417487324, -0.1326844196537857, 1.2130587956705647, 2.5451162029738486, 2.813852334947225, 1.9300793781286667]|-1060.7664794921875000|    100.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.0159304316541396, 1.938818064777264, 0.6345442152652323, -1.2708302224402979, -0.9831978989608016, -0.1122209550324665, -1.5113045785964108, 0.0724292996566412, -1.810903902259968, -2.869130189960314, 1.608161184011564, -2.4477381079183966, 1.0719994639067347, -0.5412458682349619, 4.2925643694304725, 1.7394774138926277, 4.272852289234205, -0.6484135033408485, 1.7103580438121933, -1.7140993068915304, -1.8111117938164025, 2.231401887150304, -1.5326443692512552, 2.0503393627378026, -1.656304126755614, 0.5230232851202667, 1.528196852435415, -0.5393050544084612, 1.9056493733128181, 1.9524086480413112, -1.521987994635856, 0.2244880898911207, -0.0702933453628463, 0.7979318278622869, -0.076407846016777, 1.4163728419579842, -2.0657920417843183, 0.1900445328753883, 0.2847895296029195, -0.2706782073393985, 2.379486876974691, 1.5345229408221202, 3.250760130223045, 1.7943781745670124, 0.2269546570529154, 2.4678999632994962, 0.7464005766372915, 0.685304693937868, -0.4673825057848889, 0.4351195532301455, -1.1285123747090426, 0.9174810307273373, 1.4498015148931613, 0.6964002063522228, 3.0187169752409955, 1.2196775364048715, 0.7858331949136012, 1.7725747853386182, 2.109116764812598, 2.2499755043637677, -0.191659251494131, 1.4366304124710905, 0.9217420791038895, 1.3841986488063793, 0.7796541018550576, 1.9177821762682103, 2.2950179321088577, 4.093013796682876, 2.5063448237246218, 1.277664744285758, 2.5910628510275195, 1.416731890003595, 1.6622024441500995, -1.421282929590154, -0.3768972013960549, 1.9272306509016555, 3.66083158118455, 1.3651258119335905, 0.5492164874357819, 0.9999813598080536, 0.3563743252535729, 0.4109758980918036, 3.4028568738408715, 2.682640513391476, 1.2211513715916336, 1.951029825954261, 2.403566752115055, 3.292531732043189, -1.0589548408035232, 1.8016402748482712, 1.4495613798269893, 0.9232354710149836, 2.49245702242209, 0.7662179725809865, 2.0392351417487324, -0.1326844196537857, 1.2130587956705647, 2.5451162029738486, 2.813852334947225, 1.9300793781286667]|-1060.7664794921875000|     10.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.0159304316541396, 1.938818064777264, 0.6345442152652323, -1.2708302224402979, -0.9831978989608016, -0.1122209550324665, -1.5113045785964108, 0.0724292996566412, -1.810903902259968, -2.869130189960314, 1.608161184011564, -2.4477381079183966, 1.0719994639067347, -0.5412458682349619, 4.2925643694304725, 1.7394774138926277, 4.272852289234205, -0.6484135033408485, 1.7103580438121933, -1.7140993068915304, -1.8111117938164025, 2.231401887150304, -1.5326443692512552, 2.0503393627378026, -1.656304126755614, 0.5230232851202667, 1.528196852435415, -0.5393050544084612, 1.9056493733128181, 1.9524086480413112, -1.521987994635856, 0.2244880898911207, -0.0702933453628463, 0.7979318278622869, -0.076407846016777, 1.4163728419579842, -2.0657920417843183, 0.1900445328753883, 0.2847895296029195, -0.2706782073393985, 2.379486876974691, 1.5345229408221202, 3.250760130223045, 1.7943781745670124, 0.2269546570529154, 2.4678999632994962, 0.7464005766372915, 0.685304693937868, -0.4673825057848889, 0.4351195532301455, -1.1285123747090426, 0.9174810307273373, 1.4498015148931613, 0.6964002063522228, 3.0187169752409955, 1.2196775364048715, 0.7858331949136012, 1.7725747853386182, 2.109116764812598, 2.2499755043637677, -0.191659251494131, 1.4366304124710905, 0.9217420791038895, 1.3841986488063793, 0.7796541018550576, 1.9177821762682103, 2.2950179321088577, 4.093013796682876, 2.5063448237246218, 1.277664744285758, 2.5910628510275195, 1.416731890003595, 1.6622024441500995, -1.421282929590154, -0.3768972013960549, 1.9272306509016555, 3.66083158118455, 1.3651258119335905, 0.5492164874357819, 0.9999813598080536, 0.3563743252535729, 0.4109758980918036, 3.4028568738408715, 2.682640513391476, 1.2211513715916336, 1.951029825954261, 2.403566752115055, 3.292531732043189, -1.0589548408035232, 1.8016402748482712, 1.4495613798269893, 0.9232354710149836, 2.49245702242209, 0.7662179725809865, 2.0392351417487324, -0.1326844196537857, 1.2130587956705647, 2.5451162029738486, 2.813852334947225, 1.9300793781286667]|-1060.7664794921875000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.0505937900755848, 1.9348966997003485, 0.7127197874225792, -1.139401259046702, -0.9501508581847653, -0.2151425523106735, -1.3848657566553233, 0.1063478726906986, -1.8485584091846914, -2.693755987592451, 1.6917776899022199, -2.512470209015934, 1.093876753219066, -0.6944086323859151, 4.292020297736371, 1.7914238583269466, 4.169440542974143, -0.8907169748595419, 1.7948445728048559, -1.8058085161380386, -1.911595886465883, 2.2578678971531625, -1.4813225250802737, 1.890901500403456, -1.7434198095433013, 0.6611263938494499, 1.57826323524042, -0.5135361455484645, 2.017707767897916, 1.8515812497111097, -1.3373384702951958, 0.3016439582064717, 0.0492041514200638, 0.8973979161063745, -0.1362747293134987, 1.2874844242987127, -2.189560009300187, 0.1009877208625278, 0.2109173971571421, -0.4433953357587207, 2.2965041547232707, 1.5960325480530868, 3.32537714481113, 1.7992449791372551, 0.2574309161432934, 2.3592414241580153, 0.8911271257827909, 0.7535057414300537, -0.5161285307758543, 0.4852743767873732, -1.1687017421341517, 0.7270711985889502, 1.507455573049721, 0.7911891648664958, 3.030893436700422, 1.203927578192237, 0.8503540464976116, 1.8402332895276694, 2.2712323244309305, 2.207675611717581, -0.2333397749800018, 1.3831344438606523, 0.8098245143137002, 1.3989482179977986, 0.7467749757355051, 1.8585202869637998, 2.3213768730057898, 4.239682286178706, 2.3581111004107704, 1.34282756482408, 2.509126917057878, 1.4133010511151136, 1.5752142890883298, -1.3278770484756344, -0.5044344935527356, 1.8724710706867191, 3.823533664236722, 1.326798250595874, 0.6615154846642213, 1.106275673078886, 0.4785857202394079, 0.5506379661842875, 3.521830505105816, 2.6036975217264877, 1.1433817727755635, 2.005054351949594, 2.3200030658510116, 3.4309361307411415, -0.8931408191006897, 1.966122596645007, 1.5390331980533942, 1.1105784536048606, 2.4637560990596805, 0.7030276764385044, 2.114940750972557, -0.0548943493627407, 1.0936064804415444, 2.4027336711099077, 2.757254035055283, 1.9931051899247774]|-1196.7912597656250000|     10.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[0.0505937900755848, 1.9348966997003485, 0.7127197874225792, -1.139401259046702, -0.9501508581847653, -0.2151425523106735, -1.3848657566553233, 0.1063478726906986, -1.8485584091846914, -2.693755987592451, 1.6917776899022199, -2.512470209015934, 1.093876753219066, -0.6944086323859151, 4.292020297736371, 1.7914238583269466, 4.169440542974143, -0.8907169748595419, 1.7948445728048559, -1.8058085161380386, -1.911595886465883, 2.2578678971531625, -1.4813225250802737, 1.890901500403456, -1.7434198095433013, 0.6611263938494499, 1.57826323524042, -0.5135361455484645, 2.017707767897916, 1.8515812497111097, -1.3373384702951958, 0.3016439582064717, 0.0492041514200638, 0.8973979161063745, -0.1362747293134987, 1.2874844242987127, -2.189560009300187, 0.1009877208625278, 0.2109173971571421, -0.4433953357587207, 2.2965041547232707, 1.5960325480530868, 3.32537714481113, 1.7992449791372551, 0.2574309161432934, 2.3592414241580153, 0.8911271257827909, 0.7535057414300537, -0.5161285307758543, 0.4852743767873732, -1.1687017421341517, 0.7270711985889502, 1.507455573049721, 0.7911891648664958, 3.030893436700422, 1.203927578192237, 0.8503540464976116, 1.8402332895276694, 2.2712323244309305, 2.207675611717581, -0.2333397749800018, 1.3831344438606523, 0.8098245143137002, 1.3989482179977986, 0.7467749757355051, 1.8585202869637998, 2.3213768730057898, 4.239682286178706, 2.3581111004107704, 1.34282756482408, 2.509126917057878, 1.4133010511151136, 1.5752142890883298, -1.3278770484756344, -0.5044344935527356, 1.8724710706867191, 3.823533664236722, 1.326798250595874, 0.6615154846642213, 1.106275673078886, 0.4785857202394079, 0.5506379661842875, 3.521830505105816, 2.6036975217264877, 1.1433817727755635, 2.005054351949594, 2.3200030658510116, 3.4309361307411415, -0.8931408191006897, 1.966122596645007, 1.5390331980533942, 1.1105784536048606, 2.4637560990596805, 0.7030276764385044, 2.114940750972557, -0.0548943493627407, 1.0936064804415444, 2.4027336711099077, 2.757254035055283, 1.9931051899247774]|-1196.7912597656250000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.0265450036366849, 1.8712237911523777, 0.8062644196534194, -1.2969216807740085, -0.9808226216097153, -0.3091876691330203, -1.3060213728780943, 0.1449167551983517, -1.8444989775006444, -2.466012434428289, 1.8488370209280163, -2.4206531908827804, 0.9675254729847212, -0.6438196140122463, 4.229725755158513, 1.8475754106776485, 4.230787211140458, -0.8090617934775051, 1.8622445914287526, -1.8802294996641187, -2.0511706102135427, 2.2354823816488167, -1.3528088686372493, 2.103384895019966, -1.90176617819777, 0.7397944090713833, 1.533761620766971, -0.5216384204154333, 2.0637594592760626, 1.836935482665359, -1.237285277169897, 0.3987031577193968, 0.2462186726228927, 0.8896843827507228, -0.3412756257408055, 1.2198572467289626, -2.1838183246067895, 0.1456004424699054, 0.2302339558629745, -0.6234494046665496, 2.2665158100265366, 1.5977280575109463, 3.4109956209086914, 1.8673748471592644, 0.3301055888236167, 2.2347834604963634, 0.8779093821906295, 0.7777518824902059, -0.6050172103059954, 0.6107465557529521, -1.1298752311057465, 0.7910888073464163, 1.4764357554844507, 0.8094456895501447, 3.2224514970055305, 0.9660300019917653, 0.7708303055161034, 1.7971118370673944, 2.208839210430477, 2.152204575844533, -0.2920416896391287, 1.4101527868933919, 0.7349652146621187, 1.4756672353517502, 0.7359748292384286, 1.8825405907580621, 2.305351012691337, 4.344325307868759, 2.355722806764546, 1.2755059053486009, 2.4272158276662164, 1.3783089836760214, 1.5932923422579444, -1.3201831292682615, -0.761218722498493, 1.8518472512740272, 3.9049423764625555, 1.3646266158558515, 0.8585334339823485, 1.2185334000047465, 0.5691323255110295, 0.5673394422499597, 3.6240293600708733, 2.461944226153135, 1.0618121145326282, 1.9267213847300564, 2.366071585236847, 3.6204921674126025, -0.9745302928715284, 1.9755091072915691, 1.3436511620566525, 1.1614002655581719, 2.4054750898005346, 0.7602898170842348, 2.1782966815159823, -0.0109489526814622, 0.9348344108248481, 2.21284040781293, 2.7561143678230877, 1.9923100652735122]|-1339.9681396484375000|     10.00000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[-0.0265450036366849, 1.8712237911523777, 0.8062644196534194, -1.2969216807740085, -0.9808226216097153, -0.3091876691330203, -1.3060213728780943, 0.1449167551983517, -1.8444989775006444, -2.466012434428289, 1.8488370209280163, -2.4206531908827804, 0.9675254729847212, -0.6438196140122463, 4.229725755158513, 1.8475754106776485, 4.230787211140458, -0.8090617934775051, 1.8622445914287526, -1.8802294996641187, -2.0511706102135427, 2.2354823816488167, -1.3528088686372493, 2.103384895019966, -1.90176617819777, 0.7397944090713833, 1.533761620766971, -0.5216384204154333, 2.0637594592760626, 1.836935482665359, -1.237285277169897, 0.3987031577193968, 0.2462186726228927, 0.8896843827507228, -0.3412756257408055, 1.2198572467289626, -2.1838183246067895, 0.1456004424699054, 0.2302339558629745, -0.6234494046665496, 2.2665158100265366, 1.5977280575109463, 3.4109956209086914, 1.8673748471592644, 0.3301055888236167, 2.2347834604963634, 0.8779093821906295, 0.7777518824902059, -0.6050172103059954, 0.6107465557529521, -1.1298752311057465, 0.7910888073464163, 1.4764357554844507, 0.8094456895501447, 3.2224514970055305, 0.9660300019917653, 0.7708303055161034, 1.7971118370673944, 2.208839210430477, 2.152204575844533, -0.2920416896391287, 1.4101527868933919, 0.7349652146621187, 1.4756672353517502, 0.7359748292384286, 1.8825405907580621, 2.305351012691337, 4.344325307868759, 2.355722806764546, 1.2755059053486009, 2.4272158276662164, 1.3783089836760214, 1.5932923422579444, -1.3201831292682615, -0.761218722498493, 1.8518472512740272, 3.9049423764625555, 1.3646266158558515, 0.8585334339823485, 1.2185334000047465, 0.5691323255110295, 0.5673394422499597, 3.6240293600708733, 2.461944226153135, 1.0618121145326282, 1.9267213847300564, 2.366071585236847, 3.6204921674126025, -0.9745302928715284, 1.9755091072915691, 1.3436511620566525, 1.1614002655581719, 2.4054750898005346, 0.7602898170842348, 2.1782966815159823, -0.0109489526814622, 0.9348344108248481, 2.21284040781293, 2.7561143678230877, 1.9923100652735122]|-1339.9681396484375000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
