k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404945974|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.124306998867652, 39.08822447368111, 41.03523116145456, 38.903210864614685]  |851.9683837890625000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[22.582135005254308, 38.703807072589164, 40.28994491321055, 39.86158303242358]  |735.5394897460937500|      4.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[21.755187766530014, 35.425295767460895, 39.51691156729274, 37.869111870119966] |611.6683959960937500|      8.00000000|[16, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[16.419729393897796, 31.55472210166804, 43.84826837717329, 39.20735386508239]   |236.6925354003906250|     16.00000000|[21, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[11.963616052197079, 20.937825526962698, 37.3816882376574, 48.241063087054584]  | 59.6364669799804688|     32.00000000|[26, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[11.963616052197079, 20.937825526962698, 37.3816882376574, 48.241063087054584]  | 59.6364669799804688|     16.00000000|[31, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|     32.00000000|[36, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|     16.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|      8.00000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      10|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|      4.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|      2.00000000|[59, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|      1.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[6.38516275805619, 8.143647845244738, 44.95315690585304, 50.20644816389078]     |  1.9069094657897949|      0.50000000|[70, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[5.994962237979746, 7.838053914574868, 44.99848008789539, 50.25442433338531]    |  1.5087250471115112|      1.00000000|[76, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[5.994962237979746, 7.838053914574868, 44.99848008789539, 50.25442433338531]    |  1.5087250471115112|      0.50000000|[81, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[5.551101944481452, 7.61104602263921, 44.96060265093996, 50.24986838955068]     |  1.1697294712066650|      1.00000000|[86, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[5.551101944481452, 7.61104602263921, 44.96060265093996, 50.24986838955068]     |  1.1697294712066650|      0.50000000|[92, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[5.141225742423428, 7.705796907904595, 45.229719997602785, 50.22538119997991]   |  0.9672288894653320|      1.00000000|[98, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[5.141225742423428, 7.705796907904595, 45.229719997602785, 50.22538119997991]   |  0.9672288894653320|      0.50000000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[4.9431623869816335, 7.258231292497104, 45.330643062424336, 50.208935467309196] |  0.7688459753990173|      1.00000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
