k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[13, 0, 0, 3]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1276332352797314, 9.84763559014045, 1.4587971707194787]                      |  0.3886094093322754|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       3|[0.1276332352797314, 9.84763559014045, 1.4587971707194787]                      |  0.3886094093322754|      0.50000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.1276332352797314, 9.84763559014045, 1.4587971707194787]                      |  0.3886094093322754|      0.25000000|[45, 0, 0, 11]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1276332352797314, 9.84763559014045, 1.4587971707194787]                      |  0.3886094093322754|      0.12500000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.2169516547824293, 9.888659668238898, 1.536025694942803]                      |  0.2736689746379852|      0.25000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[0.4212813283425118, 9.845775140951156, 1.3985109618334508]                     |  0.1295906305313110|      0.50000000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[0.4212813283425118, 9.845775140951156, 1.3985109618334508]                     |  0.1295906305313110|      0.25000000|[85, 0, 0, 21]                                                             |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
       9|[0.4212813283425118, 9.845775140951156, 1.3985109618334508]                     |  0.1295906305313110|      0.12500000|[97, 0, 0, 24]                                                             |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
      10|[0.5343566185494019, 9.88010749183512, 1.3577645702458767]                      |  0.0974862799048424|      0.25000000|[105, 0, 0, 26]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      11|[0.5343566185494019, 9.88010749183512, 1.3577645702458767]                      |  0.0974862799048424|      0.12500000|[117, 0, 0, 29]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.6278980275681922, 9.865010297221461, 1.2762349467119938]                     |  0.0570519603788853|      0.25000000|[125, 0, 0, 31]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
