k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.01000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0531373335126484, 9.999854122728463, 1.0402347407352723]                     |  1.4693970680236816|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.0531373335126484, 9.999854122728463, 1.0402347407352723]                     |  1.4693970680236816|      0.01000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.098578009667498, 10.00036309218796, 1.0752342504786983]                      |  1.1621779203414917|      0.10000000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.098578009667498, 10.00036309218796, 1.0752342504786983]                      |  1.1621779203414917|      0.01000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.1374219240757844, 10.000059147670187, 1.1056994273864629]                    |  0.9327718019485474|      0.10000000|[39, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.1374219240757844, 10.000059147670187, 1.1056994273864629]                    |  0.9327718019485474|      0.01000000|[45, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1714701179712589, 9.999719852235003, 1.1328097658659821]                     |  0.7561594843864441|      0.10000000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.1714701179712589, 9.999719852235003, 1.1328097658659821]                     |  0.7561594843864441|      0.10000000|[53, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
