k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.90000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.81000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.72900000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.65610000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.59049000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.53144100|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.47829690|[60, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.43046721|[66, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.38742049|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.34867844|[80, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.31381060|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.28242954|[94, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.25418658|[101, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.22876792|[108, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.20589113|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.18530202|[123, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.16677182|[130, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.2117117087432349, -0.3342828224411936]                                       |  0.0535050705075264|      0.15009464|[136, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
