k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[22.575418905787444, 37.55469782989335, 42.37691574007512, 39.51293778196269]   |655.6130371093750000|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[19.42698299321371, 35.55606673753873, 43.5841238899349, 40.310103727046595]    |414.3228149414062500|      8.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[12.076627083100242, 32.57852968778408, 44.22776542078537, 41.142129382758554]  |127.9547500610351562|     16.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       5|[-1.7874971726807605, 24.941776557616663, 42.02942046215947, 41.937955803548356]|  3.1070373058319092|     32.00000000|[55, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[-1.7874971726807605, 24.941776557616663, 42.02942046215947, 41.937955803548356]|  3.1070373058319092|     16.00000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[-1.7874971726807605, 24.941776557616663, 42.02942046215947, 41.937955803548356]|  3.1070373058319092|      8.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       8|[-1.7874971726807605, 24.941776557616663, 42.02942046215947, 41.937955803548356]|  3.1070373058319092|      4.00000000|[85, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       9|[-1.7874971726807605, 24.941776557616663, 42.02942046215947, 41.937955803548356]|  3.1070373058319092|      2.00000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[-1.7874971726807605, 24.941776557616663, 42.02942046215947, 41.937955803548356]|  3.1070373058319092|      1.00000000|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[-0.7900275032313566, 24.941881641185, 42.077285912215714, 41.990521440392726]  |  0.9804650545120239|      2.00000000|[116, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
