k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[44, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[87, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.12500000|[130, 9, 0, 9]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.06250000|[173, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.0062011763759614, 0.0012242954803746, -0.004340165545385, -0.0094206484734138, 0.0537323668472698, 0.0174756742357311, -0.0215492159571557, -0.0100187779635348, -0.0011831315464692]|725522.6875000000000000|      0.12500000|[202, 14, 0, 14]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       6|[-0.0062011763759614, 0.0012242954803746, -0.004340165545385, -0.0094206484734138, 0.0537323668472698, 0.0174756742357311, -0.0215492159571557, -0.0100187779635348, -0.0011831315464692]|725522.6875000000000000|      0.06250000|[246, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.0098438570421478, -0.0029212024105882, -0.0011223097687101, -0.0041016447178259, 0.1153890576179973, 0.0184988481753216, -0.0244027715712517, -0.014421126319766, -0.0038348245242976]|555117.6250000000000000|      0.12500000|[275, 19, 0, 19]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       8|[-0.0098438570421478, -0.0029212024105882, -0.0011223097687101, -0.0041016447178259, 0.1153890576179973, 0.0184988481753216, -0.0244027715712517, -0.014421126319766, -0.0038348245242976]|555117.6250000000000000|      0.06250000|[318, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0102204338687446, -0.0048410988850118, -0.002063272342118, -0.0072387790296666, 0.1772001075469598, 0.021177343267062, -0.0198086387965052, -0.0194994215193464, 0.0002906812389777]|416743.5312500000000000|      0.12500000|[347, 24, 0, 24]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      10|[-0.0102204338687446, -0.0048410988850118, -0.002063272342118, -0.0072387790296666, 0.1772001075469598, 0.021177343267062, -0.0198086387965052, -0.0194994215193464, 0.0002906812389777]|416743.5312500000000000|      0.06250000|[390, 27, 0, 27]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
