k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[594, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 156 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 204 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 252 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 350 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 400 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 498 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 546 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[1192, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 155 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 203 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 253 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 303 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 352 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 452 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 501 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 550 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[1787, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 155 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 256 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 305 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 353 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 402 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 451 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 500 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 548 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[2427, 392, 0, 49]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 156 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 253 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 399 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 497 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 545 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 593 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[0.5906339961851588, 0.0263533232707127, 1.8797074381731862, 0.6445963097652865, 0.0230013415087377, 2.0061101909931134, 1.293948123563925, 0.016906766429648, 2.12216169534033, -0.021295713802486, 0.0155995681041577, 2.166093593054037, 1.2263423042436712, 0.0240958438398694, 2.219435961869795, 0.2208525639530274, 0.031560261230727, 2.2761864066802713, 1.3368883713382385, 0.0223144098193431, 2.3872290182667917, 4.502027901985189, 0.043975114942898, 2.4973439385257232, 0.6557093958069564, 0.0130723468361071, 2.551531800571681, 4.391104960937802, 0.0450050026449659, 2.714640109960886, 0.2261312687794383, 0.0237658063924293, 2.9377834555965037, 0.2249827133236343, 0.0112428130445417, 2.9723149733653327, 0.7193025948123686, 0.0121755680672796, 3.1332792723791902, 0.2057145300571748, 0.0262346485743132, 3.2223162904374343, -0.0650714033351155, 0.0171142796810067, 3.252352104974847, 1.3782658585822711, 0.0245563245617032, 3.3871029913843897, 0.240759763502451, 0.0242527294888589, 3.6731939940650586, 0.0631892895329177, 0.0319555041791158, 3.7137723401416283, 0.0195424570708758, 0.0118807273357388, 3.8317367433632037, 0.412896509412279, 0.0208658181142531, 3.9620725263714593, 0.2567585888117565, 0.0155288162731782, 4.050924188710617, 0.8125914248124061, 0.0211418436676334, 4.184302195645651, 0.9628173966381864, 0.0312317413552712, 4.428330388394151, 0.7537430427399259, 0.020652523753363, 4.560077401781153, 0.2073827374892489, 0.0217243075075394, 4.596642657040641, 0.4931413135286397, 0.0195981400148168, 4.702262587155389, 0.0503285668951728, 0.0155634477602989, 4.7995073508991215, 0.3722989854569032, 0.0170044184942505, 4.959648876552016, 0.1586560399355435, 0.0226623991524076, 5.4017868480587214, 0.2848243269994433, 0.0264338340331989, 5.41660434482341, 0.1037333620727472, 0.0155382489344069, 2.587800548498129, 0.0011484093768443, 0.0142699965229901, 3.8578072221539284, 0.1553345667817356, 0.0200341351719079, 5.20099713366202]|329286.1875000000000000|      0.12500000|[2532, 408, 0, 51]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[0.5906339961851588, 0.0263533232707127, 1.8797074381731862, 0.6445963097652865, 0.0230013415087377, 2.0061101909931134, 1.293948123563925, 0.016906766429648, 2.12216169534033, -0.021295713802486, 0.0155995681041577, 2.166093593054037, 1.2263423042436712, 0.0240958438398694, 2.219435961869795, 0.2208525639530274, 0.031560261230727, 2.2761864066802713, 1.3368883713382385, 0.0223144098193431, 2.3872290182667917, 4.502027901985189, 0.043975114942898, 2.4973439385257232, 0.6557093958069564, 0.0130723468361071, 2.551531800571681, 4.391104960937802, 0.0450050026449659, 2.714640109960886, 0.2261312687794383, 0.0237658063924293, 2.9377834555965037, 0.2249827133236343, 0.0112428130445417, 2.9723149733653327, 0.7193025948123686, 0.0121755680672796, 3.1332792723791902, 0.2057145300571748, 0.0262346485743132, 3.2223162904374343, -0.0650714033351155, 0.0171142796810067, 3.252352104974847, 1.3782658585822711, 0.0245563245617032, 3.3871029913843897, 0.240759763502451, 0.0242527294888589, 3.6731939940650586, 0.0631892895329177, 0.0319555041791158, 3.7137723401416283, 0.0195424570708758, 0.0118807273357388, 3.8317367433632037, 0.412896509412279, 0.0208658181142531, 3.9620725263714593, 0.2567585888117565, 0.0155288162731782, 4.050924188710617, 0.8125914248124061, 0.0211418436676334, 4.184302195645651, 0.9628173966381864, 0.0312317413552712, 4.428330388394151, 0.7537430427399259, 0.020652523753363, 4.560077401781153, 0.2073827374892489, 0.0217243075075394, 4.596642657040641, 0.4931413135286397, 0.0195981400148168, 4.702262587155389, 0.0503285668951728, 0.0155634477602989, 4.7995073508991215, 0.3722989854569032, 0.0170044184942505, 4.959648876552016, 0.1586560399355435, 0.0226623991524076, 5.4017868480587214, 0.2848243269994433, 0.0264338340331989, 5.41660434482341, 0.1037333620727472, 0.0155382489344069, 2.587800548498129, 0.0011484093768443, 0.0142699965229901, 3.8578072221539284, 0.1553345667817356, 0.0200341351719079, 5.20099713366202]|329286.1875000000000000|      0.06250000|[3126, 504, 0, 63]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 156 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 253 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 302 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 350 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 400 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 498 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 546 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[0.5891780472884405, 0.0293904172457886, 1.8740813134582621, 0.6329741634190249, 0.0210071235815459, 1.9930753030541706, 1.3033690777347127, 0.0231132998307554, 2.114463284601775, -0.0214515504745444, 0.0097287665951541, 2.1710115379175776, 1.2079915827216785, 0.0265053145819527, 2.2157903005997897, 0.2267024494192558, 0.0297980595152769, 2.278054343392573, 1.3356834620598124, 0.0309553810126998, 2.393847380907265, 4.50536669309911, 0.062912945808679, 2.4957333195830094, 0.6516101584088467, 0.0111669129512957, 2.543766232122213, 4.387445810736796, 0.0479556102107884, 2.7078330266916475, 0.2243224129237287, 0.0185186055361823, 2.9313345743014922, 0.2248915116641937, 0.0241790107545439, 2.9681228929586605, 0.7234530540638937, 0.0284577238570671, 3.136793434258998, 0.2081724234676244, 0.0211201407729685, 3.23191506166611, -0.0723188778501143, 0.0183069323584975, 3.2562848895747147, 1.3749489968229947, 0.0203537039123414, 3.3900279626773493, 0.2351531538890785, 0.0252222168779098, 3.6705715039770896, 0.0604738329438694, 0.0247468410023556, 3.713253915451661, 0.0278534533897223, 0.0109310497032451, 3.824004590812447, 0.413150146586401, 0.0158290828471823, 3.966276278115706, 0.2602170069379481, 0.02231815637233, 4.049754250350634, 0.8130929522651204, 0.0231859709864199, 4.184954023203199, 0.9512299137068798, 0.0292608933497838, 4.4216067749018615, 0.7529590328794417, 0.0123663935319333, 4.559625934840083, 0.2132367713385502, 0.0207486839118989, 4.603138580807863, 0.4907802681092224, 0.0118899606328421, 4.700052267847261, 0.0524983893559668, 0.0204450980176077, 4.804912511387829, 0.380362241541968, 0.0306562000380803, 4.960846550966886, 0.1681240686104027, 0.0120329228733662, 5.405723344080809, 0.2901823827717246, 0.026115020716095, 5.42057421942677, 0.0934504792775102, 0.0179896322087717, 2.592037677953378, -0.0016531403968693, 0.0116014548340794, 3.8558961284055564, 0.1512016741606579, 0.019714690623633, 5.204609829372567]|308264.8437500000000000|      0.12500000|[3230, 520, 0, 65]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[0.5891780472884405, 0.0293904172457886, 1.8740813134582621, 0.6329741634190249, 0.0210071235815459, 1.9930753030541706, 1.3033690777347127, 0.0231132998307554, 2.114463284601775, -0.0214515504745444, 0.0097287665951541, 2.1710115379175776, 1.2079915827216785, 0.0265053145819527, 2.2157903005997897, 0.2267024494192558, 0.0297980595152769, 2.278054343392573, 1.3356834620598124, 0.0309553810126998, 2.393847380907265, 4.50536669309911, 0.062912945808679, 2.4957333195830094, 0.6516101584088467, 0.0111669129512957, 2.543766232122213, 4.387445810736796, 0.0479556102107884, 2.7078330266916475, 0.2243224129237287, 0.0185186055361823, 2.9313345743014922, 0.2248915116641937, 0.0241790107545439, 2.9681228929586605, 0.7234530540638937, 0.0284577238570671, 3.136793434258998, 0.2081724234676244, 0.0211201407729685, 3.23191506166611, -0.0723188778501143, 0.0183069323584975, 3.2562848895747147, 1.3749489968229947, 0.0203537039123414, 3.3900279626773493, 0.2351531538890785, 0.0252222168779098, 3.6705715039770896, 0.0604738329438694, 0.0247468410023556, 3.713253915451661, 0.0278534533897223, 0.0109310497032451, 3.824004590812447, 0.413150146586401, 0.0158290828471823, 3.966276278115706, 0.2602170069379481, 0.02231815637233, 4.049754250350634, 0.8130929522651204, 0.0231859709864199, 4.184954023203199, 0.9512299137068798, 0.0292608933497838, 4.4216067749018615, 0.7529590328794417, 0.0123663935319333, 4.559625934840083, 0.2132367713385502, 0.0207486839118989, 4.603138580807863, 0.4907802681092224, 0.0118899606328421, 4.700052267847261, 0.0524983893559668, 0.0204450980176077, 4.804912511387829, 0.380362241541968, 0.0306562000380803, 4.960846550966886, 0.1681240686104027, 0.0120329228733662, 5.405723344080809, 0.2901823827717246, 0.026115020716095, 5.42057421942677, 0.0934504792775102, 0.0179896322087717, 2.592037677953378, -0.0016531403968693, 0.0116014548340794, 3.8558961284055564, 0.1512016741606579, 0.019714690623633, 5.204609829372567]|308264.8437500000000000|      0.06250000|[3829, 616, 0, 77]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 157 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 206 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 254 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 303 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 352 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 401 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 450 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 498 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 549 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[0.5891780472884405, 0.0293904172457886, 1.8740813134582621, 0.6329741634190249, 0.0210071235815459, 1.9930753030541706, 1.3033690777347127, 0.0231132998307554, 2.114463284601775, -0.0214515504745444, 0.0097287665951541, 2.1710115379175776, 1.2079915827216785, 0.0265053145819527, 2.2157903005997897, 0.2267024494192558, 0.0297980595152769, 2.278054343392573, 1.3356834620598124, 0.0309553810126998, 2.393847380907265, 4.50536669309911, 0.062912945808679, 2.4957333195830094, 0.6516101584088467, 0.0111669129512957, 2.543766232122213, 4.387445810736796, 0.0479556102107884, 2.7078330266916475, 0.2243224129237287, 0.0185186055361823, 2.9313345743014922, 0.2248915116641937, 0.0241790107545439, 2.9681228929586605, 0.7234530540638937, 0.0284577238570671, 3.136793434258998, 0.2081724234676244, 0.0211201407729685, 3.23191506166611, -0.0723188778501143, 0.0183069323584975, 3.2562848895747147, 1.3749489968229947, 0.0203537039123414, 3.3900279626773493, 0.2351531538890785, 0.0252222168779098, 3.6705715039770896, 0.0604738329438694, 0.0247468410023556, 3.713253915451661, 0.0278534533897223, 0.0109310497032451, 3.824004590812447, 0.413150146586401, 0.0158290828471823, 3.966276278115706, 0.2602170069379481, 0.02231815637233, 4.049754250350634, 0.8130929522651204, 0.0231859709864199, 4.184954023203199, 0.9512299137068798, 0.0292608933497838, 4.4216067749018615, 0.7529590328794417, 0.0123663935319333, 4.559625934840083, 0.2132367713385502, 0.0207486839118989, 4.603138580807863, 0.4907802681092224, 0.0118899606328421, 4.700052267847261, 0.0524983893559668, 0.0204450980176077, 4.804912511387829, 0.380362241541968, 0.0306562000380803, 4.960846550966886, 0.1681240686104027, 0.0120329228733662, 5.405723344080809, 0.2901823827717246, 0.026115020716095, 5.42057421942677, 0.0934504792775102, 0.0179896322087717, 2.592037677953378, -0.0016531403968693, 0.0116014548340794, 3.8558961284055564, 0.1512016741606579, 0.019714690623633, 5.204609829372567]|308264.8437500000000000|      0.03125000|[4425, 712, 0, 89]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 154 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 202 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 251 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 300 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 349 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 399 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 448 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 498 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 547 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[0.5883451794509988, 0.0285987518677867, 1.8756544588037278, 0.631527339969226, 0.0242720626579179, 1.9913278659347338, 1.3016850684089805, 0.0283971654472926, 2.1154124956268294, -0.021793673025291, 0.0176928070808677, 2.171271211857509, 1.2043087841866362, 0.0262302009471488, 2.212558319470498, 0.2332058592612954, 0.0285937187767762, 2.279241570783934, 1.3346290354547201, 0.0331422815236864, 2.3917131402112934, 4.507090593604321, 0.0643268987117984, 2.490583357307895, 0.6557392558881715, 0.0189041367800992, 2.540707996584525, 4.384710650231229, 0.0594079625447549, 2.71351047218607, 0.2280396257917217, 0.020442012929112, 2.9346552187836172, 0.2234733443689733, 0.0207139267105795, 2.9681816628064635, 0.7238067132415168, 0.0294719537009442, 3.1356101328469084, 0.2097927025026533, 0.0178641930366426, 3.234159299942848, -0.0738141505231435, 0.0156687787879279, 3.2591378575202574, 1.3781901047725553, 0.0239015621266175, 3.3860300490863096, 0.2355829859279681, 0.0260509076773156, 3.6719596040313114, 0.0588381400716292, 0.0284770888837748, 3.7182706951433677, 0.0299376688460065, 0.013098966050612, 3.8237153176602576, 0.4144846129598965, 0.0185172271170322, 3.96350220510279, 0.2647231537899724, 0.0205716884922096, 4.050599597076723, 0.813684574529573, 0.0242395533898229, 4.188215707229766, 0.9467772831520607, 0.0340127958368301, 4.425168019138259, 0.7502026782394264, 0.0159883626165523, 4.560441310897027, 0.2140262365038495, 0.0222471474861649, 4.606737943655658, 0.4901063154351086, 0.01451667611875, 4.7010257094381105, 0.0529948473894667, 0.0236983274734296, 4.803755407837068, 0.3812050719450852, 0.0338020246127191, 4.961353479603, 0.166532922746906, 0.0127745778787418, 5.410128994735335, 0.2891816175370706, 0.0270238611164045, 5.422819793502446, 0.0905830786043756, 0.0225555794586029, 2.595723842215952, -0.0039661457049875, 0.0130953117778297, 3.848399707694447, 0.1534430653560973, 0.0188592692137292, 5.203251047164016]|285616.9062500000000000|      0.06250000|[4531, 728, 0, 91]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
