k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[41, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[81, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[119, 18, 0, 9]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[158, 24, 0, 12]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[95.999998117567, 0.0089001534773575, 102.99999739556242, 106.0000007308261, 18.000003362127874, 71.99999985646919, 150.99999977035273, 17.999997095879216]|9088.7929687500000000|      0.00100000|[184, 28, 0, 14]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       6|[95.999998117567, 0.0089001534773575, 102.99999739556242, 106.0000007308261, 18.000003362127874, 71.99999985646919, 150.99999977035273, 17.999997095879216]|9088.7929687500000000|      0.00010000|[222, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[95.999998117567, 0.0089001534773575, 102.99999739556242, 106.0000007308261, 18.000003362127874, 71.99999985646919, 150.99999977035273, 17.999997095879216]|9088.7929687500000000|      0.00001000|[260, 40, 0, 20]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[95.99999816287483, 0.0088901549458922, 102.99999739134152, 106.0000006406552, 18.000003313227836, 71.9999999678226, 150.9999997807624, 17.999997030549494]|9084.8037109375000000|      0.00010000|[286, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       9|[95.99999816287483, 0.0088901549458922, 102.99999739134152, 106.0000006406552, 18.000003313227836, 71.9999999678226, 150.9999997807624, 17.999997030549494]|9084.8037109375000000|      0.00001000|[324, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[95.99999807607944, 0.0088801595144921, 102.99999733949154, 106.00000061997947, 18.000003238964815, 71.99999995132062, 150.99999984498226, 17.99999729661392]|9081.3613281250000000|      0.00010000|[351, 54, 0, 27]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
