k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|     10.00000000|[30, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      1.00000000|[87, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      0.10000000|[144, 10, 0, 10]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2897202837155926, -0.0974296275889109, -0.255369112041095, -0.0901056720313301, 0.8035624335706937, 0.2173273723859116, -0.0159424952504288, 0.2090727998434024, 0.3241870069547055]|46189.8710937500000000|      1.00000000|[173, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       5|[-0.2897202837155926, -0.0974296275889109, -0.255369112041095, -0.0901056720313301, 0.8035624335706937, 0.2173273723859116, -0.0159424952504288, 0.2090727998434024, 0.3241870069547055]|46189.8710937500000000|      0.10000000|[231, 16, 0, 16]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.2882516176449482, -0.0991831016439221, -0.2652568865041079, -0.0197063179226452, 0.8350012087851326, 0.1597305544096021, -0.0280942908727588, 0.1977019805739453, 0.3431126379950228]|16475.8691406250000000|      1.00000000|[260, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[-0.2882516176449482, -0.0991831016439221, -0.2652568865041079, -0.0197063179226452, 0.8350012087851326, 0.1597305544096021, -0.0280942908727588, 0.1977019805739453, 0.3431126379950228]|16475.8691406250000000|      0.10000000|[317, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.2925747891076884, -0.1003147654137017, -0.2714413745538503, -0.023440310691089, 0.8485750524667801, 0.0800083935870837, -0.0085546404482046, 0.16685031464229, 0.3884375047152482]|4215.7446289062500000|      1.00000000|[346, 24, 0, 24]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       9|[-0.2925747891076884, -0.1003147654137017, -0.2714413745538503, -0.023440310691089, 0.8485750524667801, 0.0800083935870837, -0.0085546404482046, 0.16685031464229, 0.3884375047152482]|4215.7446289062500000|      0.10000000|[403, 28, 0, 28]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.2561590391374791, -0.1115892294286437, -0.2477097242351191, 0.0220070879502203, 0.870149512413745, 0.0222438401975811, -0.0397542684329898, 0.139379201545708, 0.3687437860789853]|1460.8734130859375000|      1.00000000|[433, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      11|[-0.2561590391374791, -0.1115892294286437, -0.2477097242351191, 0.0220070879502203, 0.870149512413745, 0.0222438401975811, -0.0397542684329898, 0.139379201545708, 0.3687437860789853]|1460.8734130859375000|      0.10000000|[491, 34, 0, 34]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.2561590391374791, -0.1115892294286437, -0.2477097242351191, 0.0220070879502203, 0.870149512413745, 0.0222438401975811, -0.0397542684329898, 0.139379201545708, 0.3687437860789853]|1460.8734130859375000|      0.01000000|[550, 38, 0, 38]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.2534999594972304, -0.1101975208263499, -0.2476814334030609, 0.012940175800873, 0.8694491185726191, 0.0197573279670612, -0.038832915936851, 0.1385413386153243, 0.367996426044938]|798.9727783203125000|      0.10000000|[579, 40, 0, 40]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      14|[-0.2534999594972304, -0.1101975208263499, -0.2476814334030609, 0.012940175800873, 0.8694491185726191, 0.0197573279670612, -0.038832915936851, 0.1385413386153243, 0.367996426044938]|798.9727783203125000|      0.01000000|[636, 44, 0, 44]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.2533299105318232, -0.1100246365243151, -0.2486484453591225, 0.0038808546424968, 0.871391438231364, 0.0163406315874485, -0.0381139376289658, 0.1394275651033657, 0.3684277442467134]|425.7716674804687500|      0.10000000|[665, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      16|[-0.2533299105318232, -0.1100246365243151, -0.2486484453591225, 0.0038808546424968, 0.871391438231364, 0.0163406315874485, -0.0381139376289658, 0.1394275651033657, 0.3684277442467134]|425.7716674804687500|      0.01000000|[722, 50, 0, 50]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[-0.2546256184409018, -0.1094966464504016, -0.2485660274904013, -0.0024125824567466, 0.8754148978917713, 0.0115586371402834, -0.0401924056282697, 0.1431037031118147, 0.3696681094574665]|330.9828186035156250|      0.10000000|[751, 52, 0, 52]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      18|[-0.2546256184409018, -0.1094966464504016, -0.2485660274904013, -0.0024125824567466, 0.8754148978917713, 0.0115586371402834, -0.0401924056282697, 0.1431037031118147, 0.3696681094574665]|330.9828186035156250|      0.01000000|[809, 56, 0, 56]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.2534923541216487, -0.1096294674974426, -0.2484553045569339, 0.003153558635198, 0.8830367670271884, 0.0125074046909642, -0.0396449524249775, 0.1407022799453249, 0.3680419799694665]|288.1439819335937500|      0.10000000|[839, 58, 0, 58]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      20|[-0.2534923541216487, -0.1096294674974426, -0.2484553045569339, 0.003153558635198, 0.8830367670271884, 0.0125074046909642, -0.0396449524249775, 0.1407022799453249, 0.3680419799694665]|288.1439819335937500|      0.01000000|[896, 62, 0, 62]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[-0.2542295948524663, -0.1070900105505959, -0.2497839538586969, -0.002609806432098, 0.8891690588663265, 0.0103843765909335, -0.0391998717250705, 0.1430943164644461, 0.3648806888405427]|226.3034515380859375|      0.10000000|[925, 64, 0, 64]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
