k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00000100|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[97.00000000026179, 0.009000999840553, 100.00000000142647, 65.00000001492452, 20.00000000825548, 69.9999999996519, 178.00000000481597, 16.500000001598806]|7371.5590820312500000|      0.00001000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[97.00000000026179, 0.009000999840553, 100.00000000142647, 65.00000001492452, 20.00000000825548, 69.9999999996519, 178.00000000481597, 16.500000001598806]|7371.5590820312500000|      0.00000100|[233, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[97.00000000215915, 0.0090019996224147, 100.00000000082706, 65.00000003146718, 20.000000019645046, 70.00000000107815, 178.00000000998565, 16.50000000124021]|7371.4033203125000000|      0.00001000|[262, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[97.00000000215915, 0.0090019996224147, 100.00000000082706, 65.00000003146718, 20.000000019645046, 70.00000000107815, 178.00000000998565, 16.50000000124021]|7371.4033203125000000|      0.00000100|[291, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[97.00000000287464, 0.0090029994070291, 100.00000000268298, 65.00000004862714, 20.000000029527673, 69.99999999979522, 178.00000001548852, 16.50000000288655]|7371.2529296875000000|      0.00001000|[320, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[97.00000000287464, 0.0090029994070291, 100.00000000268298, 65.00000004862714, 20.000000029527673, 69.99999999979522, 178.00000001548852, 16.50000000288655]|7371.2529296875000000|      0.00000100|[349, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[97.00000000419489, 0.0090039991698962, 100.00000000210952, 65.00000006684043, 20.00000004010079, 69.99999999978594, 178.00000002057988, 16.50000000453005]|7371.1079101562500000|      0.00001000|[378, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[97.00000000419489, 0.0090039991698962, 100.00000000210952, 65.00000006684043, 20.00000004010079, 69.99999999978594, 178.00000002057988, 16.50000000453005]|7371.1079101562500000|      0.00000100|[407, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[97.0000000066463, 0.0090049988598146, 100.00000000363303, 65.00000008811335, 20.000000050413004, 69.99999999776736, 178.0000000261503, 16.500000008743545]|7370.9687500000000000|      0.00001000|[437, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[97.0000000066463, 0.0090049988598146, 100.00000000363303, 65.00000008811335, 20.000000050413004, 69.99999999776736, 178.0000000261503, 16.500000008743545]|7370.9687500000000000|      0.00000100|[466, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[97.00000000742112, 0.009005998566636, 100.00000000417579, 65.00000010808338, 20.000000062958797, 69.9999999977527, 178.0000000313794, 16.500000010097658]|7370.8344726562500000|      0.00001000|[495, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[97.00000000742112, 0.009005998566636, 100.00000000417579, 65.00000010808338, 20.000000062958797, 69.9999999977527, 178.0000000313794, 16.500000010097658]|7370.8344726562500000|      0.00000100|[524, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[97.0000000090695, 0.0090069983162758, 100.00000000343371, 65.0000001259132, 20.000000074862406, 69.99999999777619, 178.0000000373085, 16.500000011721557]|7370.7060546875000000|      0.00001000|[553, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[97.0000000090695, 0.0090069983162758, 100.00000000343371, 65.0000001259132, 20.000000074862406, 69.99999999777619, 178.0000000373085, 16.500000011721557]|7370.7060546875000000|      0.00000100|[583, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[97.00000000575893, 0.0090079980171645, 100.00000000432499, 65.00000014308965, 20.00000009044193, 69.9999999992176, 178.00000004106823, 16.50000001741489]|7370.5830078125000000|      0.00001000|[612, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[97.00000000575893, 0.0090079980171645, 100.00000000432499, 65.00000014308965, 20.00000009044193, 69.9999999992176, 178.00000004106823, 16.50000001741489]|7370.5830078125000000|      0.00000100|[641, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[97.00000000534594, 0.0090089975700252, 100.00000000603391, 65.00000016784114, 20.000000102964233, 70.00000000043296, 178.00000005153566, 16.50000002065506]|7370.4658203125000000|      0.00001000|[670, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[97.00000000534594, 0.0090089975700252, 100.00000000603391, 65.00000016784114, 20.000000102964233, 70.00000000043296, 178.00000005153566, 16.50000002065506]|7370.4658203125000000|      0.00000100|[699, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[97.00000000631152, 0.0090099972135491, 100.0000000063192, 65.00000018890245, 20.000000116955604, 69.99999999849157, 178.00000005898832, 16.50000002428315]|7370.3535156250000000|      0.00001000|[728, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[97.00000000631152, 0.0090099972135491, 100.0000000063192, 65.00000018890245, 20.000000116955604, 69.99999999849157, 178.00000005898832, 16.50000002428315]|7370.3535156250000000|      0.00000100|[757, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[97.00000000866635, 0.0090109967751186, 100.0000000059816, 65.00000021408702, 20.00000013121014, 69.99999999777954, 178.00000006329253, 16.50000002809385]|7370.2470703125000000|      0.00001000|[786, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
