k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      1.11111111|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      0.90000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.4650072219708358, 10.474169741102225, 1.1202274699186385]                    |  0.1941208690404892|      1.00000000|[45, 0, 0, 11]                                                             |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | iterate success | actual_k=0
       5|[0.4650072219708358, 10.474169741102225, 1.1202274699186385]                    |  0.1941208690404892|      0.90000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.4650072219708358, 10.474169741102225, 1.1202274699186385]                    |  0.1941208690404892|      0.81000000|[69, 0, 0, 17]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.4650072219708358, 10.474169741102225, 1.1202274699186385]                    |  0.1941208690404892|      0.72900000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.4650072219708358, 10.474169741102225, 1.1202274699186385]                    |  0.1941208690404892|      0.65610000|[93, 0, 0, 23]                                                             |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.103755182202655, 10.598797789615533, 1.0369442013502437]                     |  0.0206255801022053|      0.72900000|[101, 0, 0, 25]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      10|[1.103755182202655, 10.598797789615533, 1.0369442013502437]                     |  0.0206255801022053|      0.65610000|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
      11|[1.103755182202655, 10.598797789615533, 1.0369442013502437]                     |  0.0206255801022053|      0.59049000|[125, 0, 0, 31]                                                            |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
