k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.10000000|[41, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.01000000|[81, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00100000|[119, 18, 0, 9]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00010000|[158, 24, 0, 12]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00001000|[196, 30, 0, 15]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[94.90000008779843, 0.0090099967832509, 90.10000004725279, 112.99999983266802, 19.999999961988912, 73.79999998530019, 140.00000014915062, 20.000000049763628]|18902.9160156250000000|      0.00010000|[222, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       7|[94.90000008779843, 0.0090099967832509, 90.10000004725279, 112.99999983266802, 19.999999961988912, 73.79999998530019, 140.00000014915062, 20.000000049763628]|18902.9160156250000000|      0.00001000|[260, 40, 0, 20]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[94.90000000516237, 0.009019988133893, 90.09999999994002, 112.9999995974206, 20.000000013667304, 73.79999992858102, 140.00000046867683, 20.000000072546733]|18901.2167968750000000|      0.00010000|[286, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       9|[94.90000000516237, 0.009019988133893, 90.09999999994002, 112.9999995974206, 20.000000013667304, 73.79999992858102, 140.00000046867683, 20.000000072546733]|18901.2167968750000000|      0.00001000|[324, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[94.89999975389676, 0.0090299433820367, 90.0999998716058, 112.9999991814144, 19.999999761015697, 73.79999988540337, 140.0000010878984, 20.0000005098529]|18900.0390625000000000|      0.00010000|[351, 54, 0, 27]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      11|[94.89999975389676, 0.0090299433820367, 90.0999998716058, 112.9999991814144, 19.999999761015697, 73.79999988540337, 140.0000010878984, 20.0000005098529]|18900.0390625000000000|      0.00001000|[390, 60, 0, 30]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[94.89999948357953, 0.0090398441051173, 90.09999931343113, 112.99999807198742, 20.000000116576125, 73.80000020454393, 140.00000142421038, 20.000000372578647]|18899.3750000000000000|      0.00010000|[416, 64, 0, 32]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      13|[94.89999948357953, 0.0090398441051173, 90.09999931343113, 112.99999807198742, 20.000000116576125, 73.80000020454393, 140.00000142421038, 20.000000372578647]|18899.3750000000000000|      0.00001000|[454, 70, 0, 35]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[94.90000067997597, 0.0090487339655635, 90.09999936212371, 112.99999538897843, 19.999999323107495, 73.79999763893339, 140.0000036371321, 20.000000851260342]|18899.1933593750000000|      0.00010000|[480, 74, 0, 37]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      15|[94.90000067997597, 0.0090487339655635, 90.09999936212371, 112.99999538897843, 19.999999323107495, 73.79999763893339, 140.0000036371321, 20.000000851260342]|18899.1933593750000000|      0.00001000|[520, 80, 0, 40]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[94.89999910979343, 0.0090475217230188, 90.10000070425555, 112.99998707354425, 19.999999464326166, 73.79999794024937, 140.0000076844996, 20.00000378814878]|18899.1406250000000000|      0.00010000|[559, 86, 0, 43]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      17|[94.89999910979343, 0.0090475217230188, 90.10000070425555, 112.99998707354425, 19.999999464326166, 73.79999794024937, 140.0000076844996, 20.00000378814878]|18899.1406250000000000|      0.00001000|[597, 92, 0, 46]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[94.8999997132639, 0.0090512421594894, 90.10000055838395, 112.99998475600982, 20.00000081997171, 73.80000096540351, 140.00001524994624, 20.00000727764959]|18899.1308593750000000|      0.00010000|[623, 96, 0, 48]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      19|[94.8999997132639, 0.0090512421594894, 90.10000055838395, 112.99998475600982, 20.00000081997171, 73.80000096540351, 140.00001524994624, 20.00000727764959]|18899.1308593750000000|      0.00001000|[662, 102, 0, 51]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[94.8999997132639, 0.0090512421594894, 90.10000055838395, 112.99998475600982, 20.00000081997171, 73.80000096540351, 140.00001524994624, 20.00000727764959]|18899.1308593750000000|      0.00000100|[701, 108, 0, 54]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[94.89999967117282, 0.0090503197127633, 90.10000052949155, 112.99998447470874, 20.00000079612306, 73.80000091484858, 140.0000154949445, 20.000007342507917]|18899.1152343750000000|      0.00001000|[727, 112, 0, 56]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      22|[94.89999967117282, 0.0090503197127633, 90.10000052949155, 112.99998447470874, 20.00000079612306, 73.80000091484858, 140.0000154949445, 20.000007342507917]|18899.1152343750000000|      0.00000100|[767, 118, 0, 59]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[94.89999965773126, 0.0090494177213754, 90.10000049193212, 112.99998413116063, 20.00000080827299, 73.80000084392874, 140.00001573996505, 20.000007382288985]|18899.1035156250000000|      0.00001000|[793, 122, 0, 61]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      24|[94.89999935742101, 0.009045909450891, 90.10000264274602, 112.99997666206724, 20.000002068228945, 73.80000042597187, 140.00001875682688, 20.000011422692825]|18899.0605468750000000|      0.00010000|[831, 128, 0, 64]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      25|[94.89999935742101, 0.009045909450891, 90.10000264274602, 112.99997666206724, 20.000002068228945, 73.80000042597187, 140.00001875682688, 20.000011422692825]|18899.0605468750000000|      0.00001000|[869, 134, 0, 67]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
