k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[96, 26, 0, 2]                                                             |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.56335927052728, 0.5837380350812795, -1.8853511026279564, 0.0148609098467365, -0.0452332348420595, -0.0521935146426718, 0.0251795011010691, -0.1424256977418752, 1.1003802832223177, 0.0416318402510057, -0.0171035703213943, 399.73993262889405, 0.0377085169785087, -0.0485815559591222, -0.0333054464816369, -0.0035924975725301, -0.1447484655647611, 0.7088758016364297, -0.0200421949833411, -0.0101644604174174, 401.9987129905154, -0.0185923309241876, -0.0574730762124234, 0.0095290748169033, -0.0365899283085158, -0.1152963887445431, 0.9503962442224845, 0.0266935660106433, -0.0218383717573574, 400.4120802036007, 0.0747642141905826, -1.1984465590737146, -0.0100805936627169, -1.41491799477599, -0.0735319123755748, 0.4324181599331272, 0.004386784534887, 0.0004170443927396, 407.0461280044325, 0.0492728783364609, -1.2325516998911152, 0.0002593800555195, -1.0325192358242752, -0.0927295542257561, 0.3246459423733218, 0.0255475555337157, -0.0030148857625753, 405.891157466849, 0.0626097744638747, -1.2391703017112132, -0.0045947861368568, -0.8391568767104018, -0.0822988709189905, 0.3107626012234636, -0.0147041420275093, -0.0084671047851479, 404.7318987750873]|87122.3671875000000000|      1.00000000|[189, 52, 0, 4]                                                            |  | trying linear partial model with 52 points | iterate success | actual_k=13
       3|[-0.56335927052728, 0.5837380350812795, -1.8853511026279564, 0.0148609098467365, -0.0452332348420595, -0.0521935146426718, 0.0251795011010691, -0.1424256977418752, 1.1003802832223177, 0.0416318402510057, -0.0171035703213943, 399.73993262889405, 0.0377085169785087, -0.0485815559591222, -0.0333054464816369, -0.0035924975725301, -0.1447484655647611, 0.7088758016364297, -0.0200421949833411, -0.0101644604174174, 401.9987129905154, -0.0185923309241876, -0.0574730762124234, 0.0095290748169033, -0.0365899283085158, -0.1152963887445431, 0.9503962442224845, 0.0266935660106433, -0.0218383717573574, 400.4120802036007, 0.0747642141905826, -1.1984465590737146, -0.0100805936627169, -1.41491799477599, -0.0735319123755748, 0.4324181599331272, 0.004386784534887, 0.0004170443927396, 407.0461280044325, 0.0492728783364609, -1.2325516998911152, 0.0002593800555195, -1.0325192358242752, -0.0927295542257561, 0.3246459423733218, 0.0255475555337157, -0.0030148857625753, 405.891157466849, 0.0626097744638747, -1.2391703017112132, -0.0045947861368568, -0.8391568767104018, -0.0822988709189905, 0.3107626012234636, -0.0147041420275093, -0.0084671047851479, 404.7318987750873]|87122.3671875000000000|      0.20000000|[282, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       4|[-0.628920252870999, 0.6393266300733398, -1.870712069473046, 0.0017695098384751, 0.0133418342760305, -0.0395442455810108, 0.0034488724633404, -0.1726276512077434, 1.1141510557356196, 0.046280141826817, 0.0227481590927042, 399.7031555177261, 0.0296024918046763, -0.0018711476423629, -0.0231711314706497, -0.0047529531959205, -0.1217521286286588, 0.7394433493791905, -0.0309117954343804, -0.0066332239015749, 402.03430327014104, -0.0091340014583009, -0.0096406036466621, 0.0169939022703799, -0.033601199246347, -0.138360963539273, 0.9710924712924236, 0.0666642424432799, -0.0638670340903159, 400.4164781523387, 0.109715799306408, -1.2004177943156504, -0.0080100200799407, -1.423032513456984, -0.0372371525386377, 0.4359752491414706, 0.0085862820561912, 0.01239712652209, 407.06295895441195, 0.0671747677114082, -1.1856135549111373, -0.0384256380143418, -1.0355006202234398, -0.064123866017143, 0.333729285977417, 0.0034168567103566, -0.0065803403592661, 405.899941011786, 0.069511117065741, -1.1986909577034315, -0.0248651408951773, -0.8410286889795837, -0.0863073267346048, 0.3171850633287462, 0.0054485597092315, -0.0388593620602147, 404.7376812175831]|45091.1484375000000000|      1.00000000|[372, 104, 0, 8]                                                           |  | trying linear partial model with 52 points | iterate success | actual_k=13
       5|[-0.628920252870999, 0.6393266300733398, -1.870712069473046, 0.0017695098384751, 0.0133418342760305, -0.0395442455810108, 0.0034488724633404, -0.1726276512077434, 1.1141510557356196, 0.046280141826817, 0.0227481590927042, 399.7031555177261, 0.0296024918046763, -0.0018711476423629, -0.0231711314706497, -0.0047529531959205, -0.1217521286286588, 0.7394433493791905, -0.0309117954343804, -0.0066332239015749, 402.03430327014104, -0.0091340014583009, -0.0096406036466621, 0.0169939022703799, -0.033601199246347, -0.138360963539273, 0.9710924712924236, 0.0666642424432799, -0.0638670340903159, 400.4164781523387, 0.109715799306408, -1.2004177943156504, -0.0080100200799407, -1.423032513456984, -0.0372371525386377, 0.4359752491414706, 0.0085862820561912, 0.01239712652209, 407.06295895441195, 0.0671747677114082, -1.1856135549111373, -0.0384256380143418, -1.0355006202234398, -0.064123866017143, 0.333729285977417, 0.0034168567103566, -0.0065803403592661, 405.899941011786, 0.069511117065741, -1.1986909577034315, -0.0248651408951773, -0.8410286889795837, -0.0863073267346048, 0.3171850633287462, 0.0054485597092315, -0.0388593620602147, 404.7376812175831]|45091.1484375000000000|      0.20000000|[463, 130, 0, 10]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       6|[-0.628920252870999, 0.6393266300733398, -1.870712069473046, 0.0017695098384751, 0.0133418342760305, -0.0395442455810108, 0.0034488724633404, -0.1726276512077434, 1.1141510557356196, 0.046280141826817, 0.0227481590927042, 399.7031555177261, 0.0296024918046763, -0.0018711476423629, -0.0231711314706497, -0.0047529531959205, -0.1217521286286588, 0.7394433493791905, -0.0309117954343804, -0.0066332239015749, 402.03430327014104, -0.0091340014583009, -0.0096406036466621, 0.0169939022703799, -0.033601199246347, -0.138360963539273, 0.9710924712924236, 0.0666642424432799, -0.0638670340903159, 400.4164781523387, 0.109715799306408, -1.2004177943156504, -0.0080100200799407, -1.423032513456984, -0.0372371525386377, 0.4359752491414706, 0.0085862820561912, 0.01239712652209, 407.06295895441195, 0.0671747677114082, -1.1856135549111373, -0.0384256380143418, -1.0355006202234398, -0.064123866017143, 0.333729285977417, 0.0034168567103566, -0.0065803403592661, 405.899941011786, 0.069511117065741, -1.1986909577034315, -0.0248651408951773, -0.8410286889795837, -0.0863073267346048, 0.3171850633287462, 0.0054485597092315, -0.0388593620602147, 404.7376812175831]|45091.1484375000000000|      0.04000000|[556, 156, 0, 12]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.6182234109784056, 0.6449222226881202, -1.8806774919209184, 0.0003936356578817, 0.0128723319212583, -0.041944394973578, 0.0025227066017294, -0.176488564686997, 1.1085806336886186, 0.047032950599983, 0.0169301670981555, 399.7024858100668, 0.0287290663752183, -0.0016739385654008, -0.0257289742959547, -0.0013958924008284, -0.1239396766762533, 0.7395370023164088, -0.0310984176380633, -0.0008152969187273, 402.03968229097114, -0.015141250038283, -0.0052278558878246, 0.011767213898769, -0.0319627855344381, -0.1470255013500195, 0.971132153078758, 0.0650484070078651, -0.0700424857113834, 400.4246877426296, 0.1194032886294004, -1.2021630668727363, -0.0174059332152643, -1.4154355004389905, -0.0333759287492092, 0.4453817158791818, 0.0054639935250201, 0.0136735221978375, 407.076479139998, 0.0722625014235952, -1.193855994005565, -0.0385714962628739, -1.0342076644315938, -0.0582661068172108, 0.3277677783471872, 0.0047371583785459, -0.0071448883134709, 405.89910189296955, 0.0753915367962531, -1.2042964532951506, -0.0275182525677684, -0.8410344999868004, -0.0827881789706741, 0.3215417025200263, 0.0128862250135866, -0.0391184806563292, 404.7441647767867]|34920.8867187500000000|      0.20000000|[648, 182, 0, 14]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       8|[-0.6182234109784056, 0.6449222226881202, -1.8806774919209184, 0.0003936356578817, 0.0128723319212583, -0.041944394973578, 0.0025227066017294, -0.176488564686997, 1.1085806336886186, 0.047032950599983, 0.0169301670981555, 399.7024858100668, 0.0287290663752183, -0.0016739385654008, -0.0257289742959547, -0.0013958924008284, -0.1239396766762533, 0.7395370023164088, -0.0310984176380633, -0.0008152969187273, 402.03968229097114, -0.015141250038283, -0.0052278558878246, 0.011767213898769, -0.0319627855344381, -0.1470255013500195, 0.971132153078758, 0.0650484070078651, -0.0700424857113834, 400.4246877426296, 0.1194032886294004, -1.2021630668727363, -0.0174059332152643, -1.4154355004389905, -0.0333759287492092, 0.4453817158791818, 0.0054639935250201, 0.0136735221978375, 407.076479139998, 0.0722625014235952, -1.193855994005565, -0.0385714962628739, -1.0342076644315938, -0.0582661068172108, 0.3277677783471872, 0.0047371583785459, -0.0071448883134709, 405.89910189296955, 0.0753915367962531, -1.2042964532951506, -0.0275182525677684, -0.8410344999868004, -0.0827881789706741, 0.3215417025200263, 0.0128862250135866, -0.0391184806563292, 404.7441647767867]|34920.8867187500000000|      0.04000000|[740, 208, 0, 16]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.6028296704012915, 0.6484639176764502, -1.8882254105152048, -0.009589463528724, 0.0087364810883259, -0.039360973190968, -0.0037617103044225, -0.17402857930616, 1.1125816800064954, 0.0384554035861829, 0.0182569655673469, 399.70373526320725, 0.0244839763241601, -0.0068501916071846, -0.0259281282169676, -0.0008985316566218, -0.1268559897326789, 0.7345910301767455, -0.0299388716629649, 0.006213486953701, 402.0433265079102, -0.0165762023400206, -0.0117981821737685, 0.009685843991822, -0.0233127997102477, -0.1483985231960638, 0.9692623872435464, 0.0651343820972105, -0.0650605947957566, 400.42503345490667, 0.1251641754724841, -1.2004311632885423, -0.0224437973973123, -1.4081275716930322, -0.0280005134365348, 0.451277792980353, 0.0126173991068792, 0.0212901871152386, 407.0780926207353, 0.0786591523462123, -1.1990273158644051, -0.042491006493973, -1.0354383834873417, -0.0557659187975702, 0.3340196549737267, 0.0055210777560103, -0.0030248043365052, 405.89497456840246, 0.0881301765414812, -1.2049202783566895, -0.0322650348770965, -0.8414795984811694, -0.079791811243569, 0.3243703715525802, 0.0094929859331586, -0.038751020161351, 404.736048127776]|26039.4863281250000000|      0.20000000|[830, 234, 0, 18]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
      10|[-0.6028296704012915, 0.6484639176764502, -1.8882254105152048, -0.009589463528724, 0.0087364810883259, -0.039360973190968, -0.0037617103044225, -0.17402857930616, 1.1125816800064954, 0.0384554035861829, 0.0182569655673469, 399.70373526320725, 0.0244839763241601, -0.0068501916071846, -0.0259281282169676, -0.0008985316566218, -0.1268559897326789, 0.7345910301767455, -0.0299388716629649, 0.006213486953701, 402.0433265079102, -0.0165762023400206, -0.0117981821737685, 0.009685843991822, -0.0233127997102477, -0.1483985231960638, 0.9692623872435464, 0.0651343820972105, -0.0650605947957566, 400.42503345490667, 0.1251641754724841, -1.2004311632885423, -0.0224437973973123, -1.4081275716930322, -0.0280005134365348, 0.451277792980353, 0.0126173991068792, 0.0212901871152386, 407.0780926207353, 0.0786591523462123, -1.1990273158644051, -0.042491006493973, -1.0354383834873417, -0.0557659187975702, 0.3340196549737267, 0.0055210777560103, -0.0030248043365052, 405.89497456840246, 0.0881301765414812, -1.2049202783566895, -0.0322650348770965, -0.8414795984811694, -0.079791811243569, 0.3243703715525802, 0.0094929859331586, -0.038751020161351, 404.736048127776]|26039.4863281250000000|      0.04000000|[922, 260, 0, 20]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
