k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6127413115392226, 0.2097164526999227]                                        |  1.6199790239334106|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      1.23456790|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      1.11111111|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       4|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      1.00000000|[27, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      0.90000000|[33, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      0.81000000|[41, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       7|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      0.72900000|[49, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       8|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      0.65610000|[55, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      0.59049000|[62, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      10|[2.328297775264181, -0.6403111047686575]                                        |  0.2813449203968048|      0.53144100|[68, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.8494492590227325, -0.8708184473292968]                                       |  0.0565412268042564|      0.59049000|[73, 27, 0, 27]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[1.8494492590227325, -0.8708184473292968]                                       |  0.0565412268042564|      0.53144100|[80, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.8494492590227325, -0.8708184473292968]                                       |  0.0565412268042564|      0.47829690|[86, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.8494492590227325, -0.8708184473292968]                                       |  0.0565412268042564|      0.47829690|[91, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
