k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.20000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1147378217804932, 9.95679422105516, 1.1580142174579158]                      |  0.8739507198333740|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.1147378217804932, 9.95679422105516, 1.1580142174579158]                      |  0.8739507198333740|      0.20000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.2701621384485953, 10.044184381706991, 1.2486025258067348]                    |  0.3234110176563263|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.2701621384485953, 10.044184381706991, 1.2486025258067348]                    |  0.3234110176563263|      0.20000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.4630389650058, 10.096663442198379, 1.2552717077028326]                       |  0.0975739285349846|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.4630389650058, 10.096663442198379, 1.2552717077028326]                       |  0.0975739285349846|      0.20000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.6499360165618803, 10.164998088508764, 1.2352750021422059]                    |  0.0361558757722378|      1.00000000|[64, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.6499360165618803, 10.164998088508764, 1.2352750021422059]                    |  0.0361558757722378|      0.20000000|[74, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.6499360165618803, 10.164998088508764, 1.2352750021422059]                    |  0.0361558757722378|      0.04000000|[85, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.667040968072593, 10.16897056556581, 1.1993356078812085]                      |  0.0274560283869505|      0.20000000|[91, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.667040968072593, 10.16897056556581, 1.1993356078812085]                      |  0.0274560283869505|      0.04000000|[102, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.6947369542634342, 10.173790424208834, 1.1708803568442205]                    |  0.0213671959936619|      0.20000000|[107, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.6947369542634342, 10.173790424208834, 1.1708803568442205]                    |  0.0213671959936619|      0.04000000|[117, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.7270609392383854, 10.154977278238658, 1.1566949582229626]                    |  0.0167477559298277|      0.20000000|[127, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
      16|[0.7270609392383854, 10.154977278238658, 1.1566949582229626]                    |  0.0167477559298277|      0.04000000|[138, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.7604723001081689, 10.15591471364128, 1.1347221982758142]                     |  0.0121800610795617|      0.20000000|[143, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.7604723001081689, 10.15591471364128, 1.1347221982758142]                     |  0.0121800610795617|      0.04000000|[154, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.7988451759308923, 10.159968452689478, 1.1241822931138608]                    |  0.0090074762701988|      0.20000000|[163, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      20|[0.7988451759308923, 10.159968452689478, 1.1241822931138608]                    |  0.0090074762701988|      0.04000000|[175, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
