k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      2.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.50000000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.50000000|[38, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.25000000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.25000000|[53, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.25000000|[59, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[70, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[73, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[79, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[84, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[87, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[93, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[96, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[101, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[104, 37, 0, 37]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[110, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[113, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[116, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[121, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[128, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | DECALRED SUCCESS
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[134, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | DECALRED SUCCESS
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[141, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | DECALRED SUCCESS
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[149, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | DECALRED SUCCESS
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[156, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | DECALRED SUCCESS
       6|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.25000000|[159, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[182, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[185, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[190, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[193, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[199, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[202, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.12500000|[205, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       8|[0.7787327066362343, 10.513391359946597, 1.057833205888401]                     |  0.0208961796015501|      0.06250000|[217, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
