k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.10000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.01000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1028462160463311, 0.0040229875513569, 0.0125050432685457]                    |8316.7255859375000000|      0.10000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[0.1028462160463311, 0.0040229875513569, 0.0125050432685457]                    |8316.7255859375000000|      0.01000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1028462160463311, 0.0040229875513569, 0.0125050432685457]                    |8316.7255859375000000|      0.00100000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.1027816751251501, 0.004981940938702, 0.0122289221531045]                     |4460.6064453125000000|      0.01000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[0.1027816751251501, 0.004981940938702, 0.0122289221531045]                     |4460.6064453125000000|      0.00100000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.1027816751251501, 0.004981940938702, 0.0122289221531045]                     |4460.6064453125000000|      0.00010000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.1027770860364501, 0.0050009390845486, 0.0123269936103145]                    |4140.2919921875000000|      0.00100000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[0.1027770860364501, 0.0050009390845486, 0.0123269936103145]                    |4140.2919921875000000|      0.00010000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.1028104772152906, 0.0050649065816586, 0.0123962264673198]                    |3802.5119628906250000|      0.00100000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[0.1028104772152906, 0.0050649065816586, 0.0123962264673198]                    |3802.5119628906250000|      0.00010000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.1027783739921142, 0.0051588198333711, 0.012383991917288]                     |3612.1430664062500000|      0.00100000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[0.102195660081341, 0.0049335682495298, 0.0131648287902444]                     |2866.6301269531250000|      0.01000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[0.102195660081341, 0.0049335682495298, 0.0131648287902444]                     |2866.6301269531250000|      0.00100000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
