k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.90000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.81000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.72900000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.65610000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       5|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.59049000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.8692847769998253, 0.8703584453966895, 0.8665263853497471, 0.865757240504188, 0.8661287455531251, 0.8672940831911498, 0.8690177221855121, 0.8658119196439517, 0.8673500090569705, 0.8689720284975824, 1.0470674410956529, 0.5912266237883645, 0.9875983468534433, 0.9864749871844526, 0.9888033514609548, 0.9885014739496771, 0.9655161201203022, 0.9587345362668585, 0.9773572394938141, 0.9930795197822907, 0.9915274190600666, 0.9922851316052119]|  1.3458158969879150|      0.65610000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.8692847769998253, 0.8703584453966895, 0.8665263853497471, 0.865757240504188, 0.8661287455531251, 0.8672940831911498, 0.8690177221855121, 0.8658119196439517, 0.8673500090569705, 0.8689720284975824, 1.0470674410956529, 0.5912266237883645, 0.9875983468534433, 0.9864749871844526, 0.9888033514609548, 0.9885014739496771, 0.9655161201203022, 0.9587345362668585, 0.9773572394938141, 0.9930795197822907, 0.9915274190600666, 0.9922851316052119]|  1.3458158969879150|      0.59049000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.7379655392203591, 0.7419102506214661, 0.7359840524189725, 0.7270538521501544, 0.7326584638593896, 0.7343004976435883, 0.7326422839367425, 0.7305992795602632, 0.736199141282868, 0.739841592445359, 1.0847475671703457, 0.1841642728399377, 0.9729602272035482, 0.9740442526460861, 0.9695417849451482, 0.9688281923431528, 0.930899443689966, 0.9154404860194443, 0.9496935453296845, 0.9867717431784603, 0.9779854774859802, 0.9828116739205419]|  1.1772361993789673|      0.65610000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.7379655392203591, 0.7419102506214661, 0.7359840524189725, 0.7270538521501544, 0.7326584638593896, 0.7343004976435883, 0.7326422839367425, 0.7305992795602632, 0.736199141282868, 0.739841592445359, 1.0847475671703457, 0.1841642728399377, 0.9729602272035482, 0.9740442526460861, 0.9695417849451482, 0.9688281923431528, 0.930899443689966, 0.9154404860194443, 0.9496935453296845, 0.9867717431784603, 0.9779854774859802, 0.9828116739205419]|  1.1772361993789673|      0.59049000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.7379655392203591, 0.7419102506214661, 0.7359840524189725, 0.7270538521501544, 0.7326584638593896, 0.7343004976435883, 0.7326422839367425, 0.7305992795602632, 0.736199141282868, 0.739841592445359, 1.0847475671703457, 0.1841642728399377, 0.9729602272035482, 0.9740442526460861, 0.9695417849451482, 0.9688281923431528, 0.930899443689966, 0.9154404860194443, 0.9496935453296845, 0.9867717431784603, 0.9779854774859802, 0.9828116739205419]|  1.1772361993789673|      0.53144100|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      11|[0.6183383088829054, 0.6217285669835747, 0.6126087112176489, 0.6070208258323648, 0.61660985172641, 0.6166161714933008, 0.607415065767045, 0.6112564266073978, 0.6077375306895323, 0.6157141153651751, 1.1014055521895656, -0.1755021943464102, 0.9579379047847469, 0.9574916405368187, 0.9539255477696453, 0.9513754528953703, 0.8989377414375584, 0.8684883997269827, 0.9232145267829589, 0.9776448715348872, 0.9671008121968113, 0.9738780246890445]|  1.0401482582092285|      0.59049000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
