k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      2.00000000|[106, 16, 0, 2]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[210, 32, 0, 4]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[9.730335164424762, -0.3135248983196647, 1.1065372943872012, 0.6886737896438897, -0.4619818711199174, 0.1205182054195634, 0.8242299702365321]|50039.5820312500000000|      2.00000000|[314, 48, 0, 6]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       4|[9.730335164424762, -0.3135248983196647, 1.1065372943872012, 0.6886737896438897, -0.4619818711199174, 0.1205182054195634, 0.8242299702365321]|50039.5820312500000000|      1.00000000|[421, 64, 0, 8]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      2.00000000|[525, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       6|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      1.00000000|[631, 96, 0, 12]                                                           |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      0.50000000|[735, 112, 0, 14]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      0.25000000|[840, 128, 0, 16]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      0.12500000|[945, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.25000000|[1050, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      11|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.12500000|[1156, 176, 0, 22]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.06250000|[1260, 192, 0, 24]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.03125000|[1364, 208, 0, 26]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[9.889523533219638, -0.2388776705347203, 1.477905403629562, 1.2734706264207538, -0.0534317344272221, 0.105562479215579, 0.0835628515753354]|8027.7016601562500000|      0.06250000|[1470, 224, 0, 28]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      15|[9.889523533219638, -0.2388776705347203, 1.477905403629562, 1.2734706264207538, -0.0534317344272221, 0.105562479215579, 0.0835628515753354]|8027.7016601562500000|      0.03125000|[1577, 240, 0, 30]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
