k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 400000.0, 25000.0]                                                        |4515242701191391.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.8183433774690227, 399999.6405873712, 24999.084673045443]                     |3735952606363648.0000000000000000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.460573898682813, 400000.27728062746, 25000.407958252752]                     |238140098871296.0000000000000000|      4.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.460573898682813, 400000.27728062746, 25000.407958252752]                     |238140098871296.0000000000000000|      2.00000000|[23, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.460573898682813, 400000.27728062746, 25000.407958252752]                     |238140098871296.0000000000000000|      1.00000000|[34, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.460573898682813, 400000.27728062746, 25000.407958252752]                     |238140098871296.0000000000000000|      0.50000000|[45, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0396065230844329, 400000.17943620303, 25000.156536421386]                    |1643158962176.0000000000000000|      1.00000000|[51, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.0396065230844329, 400000.17943620303, 25000.156536421386]                    |1643158962176.0000000000000000|      0.50000000|[62, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.0396065230844329, 400000.17943620303, 25000.156536421386]                    |1643158962176.0000000000000000|      0.25000000|[72, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.0396065230844329, 400000.17943620303, 25000.156536421386]                    |1643158962176.0000000000000000|      0.12500000|[83, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0396065230844329, 400000.17943620303, 25000.156536421386]                    |1643158962176.0000000000000000|      0.06250000|[95, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.0396065230844329, 400000.17943620303, 25000.156536421386]                    |1643158962176.0000000000000000|      0.03125000|[106, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.0192991727954985, 400000.2031208401, 25000.1547442181]                       |359685128192.0000000000000000|      0.06250000|[111, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.0192991727954985, 400000.2031208401, 25000.1547442181]                       |359685128192.0000000000000000|      0.03125000|[121, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
