k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1943429942926736, -0.2150517922210314, -0.1278505286836057, -0.1939061142506792, 0.8009560489798327, 0.3182529579284381, 0.0820497256992832, 0.2743212215557067, 0.1929724350592029]|184918.8906250000000000|     10.00000000|[33, 0, 0, 2]                                                              |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       2|[-0.1943429942926736, -0.2150517922210314, -0.1278505286836057, -0.1939061142506792, 0.8009560489798327, 0.3182529579284381, 0.0820497256992832, 0.2743212215557067, 0.1929724350592029]|184918.8906250000000000|      1.00000000|[97, 0, 0, 6]                                                              |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.1696346248398324, -0.2828020632321505, -0.429432854495099, 0.3469997180513283, 1.5235225320103236, 0.0361542641416996, 0.0563257124818696, 0.2212450717876846, 0.1148214233494302]|94443.0234375000000000|     10.00000000|[129, 0, 0, 8]                                                             |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       4|[-0.1696346248398324, -0.2828020632321505, -0.429432854495099, 0.3469997180513283, 1.5235225320103236, 0.0361542641416996, 0.0563257124818696, 0.2212450717876846, 0.1148214233494302]|94443.0234375000000000|      1.00000000|[193, 0, 0, 12]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.1696346248398324, -0.2828020632321505, -0.429432854495099, 0.3469997180513283, 1.5235225320103236, 0.0361542641416996, 0.0563257124818696, 0.2212450717876846, 0.1148214233494302]|94443.0234375000000000|      0.10000000|[257, 0, 0, 16]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.1303816652250152, -0.3221714485850408, -0.4013914644858001, 0.2913969476260552, 1.4792587306634417, 0.0186030653759275, 0.0814442561347003, 0.2100543209222974, 0.1120346334700656]|60260.7812500000000000|      1.00000000|[289, 0, 0, 18]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       7|[-0.1303816652250152, -0.3221714485850408, -0.4013914644858001, 0.2913969476260552, 1.4792587306634417, 0.0186030653759275, 0.0814442561347003, 0.2100543209222974, 0.1120346334700656]|60260.7812500000000000|      0.10000000|[353, 0, 0, 22]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.0976976995744802, -0.3305425733021125, -0.3751632976467207, 0.2325674236317774, 1.441199112601463, -0.0349821566932965, 0.0647409215586316, 0.2143323609970408, 0.1022550901718832]|35206.8164062500000000|      1.00000000|[385, 0, 0, 24]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       9|[-0.0976976995744802, -0.3305425733021125, -0.3751632976467207, 0.2325674236317774, 1.441199112601463, -0.0349821566932965, 0.0647409215586316, 0.2143323609970408, 0.1022550901718832]|35206.8164062500000000|      0.10000000|[449, 0, 0, 28]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.0870599404426422, -0.3337286783315241, -0.3764654712360461, 0.1708801018266268, 1.401525721375749, -0.0912923579532394, 0.0837310866271685, 0.2405031878433465, 0.1189676663770107]|19240.6250000000000000|      1.00000000|[481, 0, 0, 30]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
