k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.10000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.01000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1028462160463311, 0.0040229875513569, 0.0125050432685457]                    |8316.7255859375000000|      0.10000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[0.1028462160463311, 0.0040229875513569, 0.0125050432685457]                    |8316.7255859375000000|      0.01000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1028462160463311, 0.0040229875513569, 0.0125050432685457]                    |8316.7255859375000000|      0.00100000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.1027816751251501, 0.004981940938702, 0.0122289221531045]                     |4460.6064453125000000|      0.01000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[0.1027816751251501, 0.004981940938702, 0.0122289221531045]                     |4460.6064453125000000|      0.00100000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.1034673216463978, 0.0056236762522024, 0.0125725275012983]                    |2845.4995117187500000|      0.01000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[0.1034673216463978, 0.0056236762522024, 0.0125725275012983]                    |2845.4995117187500000|      0.00100000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.1034673216463978, 0.0056236762522024, 0.0125725275012983]                    |2845.4995117187500000|      0.00010000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.1034794398033139, 0.0056466356594484, 0.0126690988008229]                    |2805.4528808593750000|      0.00100000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[0.1034794398033139, 0.0056466356594484, 0.0126690988008229]                    |2805.4528808593750000|      0.00010000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.1034507970204818, 0.0055554068136512, 0.0126983714618933]                    |2794.1872558593750000|      0.00100000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[0.1033158036848089, 0.005147590615121, 0.0136014012219457]                     |2642.2514648437500000|      0.01000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[0.1033158036848089, 0.005147590615121, 0.0136014012219457]                     |2642.2514648437500000|      0.00100000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
