k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       2|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      1.00000000|[81, 0, 0, 5]                                                              |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.50000000|[129, 0, 0, 8]                                                             |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.25000000|[177, 0, 0, 11]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.12500000|[225, 0, 0, 14]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.06250000|[273, 0, 0, 17]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.12500000|[305, 0, 0, 19]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       8|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.06250000|[353, 0, 0, 22]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.03125000|[401, 0, 0, 25]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.01562500|[449, 0, 0, 28]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.00781250|[497, 0, 0, 31]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[10.638128678925646, -1.0402069665707387, -0.3598099199125427, -0.37272847847053, 0.4563524963568763, 0.1742173690193775, -0.034676883800616]|12331.2089843750000000|      0.01562500|[529, 0, 0, 33]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      13|[10.638128678925646, -1.0402069665707387, -0.3598099199125427, -0.37272847847053, 0.4563524963568763, 0.1742173690193775, -0.034676883800616]|12331.2089843750000000|      0.00781250|[577, 0, 0, 36]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[10.638128678925646, -1.0402069665707387, -0.3598099199125427, -0.37272847847053, 0.4563524963568763, 0.1742173690193775, -0.034676883800616]|12331.2089843750000000|      0.00390625|[625, 0, 0, 39]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[10.638297730308807, -1.0401663026056327, -0.3596931939492542, -0.3733392233084698, 0.4559769982699492, 0.1738576859911343, -0.0308596135413043]|11709.4433593750000000|      0.00781250|[657, 0, 0, 41]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      16|[10.638297730308807, -1.0401663026056327, -0.3596931939492542, -0.3733392233084698, 0.4559769982699492, 0.1738576859911343, -0.0308596135413043]|11709.4433593750000000|      0.00390625|[705, 0, 0, 44]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[10.638297730308807, -1.0401663026056327, -0.3596931939492542, -0.3733392233084698, 0.4559769982699492, 0.1738576859911343, -0.0308596135413043]|11709.4433593750000000|      0.00195312|[753, 0, 0, 47]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[10.63834776825328, -1.040349078869408, -0.3593651524201577, -0.3739105733802236, 0.455769486381819, 0.1720981249295556, -0.0313130645802201]|11669.1708984375000000|      0.00390625|[785, 0, 0, 49]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      19|[10.637958929360238, -1.0396959019484162, -0.3600416130936572, -0.3764800103628281, 0.4560335541219331, 0.1695852657338272, -0.0302007900060484]|11615.4677734375000000|      0.00781250|[817, 0, 0, 51]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      20|[10.637958929360238, -1.0396959019484162, -0.3600416130936572, -0.3764800103628281, 0.4560335541219331, 0.1695852657338272, -0.0302007900060484]|11615.4677734375000000|      0.00390625|[865, 0, 0, 54]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[10.637958929360238, -1.0396959019484162, -0.3600416130936572, -0.3764800103628281, 0.4560335541219331, 0.1695852657338272, -0.0302007900060484]|11615.4677734375000000|      0.00195312|[913, 0, 0, 57]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[10.637958929360238, -1.0396959019484162, -0.3600416130936572, -0.3764800103628281, 0.4560335541219331, 0.1695852657338272, -0.0302007900060484]|11615.4677734375000000|      0.00097656|[961, 0, 0, 60]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[10.63795199006675, -1.0396948710779825, -0.3600034604041268, -0.376583637593315, 0.4559895071904392, 0.1693418768904681, -0.0311390077888983]|11568.9267578125000000|      0.00195312|[993, 0, 0, 62]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      24|[10.638101282095185, -1.0395320102684016, -0.3599064960545325, -0.3775366836320921, 0.4555415657607844, 0.1677629860813199, -0.0307457661788946]|11526.5722656250000000|      0.00390625|[1025, 0, 0, 64]                                                           |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      25|[10.638101282095185, -1.0395320102684016, -0.3599064960545325, -0.3775366836320921, 0.4555415657607844, 0.1677629860813199, -0.0307457661788946]|11526.5722656250000000|      0.00195312|[1073, 0, 0, 67]                                                           |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[10.638101282095185, -1.0395320102684016, -0.3599064960545325, -0.3775366836320921, 0.4555415657607844, 0.1677629860813199, -0.0307457661788946]|11526.5722656250000000|      0.00097656|[1121, 0, 0, 70]                                                           |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
