k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[264, 35, 0, 5]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 110 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 162 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.04000000|[525, 70, 0, 10]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 110 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 160 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 211 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       3|[-0.6046159903363303, 0.5859729894464503, -1.847620637717986, 0.013250241513393, -0.012510070968531, 7.49481149998e-05, -0.0332571683348075, -0.1116769464619297, 1.1143071001631832, -0.0008430737400202, -2.14562402947e-05, 399.7497061235145, 0.0110536078635632, -0.0254898409249117, -0.0074227989342063, -0.0080441761858489, -0.1203762513279611, 0.7174743796742252, 0.0006696547765175, 0.0001862596159968, 402.0177265419396, 0.0157808947735509, -0.0182882503073153, -0.0013678049192431, -0.0209302533001198, -0.1120182569228652, 0.9206597840436698, 0.0008992790794549, -0.0018405202403057, 400.4001289911359, 0.0352786545562387, -1.2154199184940446, 0.0088874277463517, -1.4177362688676158, -0.1002384972707461, 0.4435180730107502, 0.0026741326771385, -0.0027687069426455, 407.03515025281314, 0.035228170419586, -1.2318366959798819, 0.009797162740154, -1.0498368492521035, -0.1239685430415727, 0.3364931706103906, 0.0027090996519027, -0.0044547880663066, 405.9173763615895, 0.0224584068353091, -1.247980293781054, 0.0110375555391415, -0.8624083998385167, -0.1230582642733955, 0.2850078683547551, -0.004453262067201, -0.0040013602622166, 404.73611243909636]|107901.6406250000000000|      0.20000000|[632, 84, 0, 12]                                                           |  | trying linear partial model with 58 points | iterate success | actual_k=7
       4|[-0.6046159903363303, 0.5859729894464503, -1.847620637717986, 0.013250241513393, -0.012510070968531, 7.49481149998e-05, -0.0332571683348075, -0.1116769464619297, 1.1143071001631832, -0.0008430737400202, -2.14562402947e-05, 399.7497061235145, 0.0110536078635632, -0.0254898409249117, -0.0074227989342063, -0.0080441761858489, -0.1203762513279611, 0.7174743796742252, 0.0006696547765175, 0.0001862596159968, 402.0177265419396, 0.0157808947735509, -0.0182882503073153, -0.0013678049192431, -0.0209302533001198, -0.1120182569228652, 0.9206597840436698, 0.0008992790794549, -0.0018405202403057, 400.4001289911359, 0.0352786545562387, -1.2154199184940446, 0.0088874277463517, -1.4177362688676158, -0.1002384972707461, 0.4435180730107502, 0.0026741326771385, -0.0027687069426455, 407.03515025281314, 0.035228170419586, -1.2318366959798819, 0.009797162740154, -1.0498368492521035, -0.1239685430415727, 0.3364931706103906, 0.0027090996519027, -0.0044547880663066, 405.9173763615895, 0.0224584068353091, -1.247980293781054, 0.0110375555391415, -0.8624083998385167, -0.1230582642733955, 0.2850078683547551, -0.004453262067201, -0.0040013602622166, 404.73611243909636]|107901.6406250000000000|      0.04000000|[890, 119, 0, 17]                                                          |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 158 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 209 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       5|[-0.6020241574670459, 0.591356035505051, -1.849037861791663, 0.007884511242782, -0.0115290726550665, -0.0020657360432184, -0.0285347656288607, -0.1152232148679659, 1.113134494438542, 0.002132404384988, -0.0016426504663545, 399.7582734294325, 0.0094377272185878, -0.0307636725595135, -0.0042945580137735, -0.0122689806896316, -0.1255025753061605, 0.7146096523442521, 0.0078735443297023, -0.0060283729394873, 402.0147755334529, 0.0242813957040314, -0.0190038276268474, 0.00017554677528, -0.0235035920447076, -0.1101736042364577, 0.9188999975632655, 0.0002062127686222, -0.0035206079830544, 400.39794640124444, 0.0513174584979073, -1.2158209017728898, 0.0036995168446214, -1.4148308113100132, -0.090400913687017, 0.4371923449116055, 0.00730213786899, -0.0041551388862968, 407.0312517135872, 0.0498111361285961, -1.2290274410241615, 0.0091221578202681, -1.0469490712758893, -0.1113416391760556, 0.3307727438548198, -0.0014377456389124, -0.00265454870492, 405.91710246717867, 0.0281652021124288, -1.2441778326111823, 0.0088689983096745, -0.861701901749811, -0.1118598179618732, 0.2839719840626097, -0.007553544135227, -0.0046513046035189, 404.7405688357115]|92484.2187500000000000|      0.20000000|[998, 133, 0, 19]                                                          |  | trying linear partial model with 58 points | iterate success | actual_k=7
       6|[-0.6020241574670459, 0.591356035505051, -1.849037861791663, 0.007884511242782, -0.0115290726550665, -0.0020657360432184, -0.0285347656288607, -0.1152232148679659, 1.113134494438542, 0.002132404384988, -0.0016426504663545, 399.7582734294325, 0.0094377272185878, -0.0307636725595135, -0.0042945580137735, -0.0122689806896316, -0.1255025753061605, 0.7146096523442521, 0.0078735443297023, -0.0060283729394873, 402.0147755334529, 0.0242813957040314, -0.0190038276268474, 0.00017554677528, -0.0235035920447076, -0.1101736042364577, 0.9188999975632655, 0.0002062127686222, -0.0035206079830544, 400.39794640124444, 0.0513174584979073, -1.2158209017728898, 0.0036995168446214, -1.4148308113100132, -0.090400913687017, 0.4371923449116055, 0.00730213786899, -0.0041551388862968, 407.0312517135872, 0.0498111361285961, -1.2290274410241615, 0.0091221578202681, -1.0469490712758893, -0.1113416391760556, 0.3307727438548198, -0.0014377456389124, -0.00265454870492, 405.91710246717867, 0.0281652021124288, -1.2441778326111823, 0.0088689983096745, -0.861701901749811, -0.1118598179618732, 0.2839719840626097, -0.007553544135227, -0.0046513046035189, 404.7405688357115]|92484.2187500000000000|      0.04000000|[1257, 168, 0, 24]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 159 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 210 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       7|[-0.6081586216979988, 0.5964101819625289, -1.8463567210480674, 0.004554593471406, -0.0153944327458311, -0.0032448157729205, -0.027475444768492, -0.120919240169184, 1.1099812909267557, 0.0029257377371881, -0.0023286812501397, 399.7554508116977, -0.000645560819452, -0.0262524869771196, -0.0011542240173161, -0.0122297027468309, -0.1310711824019917, 0.7160167407391987, 0.0071073177505436, -0.0013862701759067, 402.0090901010836, 0.0205749677110853, -0.0214275582705518, -0.0017740350322836, -0.0200092981275515, -0.1179612122033854, 0.9181229378198345, -0.0007278751357678, -0.004061026265894, 400.3984348672812, 0.0609544763953674, -1.2170550340530812, 0.0009372621087735, -1.4188507984022132, -0.0795940582072688, 0.4359793149369966, 0.011017746896858, -0.0075871377323483, 407.0312598753134, 0.0638275494625177, -1.226209123286122, 0.0048935158854861, -1.0481496119977072, -0.0954851836623099, 0.3295722305666949, 0.0048200254704782, -0.0040177734057466, 405.9154519044752, 0.0394028210178104, -1.2450532840294979, 0.0080260465298617, -0.8566783342935185, -0.0997225661566584, 0.2867137674353901, -0.0070858687880469, 0.0014632784859977, 404.73851321044174]|78340.8203125000000000|      0.20000000|[1366, 182, 0, 26]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
       8|[-0.6081586216979988, 0.5964101819625289, -1.8463567210480674, 0.004554593471406, -0.0153944327458311, -0.0032448157729205, -0.027475444768492, -0.120919240169184, 1.1099812909267557, 0.0029257377371881, -0.0023286812501397, 399.7554508116977, -0.000645560819452, -0.0262524869771196, -0.0011542240173161, -0.0122297027468309, -0.1310711824019917, 0.7160167407391987, 0.0071073177505436, -0.0013862701759067, 402.0090901010836, 0.0205749677110853, -0.0214275582705518, -0.0017740350322836, -0.0200092981275515, -0.1179612122033854, 0.9181229378198345, -0.0007278751357678, -0.004061026265894, 400.3984348672812, 0.0609544763953674, -1.2170550340530812, 0.0009372621087735, -1.4188507984022132, -0.0795940582072688, 0.4359793149369966, 0.011017746896858, -0.0075871377323483, 407.0312598753134, 0.0638275494625177, -1.226209123286122, 0.0048935158854861, -1.0481496119977072, -0.0954851836623099, 0.3295722305666949, 0.0048200254704782, -0.0040177734057466, 405.9154519044752, 0.0394028210178104, -1.2450532840294979, 0.0080260465298617, -0.8566783342935185, -0.0997225661566584, 0.2867137674353901, -0.0070858687880469, 0.0014632784859977, 404.73851321044174]|78340.8203125000000000|      0.04000000|[1626, 217, 0, 31]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 109 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 159 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 210 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[-0.6066124781139076, 0.6061474417380658, -1.8428622232360807, -0.0013378991722598, -0.0153677774878329, 0.002135948938215, -0.0358546772859454, -0.1206126124856888, 1.1065129984499853, 0.0001167572057322, -0.0005205735428186, 399.75699112368955, 0.0050815711294199, -0.0220442732707399, -0.0023730913156289, -0.0130396406873073, -0.1362761152644092, 0.7137339922066688, 7.25545570916e-05, -0.0038296266695039, 402.0163647685491, 0.0205073759029581, -0.0219884168176271, -0.0029035699946514, -0.0199034389252735, -0.1166401308872602, 0.9217982853952037, -0.000123859263822, -0.0089388653066714, 400.3985451991023, 0.0761337026634297, -1.2158574569563227, -0.0123105491194328, -1.4152292968552498, -0.0693896247387119, 0.4423994919623357, 0.0114446671043576, -0.0063873676942942, 407.03176653440636, 0.0764408637832283, -1.2256901141051404, 0.0054349095275991, -1.0518748373823725, -0.0924532444494378, 0.3327666933234726, 0.0030528336567865, -0.0028646182399879, 405.91517567951917, 0.0509755728026853, -1.2450793158819329, 0.0032048931627032, -0.8623467093948628, -0.0891278320639898, 0.2890819354449617, -0.0040426346444714, -0.0022437273750266, 404.73968164908274]|63939.0468750000000000|      0.20000000|[1734, 231, 0, 33]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      10|[-0.6066124781139076, 0.6061474417380658, -1.8428622232360807, -0.0013378991722598, -0.0153677774878329, 0.002135948938215, -0.0358546772859454, -0.1206126124856888, 1.1065129984499853, 0.0001167572057322, -0.0005205735428186, 399.75699112368955, 0.0050815711294199, -0.0220442732707399, -0.0023730913156289, -0.0130396406873073, -0.1362761152644092, 0.7137339922066688, 7.25545570916e-05, -0.0038296266695039, 402.0163647685491, 0.0205073759029581, -0.0219884168176271, -0.0029035699946514, -0.0199034389252735, -0.1166401308872602, 0.9217982853952037, -0.000123859263822, -0.0089388653066714, 400.3985451991023, 0.0761337026634297, -1.2158574569563227, -0.0123105491194328, -1.4152292968552498, -0.0693896247387119, 0.4423994919623357, 0.0114446671043576, -0.0063873676942942, 407.03176653440636, 0.0764408637832283, -1.2256901141051404, 0.0054349095275991, -1.0518748373823725, -0.0924532444494378, 0.3327666933234726, 0.0030528336567865, -0.0028646182399879, 405.91517567951917, 0.0509755728026853, -1.2450793158819329, 0.0032048931627032, -0.8623467093948628, -0.0891278320639898, 0.2890819354449617, -0.0040426346444714, -0.0022437273750266, 404.73968164908274]|63939.0468750000000000|      0.04000000|[1991, 266, 0, 38]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 158 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 208 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
