k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|     10.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|      1.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       3|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|      0.10000000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.6698988216821512, 0.0599674879542023, 0.1504063559170017, 0.8570186144995784, -0.0026659201819953, 0.0009242780542197, -0.007310813667004, 0.0044225762385559, -0.0046969092715283, 0.002600295749348, -0.0030751038261934, -0.0075675234196862, -0.0041348883133334, -0.0078592436834765, 0.0021209848305568, 0.0021573236586126, 0.0063271481829311, 0.001933330417235, -0.0001614513970836, 0.0077644850146419, -0.0009833632067653, 0.0105531094542071]| 13.0184860229492188|      1.00000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.6698988216821512, 0.0599674879542023, 0.1504063559170017, 0.8570186144995784, -0.0026659201819953, 0.0009242780542197, -0.007310813667004, 0.0044225762385559, -0.0046969092715283, 0.002600295749348, -0.0030751038261934, -0.0075675234196862, -0.0041348883133334, -0.0078592436834765, 0.0021209848305568, 0.0021573236586126, 0.0063271481829311, 0.001933330417235, -0.0001614513970836, 0.0077644850146419, -0.0009833632067653, 0.0105531094542071]| 13.0184860229492188|      0.10000000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.730806021246828, 0.0651396184302721, 0.1639540635626212, 0.9349930898822214, -0.0026739321426296, 0.0009246871564879, -0.0072976202954328, 0.0044153989635158, -0.0046847118628703, 0.00260643893149, -0.0030779677198085, -0.0075667409569057, -0.0041238437198556, -0.0078468244774762, 0.0021420097330313, 0.0021664197534585, 0.0063071963200464, 0.0019372432460896, -0.0001404149105274, 0.007739659891063, -0.0009764414773114, 0.0105634770788029]| 12.8948488235473633|      1.00000000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.730806021246828, 0.0651396184302721, 0.1639540635626212, 0.9349930898822214, -0.0026739321426296, 0.0009246871564879, -0.0072976202954328, 0.0044153989635158, -0.0046847118628703, 0.00260643893149, -0.0030779677198085, -0.0075667409569057, -0.0041238437198556, -0.0078468244774762, 0.0021420097330313, 0.0021664197534585, 0.0063071963200464, 0.0019372432460896, -0.0001404149105274, 0.007739659891063, -0.0009764414773114, 0.0105634770788029]| 12.8948488235473633|      0.10000000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.7917412119018721, 0.0703914343034507, 0.1779184621073848, 1.0128631270831745, -0.0026690895612944, 0.0010726740388121, -0.0077799082321344, 0.0046177424000132, -0.0046000530091419, 0.0026171070480497, -0.0030049799987803, -0.0076318444095978, -0.0040875380593963, -0.0077023215136845, 0.0020445233555548, 0.002018662445296, 0.0059456455336239, 0.0021084504566759, -0.0001508824363231, 0.0076713220451142, -0.001066384624591, 0.0107508256415473]| 12.7806415557861328|      1.00000000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.7917412119018721, 0.0703914343034507, 0.1779184621073848, 1.0128631270831745, -0.0026690895612944, 0.0010726740388121, -0.0077799082321344, 0.0046177424000132, -0.0046000530091419, 0.0026171070480497, -0.0030049799987803, -0.0076318444095978, -0.0040875380593963, -0.0077023215136845, 0.0020445233555548, 0.002018662445296, 0.0059456455336239, 0.0021084504566759, -0.0001508824363231, 0.0076713220451142, -0.001066384624591, 0.0107508256415473]| 12.7806415557861328|      0.10000000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.8526328778671893, 0.0755615473173538, 0.1913488614006524, 1.090869346819273, -0.0026650509258196, 0.0011628876834765, -0.0079152904476385, 0.004587167284318, -0.0044957272863337, 0.0026385299196705, -0.0030449136518289, -0.007616829010738, -0.003934659450402, -0.0076981860947294, 0.0021453614612809, 0.0021654626967337, 0.0059510309031413, 0.0021971667647117, -8.79858869588e-05, 0.0076417594579473, -0.0011262633696356, 0.010620437109035]| 12.6758556365966797|      1.00000000|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[0.8526328778671893, 0.0755615473173538, 0.1913488614006524, 1.090869346819273, -0.0026650509258196, 0.0011628876834765, -0.0079152904476385, 0.004587167284318, -0.0044957272863337, 0.0026385299196705, -0.0030449136518289, -0.007616829010738, -0.003934659450402, -0.0076981860947294, 0.0021453614612809, 0.0021654626967337, 0.0059510309031413, 0.0021971667647117, -8.79858869588e-05, 0.0076417594579473, -0.0011262633696356, 0.010620437109035]| 12.6758556365966797|      0.10000000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
