k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      2.00000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      1.00000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.50000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.25000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.1783735922550356, 0.0578224926493741, -0.2098276988089451, -0.0287784705126403, 0.8107351520774525, 0.1940757678708262, 0.0305581038420651, 0.0738118639349303, 0.3687337021963644]|22931.6660156250000000|      0.50000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[-0.1783735922550356, 0.0578224926493741, -0.2098276988089451, -0.0287784705126403, 0.8107351520774525, 0.1940757678708262, 0.0305581038420651, 0.0738118639349303, 0.3687337021963644]|22931.6660156250000000|      0.25000000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.1981768702149908, 0.0857906132316239, -0.2378066375514471, -0.0280792162604369, 0.832871819829028, 0.0196464927773801, -0.0968203691267903, 0.0016089559473795, 0.4592221825514168]|1785.8819580078125000|      0.50000000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[-0.1981768702149908, 0.0857906132316239, -0.2378066375514471, -0.0280792162604369, 0.832871819829028, 0.0196464927773801, -0.0968203691267903, 0.0016089559473795, 0.4592221825514168]|1785.8819580078125000|      0.25000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.1981768702149908, 0.0857906132316239, -0.2378066375514471, -0.0280792162604369, 0.832871819829028, 0.0196464927773801, -0.0968203691267903, 0.0016089559473795, 0.4592221825514168]|1785.8819580078125000|      0.12500000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.1981768702149908, 0.0857906132316239, -0.2378066375514471, -0.0280792162604369, 0.832871819829028, 0.0196464927773801, -0.0968203691267903, 0.0016089559473795, 0.4592221825514168]|1785.8819580078125000|      0.06250000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.1981768702149908, 0.0857906132316239, -0.2378066375514471, -0.0280792162604369, 0.832871819829028, 0.0196464927773801, -0.0968203691267903, 0.0016089559473795, 0.4592221825514168]|1785.8819580078125000|      0.03125000|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.198476769515787, 0.0831275166885485, -0.2390672481964111, -0.0024888683039959, 0.8346536455457991, 0.0329930223237589, -0.0895764753510306, -0.004030443409161, 0.4661028695467229]|1003.4085693359375000|      0.06250000|[350, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[-0.198476769515787, 0.0831275166885485, -0.2390672481964111, -0.0024888683039959, 0.8346536455457991, 0.0329930223237589, -0.0895764753510306, -0.004030443409161, 0.4661028695467229]|1003.4085693359375000|      0.03125000|[379, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.198476769515787, 0.0831275166885485, -0.2390672481964111, -0.0024888683039959, 0.8346536455457991, 0.0329930223237589, -0.0895764753510306, -0.004030443409161, 0.4661028695467229]|1003.4085693359375000|      0.01562500|[408, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.1978931053784486, 0.082716993000708, -0.2386293350036766, -0.011385594832369, 0.8446862248341488, 0.0251026867018694, -0.0895337297815118, -0.0052017351999079, 0.4660386391363759]|765.8504638671875000|      0.03125000|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
