k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.658630871974967, -1.1227995499149162, 0.5097108010044812, -0.7090145362960649, 0.2926226388180874, 0.1047486187538266, 0.1618998566980025]|89163.8906250000000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      2.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[10.940642874230797, 0.1331431366996454, 0.1029051522449414, -0.2328292705888761, 0.0374511367090875, 0.5967092909204383, -0.1203627026769779]|43244.6406250000000000|      0.06250000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.94074324432523, 0.133708366035081, 0.1033641515702158, -0.2591937121383873, 0.037193982985841, 0.5982558702720758, -0.0637220110558825]|31961.5000000000000000|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[10.94074324432523, 0.133708366035081, 0.1033641515702158, -0.2591937121383873, 0.037193982985841, 0.5982558702720758, -0.0637220110558825]|31961.5000000000000000|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
