k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      2.00000000|[22, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[8.22917247640963, -0.459970650393642, 0.6330482480051665, 0.4365671679973505, -0.0197272105675071, -0.7163890447111904, 0.2212841306401095]|43013.7656250000000000|      4.00000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[8.22917247640963, -0.459970650393642, 0.6330482480051665, 0.4365671679973505, -0.0197272105675071, -0.7163890447111904, 0.2212841306401095]|43013.7656250000000000|      2.00000000|[64, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[8.22917247640963, -0.459970650393642, 0.6330482480051665, 0.4365671679973505, -0.0197272105675071, -0.7163890447111904, 0.2212841306401095]|43013.7656250000000000|      1.00000000|[84, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[8.22917247640963, -0.459970650393642, 0.6330482480051665, 0.4365671679973505, -0.0197272105675071, -0.7163890447111904, 0.2212841306401095]|43013.7656250000000000|      0.50000000|[106, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[8.22917247640963, -0.459970650393642, 0.6330482480051665, 0.4365671679973505, -0.0197272105675071, -0.7163890447111904, 0.2212841306401095]|43013.7656250000000000|      0.25000000|[129, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[8.22917247640963, -0.459970650393642, 0.6330482480051665, 0.4365671679973505, -0.0197272105675071, -0.7163890447111904, 0.2212841306401095]|43013.7656250000000000|      0.12500000|[151, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[8.234591948384967, -0.4338999898682483, 0.6396617491667178, 0.493162288368327, -0.0202692423184498, -0.7127371731157175, 0.1133231470798889]|30553.5488281250000000|      0.25000000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[8.234591948384967, -0.4338999898682483, 0.6396617491667178, 0.493162288368327, -0.0202692423184498, -0.7127371731157175, 0.1133231470798889]|30553.5488281250000000|      0.12500000|[195, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[8.234591948384967, -0.4338999898682483, 0.6396617491667178, 0.493162288368327, -0.0202692423184498, -0.7127371731157175, 0.1133231470798889]|30553.5488281250000000|      0.06250000|[215, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[8.234591948384967, -0.4338999898682483, 0.6396617491667178, 0.493162288368327, -0.0202692423184498, -0.7127371731157175, 0.1133231470798889]|30553.5488281250000000|      0.03125000|[238, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[8.235676049063148, -0.4315182095539469, 0.6366334574328589, 0.5048692149837232, -0.0184508965446235, -0.7079386556132802, 0.085089133637306]|24279.1835937500000000|      0.06250000|[260, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
