k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9636623580861037, 1.9107492120402538, -7.863440824996464]                    | 35.7878379821777344|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.9636623580861037, 1.9107492120402538, -7.863440824996464]                    | 35.7878379821777344|      0.10000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.959805542322375, 1.8148977334327479, -7.83519867527447]                      | 30.9393882751464844|      1.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.959805542322375, 1.8148977334327479, -7.83519867527447]                      | 30.9393882751464844|      0.10000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.959805542322375, 1.8148977334327479, -7.83519867527447]                      | 30.9393882751464844|      0.01000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.9596166754180548, 1.8130476022045123, -7.84502422074181]                     | 30.8512439727783203|      0.10000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[2.015675291139069, 1.7330176328355138, -7.823748986166351]                     | 27.4953269958496094|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[2.015675291139069, 1.7330176328355138, -7.823748986166351]                     | 27.4953269958496094|      0.10000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.942210358906842, 1.6884998199216719, -7.874945353864485]                     | 25.3787670135498047|      1.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[1.942210358906842, 1.6884998199216719, -7.874945353864485]                     | 25.3787670135498047|      0.10000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.96899738416656, 1.6401399410640711, -7.791616022926252]                      | 23.6267471313476562|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[1.96899738416656, 1.6401399410640711, -7.791616022926252]                      | 23.6267471313476562|      0.10000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
