k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.04000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9797628774919173, 0.9654969729937669]                                        |  7.3496880531311035|      0.20000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.8640215080488979, 0.8023898443958588]                                        |  4.8492698669433594|      1.00000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.8640215080488979, 0.8023898443958588]                                        |  4.8492698669433594|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.7537630983532757, 0.6355273768023573]                                        |  3.0415077209472656|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.7537630983532757, 0.6355273768023573]                                        |  3.0415077209472656|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.7537630983532757, 0.6355273768023573]                                        |  3.0415077209472656|      0.04000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.7296097205387247, 0.6036429865753581]                                        |  2.7477962970733643|      0.20000000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.7296097205387247, 0.6036429865753581]                                        |  2.7477962970733643|      0.04000000|[65, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.7053263826980164, 0.571857463088808]                                         |  2.4739866256713867|      0.20000000|[70, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[0.7053263826980164, 0.571857463088808]                                         |  2.4739866256713867|      0.04000000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.6806200815581814, 0.5403995756201971]                                        |  2.2191321849822998|      0.20000000|[83, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[0.6806200815581814, 0.5403995756201971]                                        |  2.2191321849822998|      0.04000000|[90, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.6557284667056834, 0.5090881158964011]                                        |  1.9822753667831421|      0.20000000|[95, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[0.6557284667056834, 0.5090881158964011]                                        |  1.9822753667831421|      0.04000000|[103, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.6307742993694044, 0.4778264855397964]                                        |  1.7625378370285034|      0.20000000|[108, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[0.6307742993694044, 0.4778264855397964]                                        |  1.7625378370285034|      0.04000000|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.6065868911359733, 0.4459679029763906]                                        |  1.5591025352478027|      0.20000000|[121, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[0.6065868911359733, 0.4459679029763906]                                        |  1.5591025352478027|      0.04000000|[127, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.5832481784788149, 0.4134824525176609]                                        |  1.3714134693145752|      0.20000000|[132, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[0.5832481784788149, 0.4134824525176609]                                        |  1.3714134693145752|      0.04000000|[138, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.5587061709085159, 0.3818962234863348]                                        |  1.1984529495239258|      0.20000000|[144, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[0.5587061709085159, 0.3818962234863348]                                        |  1.1984529495239258|      0.04000000|[151, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.5332402534412906, 0.3510500398074343]                                        |  1.0396908521652222|      0.20000000|[157, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[0.5332402534412906, 0.3510500398074343]                                        |  1.0396908521652222|      0.04000000|[165, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.5070486098253528, 0.3208176431989001]                                        |  0.8945383429527283|      0.20000000|[171, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[0.5070486098253528, 0.3208176431989001]                                        |  0.8945383429527283|      0.04000000|[177, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.4818853207574826, 0.2897240926894005]                                        |  0.7622396945953369|      0.20000000|[183, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[0.3604328283425767, 0.1308238343944334]                                        |  0.2777450084686279|      1.00000000|[189, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[0.3604328283425767, 0.1308238343944334]                                        |  0.2777450084686279|      0.20000000|[196, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.3604328283425767, 0.1308238343944334]                                        |  0.2777450084686279|      0.04000000|[203, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.3332208403515495, 0.101506472480779]                                         |  0.2127310186624527|      0.20000000|[209, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[0.3332208403515495, 0.101506472480779]                                         |  0.2127310186624527|      0.04000000|[215, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[0.3065388389790011, 0.0717059556605068]                                        |  0.1574250906705856|      0.20000000|[220, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[0.3065388389790011, 0.0717059556605068]                                        |  0.1574250906705856|      0.04000000|[227, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.2782986067728571, 0.0433777138346704]                                        |  0.1114395260810852|      0.20000000|[232, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      38|[0.2782986067728571, 0.0433777138346704]                                        |  0.1114395260810852|      0.04000000|[238, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.2495203943087809, 0.0155961644291298]                                        |  0.0744102224707603|      0.20000000|[244, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[0.2495203943087809, 0.0155961644291298]                                        |  0.0744102224707603|      0.04000000|[251, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.2207415226146904, -0.0121847020803057]                                       |  0.0460169203579426|      0.20000000|[258, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      42|[0.2207415226146904, -0.0121847020803057]                                       |  0.0460169203579426|      0.04000000|[264, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.2207415226146904, -0.0121847020803057]                                       |  0.0460169203579426|      0.00800000|[270, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.2145513692258036, -0.0172524432952902]                                       |  0.0413383990526199|      0.04000000|[276, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[0.2145513692258036, -0.0172524432952902]                                       |  0.0413383990526199|      0.00800000|[284, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.2083857354094028, -0.0223499877670977]                                       |  0.0369834974408150|      0.04000000|[289, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.2083857354094028, -0.0223499877670977]                                       |  0.0369834974408150|      0.00800000|[295, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.2021792671958459, -0.0273977350185068]                                       |  0.0329498648643494|      0.04000000|[301, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.2021792671958459, -0.0273977350185068]                                       |  0.0329498648643494|      0.00800000|[307, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.195900037515619, -0.0323546770822148]                                        |  0.0292334519326687|      0.04000000|[312, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[0.195900037515619, -0.0323546770822148]                                        |  0.0292334519326687|      0.00800000|[320, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.1893881805976147, -0.0370017965641563]                                       |  0.0258276648819447|      0.04000000|[325, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[0.1893881805976147, -0.0370017965641563]                                       |  0.0258276648819447|      0.00800000|[331, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.1828146194262998, -0.0415612146769181]                                       |  0.0227267537266016|      0.04000000|[336, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[0.1828146194262998, -0.0415612146769181]                                       |  0.0227267537266016|      0.00800000|[344, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.1761167760638533, -0.0459360168772618]                                       |  0.0199248250573874|      0.04000000|[350, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.1761167760638533, -0.0459360168772618]                                       |  0.0199248250573874|      0.00800000|[357, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.1692052507384314, -0.0499647657743825]                                       |  0.0174132958054543|      0.04000000|[362, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[0.1692052507384314, -0.0499647657743825]                                       |  0.0174132958054543|      0.00800000|[368, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.1621383304646135, -0.0537142507848208]                                       |  0.0151818739250302|      0.04000000|[374, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[0.1621383304646135, -0.0537142507848208]                                       |  0.0151818739250302|      0.00800000|[380, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.1549264748211606, -0.0571767842760664]                                       |  0.0132194561883807|      0.04000000|[385, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[0.1549264748211606, -0.0571767842760664]                                       |  0.0132194561883807|      0.00800000|[393, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.1474308878457618, -0.0599725267345615]                                       |  0.0115097695961595|      0.04000000|[398, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[0.1474308878457618, -0.0599725267345615]                                       |  0.0115097695961595|      0.00800000|[404, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.1398930257302908, -0.0626521973725592]                                       |  0.0100372536107898|      0.04000000|[411, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      67|[0.1398930257302908, -0.0626521973725592]                                       |  0.0100372536107898|      0.00800000|[418, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.1321607463965052, -0.0647044781292568]                                       |  0.0087811462581158|      0.04000000|[425, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      69|[0.1321607463965052, -0.0647044781292568]                                       |  0.0087811462581158|      0.00800000|[431, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
