k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.81000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.72900000|[17, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.65610000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.59049000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.53144100|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.59049000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.53144100|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.47829690|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      10|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.43046721|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.38742049|[63, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.34867844|[68, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.2920430754989016, 0.5559950692456863]                                        |  3.0772607326507568|      0.31381060|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.4436291037839915, 0.2812246810174181]                                        |  1.9755666255950928|      0.34867844|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.4436291037839915, 0.2812246810174181]                                        |  1.9755666255950928|      0.31381060|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.4436291037839915, 0.2812246810174181]                                        |  1.9755666255950928|      0.28242954|[89, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.4436291037839915, 0.2812246810174181]                                        |  1.9755666255950928|      0.25418658|[94, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.4436291037839915, 0.2812246810174181]                                        |  1.9755666255950928|      0.22876792|[100, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.534664376287658, 0.0713500935540492]                                         |  1.3654305934906006|      0.25418658|[105, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.534664376287658, 0.0713500935540492]                                         |  1.3654305934906006|      0.22876792|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.534664376287658, 0.0713500935540492]                                         |  1.3654305934906006|      0.20589113|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.5813938913729348, -0.1291680121000566]                                       |  0.9365030527114868|      0.22876792|[120, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[1.5813938913729348, -0.1291680121000566]                                       |  0.9365030527114868|      0.20589113|[125, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.5813938913729348, -0.1291680121000566]                                       |  0.9365030527114868|      0.18530202|[131, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.5813938913729348, -0.1291680121000566]                                       |  0.9365030527114868|      0.16677182|[136, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.5813938913729348, -0.1291680121000566]                                       |  0.9365030527114868|      0.15009464|[142, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.5813938913729348, -0.1291680121000566]                                       |  0.9365030527114868|      0.13508517|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.6370121236722517, -0.2522720976021227]                                       |  0.6992425918579102|      0.15009464|[154, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.722749719039167, -0.375468949370495]                                         |  0.4777433276176453|      0.16677182|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
