k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      2.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      4.00000000|[27, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      2.00000000|[54, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      1.00000000|[85, 13, 0, 13]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.50000000|[113, 17, 0, 17]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.25000000|[145, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.12500000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.06250000|[204, 31, 0, 31]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.03125000|[236, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.01562500|[268, 41, 0, 41]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.00781250|[300, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.958204331730688, -0.9862702369474398, 0.7959472834678171, 2.0322883817978843, -0.2490845954947567, 0.1016917640812445, 0.1068541950296481]|12858.7167968750000000|      0.01562500|[313, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
