k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.50000000|[385, 0, 0, 6]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.776288511147358, -0.9696669280151746, 0.865625301374242, 0.6225013819142844, -0.0668323882862373, 0.1947245821189389, 0.4173064545620269]|45997.1562500000000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       5|[9.776288511147358, -0.9696669280151746, 0.865625301374242, 0.6225013819142844, -0.0668323882862373, 0.1947245821189389, 0.4173064545620269]|45997.1562500000000000|      0.50000000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       7|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.50000000|[897, 0, 0, 14]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.25000000|[1025, 0, 0, 16]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.12500000|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.06250000|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.12500000|[1409, 0, 0, 22]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      12|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.06250000|[1537, 0, 0, 24]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.03125000|[1665, 0, 0, 26]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.01562500|[1793, 0, 0, 28]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.03125000|[1921, 0, 0, 30]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      16|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.01562500|[2049, 0, 0, 32]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.00781250|[2177, 0, 0, 34]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.00390625|[2305, 0, 0, 36]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.00195312|[2433, 0, 0, 38]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.00097656|[2561, 0, 0, 40]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.00048828|[2689, 0, 0, 42]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[9.820317524283904, -0.9154097467556164, 1.0135760562957794, 0.9726011237053942, -0.2453839348819991, 0.2513469958271047, 0.0657384820085419]|6962.7631835937500000|      0.00097656|[2817, 0, 0, 44]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      23|[9.820136280222144, -0.9156363830661497, 1.0133812994230693, 0.9725915840774927, -0.2451891932846895, 0.2521926076526498, 0.0660185819836188]|6959.7319335937500000|      0.00195312|[2945, 0, 0, 46]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      24|[9.820136280222144, -0.9156363830661497, 1.0133812994230693, 0.9725915840774927, -0.2451891932846895, 0.2521926076526498, 0.0660185819836188]|6959.7319335937500000|      0.00097656|[3073, 0, 0, 48]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[9.820136280222144, -0.9156363830661497, 1.0133812994230693, 0.9725915840774927, -0.2451891932846895, 0.2521926076526498, 0.0660185819836188]|6959.7319335937500000|      0.00048828|[3201, 0, 0, 50]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[9.820136280222144, -0.9156363830661497, 1.0133812994230693, 0.9725915840774927, -0.2451891932846895, 0.2521926076526498, 0.0660185819836188]|6959.7319335937500000|      0.00024414|[3329, 0, 0, 52]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[9.820132846140247, -0.9156361112585591, 1.0133865455311257, 0.9725770984358247, -0.2451806735987445, 0.2523554144762597, 0.0658375384097181]|6958.1669921875000000|      0.00048828|[3457, 0, 0, 54]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      28|[9.820162251147986, -0.9157372256264904, 1.0134367659387447, 0.9724374440848169, -0.2452795720698883, 0.2527709285847231, 0.0656863051455338]|6956.0097656250000000|      0.00097656|[3585, 0, 0, 56]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      29|[9.820162251147986, -0.9157372256264904, 1.0134367659387447, 0.9724374440848169, -0.2452795720698883, 0.2527709285847231, 0.0656863051455338]|6956.0097656250000000|      0.00048828|[3713, 0, 0, 58]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[9.820294405691834, -0.9158039682930135, 1.0135011809833943, 0.9722649443707521, -0.2452675545813846, 0.2531970914817546, 0.0657151926504634]|6953.9389648437500000|      0.00097656|[3841, 0, 0, 60]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      31|[9.820294405691834, -0.9158039682930135, 1.0135011809833943, 0.9722649443707521, -0.2452675545813846, 0.2531970914817546, 0.0657151926504634]|6953.9389648437500000|      0.00048828|[3969, 0, 0, 62]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[9.820305269648737, -0.9157618223259631, 1.0135326736423373, 0.9722924034023497, -0.2451902018638657, 0.253675413940754, 0.0657135594545213]|6951.7626953125000000|      0.00097656|[4097, 0, 0, 64]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      33|[9.820397220792538, -0.9160202820447105, 1.013653081700417, 0.9723353384243313, -0.2453868576822578, 0.2545824442025044, 0.0657399971954107]|6947.7387695312500000|      0.00195312|[4225, 0, 0, 66]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
