k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      1.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      0.50000000|[314, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      0.25000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      0.12500000|[525, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[9.678721115320535, -0.5278369509341786, -0.0546582702614008, -0.0625877994740058, 0.651885495798416, -0.2019922166736254, 0.3803111806199908]|56627.0156250000000000|      0.25000000|[631, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[9.678721115320535, -0.5278369509341786, -0.0546582702614008, -0.0625877994740058, 0.651885495798416, -0.2019922166736254, 0.3803111806199908]|56627.0156250000000000|      0.12500000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[9.678991214470548, -0.5284495359064972, -0.0530323124401744, 0.0608067713600896, 0.6518115681721167, -0.2020650037199574, 0.4002028163668521]|54497.6015625000000000|      0.25000000|[840, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[9.643872027320475, -0.5076602944143221, -0.045008479708619, 0.2921161036838507, 0.6917416017346885, -0.1957348162539105, 0.4752466846484553]|51471.2929687500000000|      0.50000000|[945, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[9.62156118055323, -0.5167934836415965, -0.099613624119878, 0.7625980327961004, 0.7132526724554168, -0.2109857565209088, 0.3190784221521039]|40799.3476562500000000|      1.00000000|[1050, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[9.62156118055323, -0.5167934836415965, -0.099613624119878, 0.7625980327961004, 0.7132526724554168, -0.2109857565209088, 0.3190784221521039]|40799.3476562500000000|      0.50000000|[1156, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[9.62156118055323, -0.5167934836415965, -0.099613624119878, 0.7625980327961004, 0.7132526724554168, -0.2109857565209088, 0.3190784221521039]|40799.3476562500000000|      0.25000000|[1260, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[9.62156118055323, -0.5167934836415965, -0.099613624119878, 0.7625980327961004, 0.7132526724554168, -0.2109857565209088, 0.3190784221521039]|40799.3476562500000000|      0.12500000|[1364, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[9.619681532204604, -0.5162289443060833, -0.0968505872694939, 0.8064901787450776, 0.7172934716081764, -0.2115745783664599, 0.2021582844519518]|32452.9628906250000000|      0.25000000|[1470, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[9.508383943177568, -0.3812909017294155, -0.1220813351820022, 0.8445959918216468, 0.6400249457521889, -0.1361831553401695, 0.0673931704275534]|8888.9931640625000000|      0.50000000|[1577, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[9.508383943177568, -0.3812909017294155, -0.1220813351820022, 0.8445959918216468, 0.6400249457521889, -0.1361831553401695, 0.0673931704275534]|8888.9931640625000000|      0.25000000|[1681, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[9.508383943177568, -0.3812909017294155, -0.1220813351820022, 0.8445959918216468, 0.6400249457521889, -0.1361831553401695, 0.0673931704275534]|8888.9931640625000000|      0.12500000|[1785, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
