k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|     10.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[14.712519159664119, -1.0060988076828417, -0.757809016248206, -4.7896607814598715, 2.75178634826132, 6.412940572873672, -2.525360233560812]|43532.2617187500000000|    100.00000000|[40, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | iterate success | actual_k=1
       3|[14.712519159664119, -1.0060988076828417, -0.757809016248206, -4.7896607814598715, 2.75178634826132, 6.412940572873672, -2.525360233560812]|43532.2617187500000000|     10.00000000|[71, 11, 0, 11]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[14.712519159664119, -1.0060988076828417, -0.757809016248206, -4.7896607814598715, 2.75178634826132, 6.412940572873672, -2.525360233560812]|43532.2617187500000000|      1.00000000|[104, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[14.75051696899119, -0.9108116295628509, -0.4111854577166015, -5.532287454251296, 2.665316782307809, 6.377073562351081, -1.96941884688243]|38377.1367187500000000|     10.00000000|[118, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
       6|[14.75051696899119, -0.9108116295628509, -0.4111854577166015, -5.532287454251296, 2.665316782307809, 6.377073562351081, -1.96941884688243]|38377.1367187500000000|      1.00000000|[150, 23, 0, 23]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[14.407213202181174, -1.1755702478732843, -0.8813920882975717, -5.939910472507712, 2.6586944461136857, 6.7651978517523945, -1.4458634267885473]|31741.0156250000000000|     10.00000000|[164, 25, 0, 25]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
       8|[14.407213202181174, -1.1755702478732843, -0.8813920882975717, -5.939910472507712, 2.6586944461136857, 6.7651978517523945, -1.4458634267885473]|31741.0156250000000000|      1.00000000|[191, 29, 0, 29]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[14.2431388263254, -1.5928192534709489, -0.7546086823789305, -5.5675913288867855, 2.9715139935844093, 6.9553441519488475, -0.7315276478763058]|19586.5566406250000000|     10.00000000|[204, 31, 0, 31]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      10|[14.2431388263254, -1.5928192534709489, -0.7546086823789305, -5.5675913288867855, 2.9715139935844093, 6.9553441519488475, -0.7315276478763058]|19586.5566406250000000|      1.00000000|[236, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
