k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.01000000|[107, 16, 0, 4]                                                            |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       3|[0.9995498298972892, 1.0003602086180459, 0.9988782417240288, 0.9980875875047959, 0.997147403488729, 0.9999712218213722, 0.9980830008064031, 0.9997250698922224, 0.9995937776848907, 0.9969221727384049, 1.0011845371642498, 0.993826736871703, 1.0004982911786489, 1.001125478515863, 1.0006784862597893, 0.9993518409550324, 0.9998796213741605, 0.9972364531656963, 1.0027092158469155, 0.9960683984891293, 1.0008092460589255, 0.9995377978999134]|  1.5257619619369507|      0.10000000|[160, 24, 0, 6]                                                            |  | trying linear partial model with 29 points | iterate success | actual_k=4
       4|[1.0028457389513883, 0.9737550415330732, 0.9626437302332913, 0.9650655782482916, 0.9809280646234215, 0.9781327125561932, 0.9922062229091563, 0.9627926634426021, 0.9854687656228533, 0.982318789834105, 1.0103937115749353, 0.9376267442084893, 0.9786102819848964, 0.9902518647097694, 1.0000630522613134, 1.0021646628145422, 1.0024536293760518, 0.9820483900775754, 1.003908748187043, 0.9987691384752099, 1.0158103583694678, 1.0021222797096982]|  1.4984461069107056|      1.00000000|[212, 32, 0, 8]                                                            |  | trying linear partial model with 29 points | iterate success | actual_k=4
       5|[1.0028457389513883, 0.9737550415330732, 0.9626437302332913, 0.9650655782482916, 0.9809280646234215, 0.9781327125561932, 0.9922062229091563, 0.9627926634426021, 0.9854687656228533, 0.982318789834105, 1.0103937115749353, 0.9376267442084893, 0.9786102819848964, 0.9902518647097694, 1.0000630522613134, 1.0021646628145422, 1.0024536293760518, 0.9820483900775754, 1.003908748187043, 0.9987691384752099, 1.0158103583694678, 1.0021222797096982]|  1.4984461069107056|      0.10000000|[265, 40, 0, 10]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.9836108375492053, 0.953354343149655, 0.9349233196373485, 0.9595870182265606, 0.9616882956192992, 0.9864482205370443, 0.9801833970403601, 0.9480404329142729, 0.9498697765724703, 0.9703558948035239, 1.0060581174650032, 0.8853430784119055, 0.9914135555070951, 0.9864071370855731, 0.9712910806696855, 1.0028610252178403, 0.9799753182993882, 1.004115878133626, 0.9697548445857124, 1.0082599891796122, 1.0018839217113544, 1.000961777058128]|  1.4755195379257202|      1.00000000|[318, 48, 0, 12]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       7|[0.9836108375492053, 0.953354343149655, 0.9349233196373485, 0.9595870182265606, 0.9616882956192992, 0.9864482205370443, 0.9801833970403601, 0.9480404329142729, 0.9498697765724703, 0.9703558948035239, 1.0060581174650032, 0.8853430784119055, 0.9914135555070951, 0.9864071370855731, 0.9712910806696855, 1.0028610252178403, 0.9799753182993882, 1.004115878133626, 0.9697548445857124, 1.0082599891796122, 1.0018839217113544, 1.000961777058128]|  1.4755195379257202|      0.10000000|[371, 56, 0, 14]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.9557909694281786, 0.946428018211368, 0.911462995295634, 0.9340563754537061, 0.9304358070423954, 0.9815467904585171, 0.9607616877779508, 0.9392386471920827, 0.9453452540757408, 0.9491390081296276, 1.037216632263563, 0.8250844911894731, 0.9836921865647802, 0.9644485138068113, 0.9707677342905254, 0.9962980541570163, 0.978780521920217, 0.9955797372196002, 0.9568384063644387, 0.9870909105093453, 1.0003972340392016, 0.9878747119074764]|  1.4488350152969360|      1.00000000|[425, 64, 0, 16]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       9|[0.9557909694281786, 0.946428018211368, 0.911462995295634, 0.9340563754537061, 0.9304358070423954, 0.9815467904585171, 0.9607616877779508, 0.9392386471920827, 0.9453452540757408, 0.9491390081296276, 1.037216632263563, 0.8250844911894731, 0.9836921865647802, 0.9644485138068113, 0.9707677342905254, 0.9962980541570163, 0.978780521920217, 0.9955797372196002, 0.9568384063644387, 0.9870909105093453, 1.0003972340392016, 0.9878747119074764]|  1.4488350152969360|      0.10000000|[478, 72, 0, 18]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.9466394704489081, 0.9273485260454083, 0.8954270399414037, 0.8984244885148418, 0.8901646767566483, 0.9785907401351684, 0.9507648430611707, 0.90517129764445, 0.932725848292794, 0.9370191965998386, 1.0570005463238488, 0.7708032778463912, 0.9642187271026381, 0.972976016635398, 0.9697192810974368, 0.9924623942021026, 0.9651735338712021, 0.9901293690175663, 0.9423595649852349, 0.9662524641087298, 0.9924900097083945, 0.9979454529925496]|  1.4228203296661377|      1.00000000|[531, 80, 0, 20]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      11|[0.9466394704489081, 0.9273485260454083, 0.8954270399414037, 0.8984244885148418, 0.8901646767566483, 0.9785907401351684, 0.9507648430611707, 0.90517129764445, 0.932725848292794, 0.9370191965998386, 1.0570005463238488, 0.7708032778463912, 0.9642187271026381, 0.972976016635398, 0.9697192810974368, 0.9924623942021026, 0.9651735338712021, 0.9901293690175663, 0.9423595649852349, 0.9662524641087298, 0.9924900097083945, 0.9979454529925496]|  1.4228203296661377|      0.10000000|[584, 88, 0, 22]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
