k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      1.11111111|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      1.23456790|[27, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      1.11111111|[54, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      1.00000000|[85, 13, 0, 13]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.90000000|[113, 17, 0, 17]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.81000000|[145, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.72900000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.65610000|[204, 31, 0, 31]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.59049000|[236, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.53144100|[268, 41, 0, 41]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.47829690|[300, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.43046721|[332, 51, 0, 51]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.38742049|[365, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.34867844|[397, 61, 0, 61]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.31381060|[428, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.28242954|[459, 71, 0, 71]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.25418658|[490, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.22876792|[517, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.20589113|[548, 85, 0, 85]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.18530202|[580, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
