k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.12500000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.06250000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.03125000|[39, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.01562500|[45, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.7739420107613868, 9.738427820210672, 1.1756581195392224]                     |  0.0259286239743233|      0.03125000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.7739420107613868, 9.738427820210672, 1.1756581195392224]                     |  0.0259286239743233|      0.01562500|[56, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.7728713008337518, 9.738849875902746, 1.1699277716888459]                     |  0.0236694756895304|      0.03125000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.7728713008337518, 9.738849875902746, 1.1699277716888459]                     |  0.0236694756895304|      0.01562500|[67, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.7720804347778442, 9.745723365148992, 1.1590945138225435]                     |  0.0200344882905483|      0.03125000|[73, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.7720804347778442, 9.745723365148992, 1.1590945138225435]                     |  0.0200344882905483|      0.01562500|[78, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.7720804347778442, 9.745723365148992, 1.1590945138225435]                     |  0.0200344882905483|      0.00781250|[83, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.7719374076842114, 9.745625315070276, 1.1571660964183088]                     |  0.0194875616580248|      0.01562500|[89, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.7719374076842114, 9.745625315070276, 1.1571660964183088]                     |  0.0194875616580248|      0.00781250|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.771763969888761, 9.745698526882668, 1.1551247383157017]                      |  0.0189327988773584|      0.01562500|[101, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.7692116076520926, 9.74263585279435, 1.1515965075590495]                      |  0.0180641822516918|      0.03125000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.7692116076520926, 9.74263585279435, 1.1515965075590495]                      |  0.0180641822516918|      0.01562500|[112, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.7692116076520926, 9.74263585279435, 1.1515965075590495]                      |  0.0180641822516918|      0.00781250|[118, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.7690413159634208, 9.743163739161151, 1.1499386606008624]                     |  0.0176809392869473|      0.01562500|[123, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
