k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[5.2]                                                                           |61302.9768075899992255|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[6.2]                                                                           |12846.5410156250000000|     10.00000000|[5, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[6.2]                                                                           |12846.5410156250000000|      1.00000000|[9, 4, 0, 4]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[6.2]                                                                           |12846.5410156250000000|      0.10000000|[11, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[6.2]                                                                           |12846.5410156250000000|      0.01000000|[15, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[6.19]                                                                          |11675.9785156250000000|      0.10000000|[19, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[6.19]                                                                          |11675.9785156250000000|      0.01000000|[24, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[6.180000000000001]                                                             |10547.5966796875000000|      0.10000000|[28, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[6.080000000000001]                                                             |2159.3664550781250000|      1.00000000|[32, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[6.080000000000001]                                                             |2159.3664550781250000|      0.10000000|[36, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[6.080000000000001]                                                             |2159.3664550781250000|      0.01000000|[41, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[6.070000000000001]                                                             |1654.5738525390625000|      0.10000000|[45, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[5.9700000000000015]                                                            |298.9633178710937500|      1.00000000|[50, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[5.9700000000000015]                                                            |298.9633178710937500|      0.10000000|[53, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[5.9700000000000015]                                                            |298.9633178710937500|      0.01000000|[57, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[5.9700000000000015]                                                            |298.9633178710937500|      0.00100000|[61, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[5.971000000000002]                                                             |279.4659729003906250|      0.01000000|[65, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[5.981000000000002]                                                             |120.3729553222656250|      0.10000000|[70, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[5.981000000000002]                                                             |120.3729553222656250|      0.01000000|[74, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[5.981000000000002]                                                             |120.3729553222656250|      0.00100000|[79, 38, 0, 38]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[5.982000000000002]                                                             |108.0704269409179688|      0.01000000|[83, 40, 0, 40]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[5.992000000000002]                                                             | 21.4119834899902344|      0.10000000|[87, 42, 0, 42]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[5.992000000000002]                                                             | 21.4119834899902344|      0.01000000|[92, 44, 0, 44]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[5.992000000000002]                                                             | 21.4119834899902344|      0.00100000|[97, 46, 0, 46]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[5.993000000000002]                                                             | 16.3982143402099609|      0.01000000|[102, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[5.993000000000002]                                                             | 16.3982143402099609|      0.00100000|[106, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[5.994000000000002]                                                             | 12.0510654449462891|      0.01000000|[110, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[5.994000000000002]                                                             | 12.0510654449462891|      0.00100000|[114, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[5.995000000000003]                                                             |  8.3711442947387695|      0.01000000|[118, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[5.995000000000003]                                                             |  8.3711442947387695|      0.00100000|[122, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[5.996000000000003]                                                             |  5.3590378761291504|      0.01000000|[126, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[5.996000000000003]                                                             |  5.3590378761291504|      0.00100000|[131, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[5.996000000000003]                                                             |  5.3590378761291504|      0.00010000|[135, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[5.996100000000003]                                                             |  5.0945792198181152|      0.00100000|[140, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[5.996100000000003]                                                             |  5.0945792198181152|      0.00010000|[145, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[5.996200000000003]                                                             |  4.8368053436279297|      0.00100000|[149, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[5.996200000000003]                                                             |  4.8368053436279297|      0.00010000|[154, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[5.996300000000002]                                                             |  4.5857162475585938|      0.00100000|[159, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      38|[5.996300000000002]                                                             |  4.5857162475585938|      0.00010000|[163, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[5.996400000000002]                                                             |  4.3413124084472656|      0.00100000|[167, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[5.9974000000000025]                                                            |  2.2651076316833496|      0.01000000|[171, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[5.9974000000000025]                                                            |  2.2651076316833496|      0.00100000|[175, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[5.9974000000000025]                                                            |  2.2651076316833496|      0.00010000|[179, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[5.997500000000002]                                                             |  2.0942823886871338|      0.00100000|[183, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[5.997500000000002]                                                             |  2.0942823886871338|      0.00010000|[187, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[5.997600000000002]                                                             |  1.9301493167877197|      0.00100000|[191, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[5.997600000000002]                                                             |  1.9301493167877197|      0.00010000|[196, 92, 0, 92]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[5.997700000000002]                                                             |  1.7727090120315552|      0.00100000|[200, 94, 0, 94]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[5.998700000000002]                                                             |  0.5665255188941956|      0.01000000|[204, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[5.998700000000002]                                                             |  0.5665255188941956|      0.00100000|[208, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[5.9997000000000025]                                                            |  0.0302028302103281|      0.01000000|[213, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[5.9997000000000025]                                                            |  0.0302028302103281|      0.00100000|[217, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[5.9997000000000025]                                                            |  0.0302028302103281|      0.00010000|[221, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[5.999800000000002]                                                             |  0.0134329274296761|      0.00100000|[225, 106, 0, 106]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[5.999800000000002]                                                             |  0.0134329274296761|      0.00010000|[229, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[5.999900000000002]                                                             |  0.0033673164434731|      0.00100000|[234, 110, 0, 110]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
