k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9444965095137936, 2.1017130956404584]                                        |135.5434722900390625|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.9444965095137936, 2.1017130956404584]                                        |135.5434722900390625|      0.90000000|[17, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9444965095137936, 2.1017130956404584]                                        |135.5434722900390625|      0.81000000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.6943524234893563, 1.3313054527480763]                                        | 12.5654945373535156|      0.90000000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[1.6943524234893563, 1.3313054527480763]                                        | 12.5654945373535156|      0.81000000|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.90000000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.81000000|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.72900000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.65610000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.59049000|[63, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.53144100|[68, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.47829690|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.43046721|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.38742049|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.38742049|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.34867844|[92, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.31381060|[98, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.28242954|[103, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.25418658|[108, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.22876792|[113, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.20589113|[119, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.18530202|[124, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.16677182|[129, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.15009464|[135, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.13508517|[140, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.1825011933832237, 0.7035249829667689]                                        |  0.2153155654668808|      0.12157665|[145, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.13508517|[150, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.12157665|[155, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.10941899|[160, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.09847709|[166, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.08862938|[172, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.07976644|[177, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.07178980|[182, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.06461082|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.06461082|[190, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      34|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.06461082|[193, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      35|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.05814974|[198, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.05233476|[203, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.04710129|[208, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.04239116|[213, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.263837531497889, 0.7938869386977705]                                         |  0.0908727943897247|      0.03815204|[218, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
