k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      1.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      0.10000000|[34, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      0.01000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.57956327921269, -1.1662147838884451, 0.5238287185212873, -0.6185084185432556, 0.308571036804158, 0.2411082903944182, 0.095350127483074]|107896.2265625000000000|      0.10000000|[54, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[9.57956327921269, -1.1662147838884451, 0.5238287185212873, -0.6185084185432556, 0.308571036804158, 0.2411082903944182, 0.095350127483074]|107896.2265625000000000|      0.01000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.57956327921269, -1.1662147838884451, 0.5238287185212873, -0.6185084185432556, 0.308571036804158, 0.2411082903944182, 0.095350127483074]|107896.2265625000000000|      0.00100000|[76, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[9.579726275771591, -1.1662086747707805, 0.5234875578085344, -0.6185572781237375, 0.308539504996111, 0.2411679323340671, 0.0962721174472564]|107316.9843750000000000|      0.01000000|[87, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[9.580198428784502, -1.1676843145031819, 0.5289203312072277, -0.6227323761943757, 0.30480504909299, 0.2395311141497206, 0.102105448703974]|104283.4843750000000000|      0.10000000|[99, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
      10|[9.580198428784502, -1.1676843145031819, 0.5289203312072277, -0.6227323761943757, 0.30480504909299, 0.2395311141497206, 0.102105448703974]|104283.4843750000000000|      0.01000000|[110, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
