k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.20000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.04000000|[118, 8, 0, 4]                                                             |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       3|[0.0154371099952009, -0.0070938817471888, 0.0022590567690161, 0.0307502315794554, -0.0079298849627989, -0.0039574305518309, 0.004823914017729, 0.0027745449400673, -0.0013882787205911, -0.0003199411978142, -0.008178008362385, 0.003227305862364, 0.003033215486097, -0.0080625681353863, -0.0024713194438567, 0.0004280064027492, 0.003505424806691, -0.0054483895682888, 8.53966397823e-05, 0.0021602059503622, -0.0049091242767875, -0.0045401067131166]| 14.9232511520385742|      0.20000000|[176, 12, 0, 6]                                                            |  | trying linear partial model with 31 points | iterate success | actual_k=2
       4|[0.1090281177236821, 0.0263885666046504, 0.053991569610942, 0.1821839108535787, -0.0142755795904917, -0.0358791297482663, -0.0105300061241187, 0.0127875990297996, -0.014465020186403, -0.0024300988629514, -0.0227946915148486, -0.0075364196049373, -0.0029419519413079, -0.0012818216905272, 0.0048476242179666, -0.0105394404601111, 0.0069387299002517, 0.0120022020604665, 0.0120961536550008, -0.0359462786291877, -0.0057123003109972, 0.0164874844561755]| 14.5184783935546875|      1.00000000|[234, 16, 0, 8]                                                            |  | trying linear partial model with 31 points | iterate success | actual_k=2
       5|[0.1090281177236821, 0.0263885666046504, 0.053991569610942, 0.1821839108535787, -0.0142755795904917, -0.0358791297482663, -0.0105300061241187, 0.0127875990297996, -0.014465020186403, -0.0024300988629514, -0.0227946915148486, -0.0075364196049373, -0.0029419519413079, -0.0012818216905272, 0.0048476242179666, -0.0105394404601111, 0.0069387299002517, 0.0120022020604665, 0.0120961536550008, -0.0359462786291877, -0.0057123003109972, 0.0164874844561755]| 14.5184783935546875|      0.20000000|[292, 20, 0, 10]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.1090281177236821, 0.0263885666046504, 0.053991569610942, 0.1821839108535787, -0.0142755795904917, -0.0358791297482663, -0.0105300061241187, 0.0127875990297996, -0.014465020186403, -0.0024300988629514, -0.0227946915148486, -0.0075364196049373, -0.0029419519413079, -0.0012818216905272, 0.0048476242179666, -0.0105394404601111, 0.0069387299002517, 0.0120022020604665, 0.0120961536550008, -0.0359462786291877, -0.0057123003109972, 0.0164874844561755]| 14.5184783935546875|      0.04000000|[350, 24, 0, 12]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       7|[0.1285584851741645, 0.0268819874109709, 0.0583359026899379, 0.2060630315090067, -0.009653050274395, -0.0340246928721593, -0.0135553606837021, 0.0162529939379667, -0.0159958975597077, -0.0033936968622736, -0.0159459885273642, -0.0147347776022159, 0.0076720361106421, -0.0006366190033899, 0.0072818320377592, -0.0046044070425288, -0.0066562342046545, 0.0220179654160469, 0.0110074822679353, -0.0412154011838861, -0.0067571637809769, 0.0199330362220817]| 14.4530820846557617|      0.20000000|[408, 28, 0, 14]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       8|[0.1285584851741645, 0.0268819874109709, 0.0583359026899379, 0.2060630315090067, -0.009653050274395, -0.0340246928721593, -0.0135553606837021, 0.0162529939379667, -0.0159958975597077, -0.0033936968622736, -0.0159459885273642, -0.0147347776022159, 0.0076720361106421, -0.0006366190033899, 0.0072818320377592, -0.0046044070425288, -0.0066562342046545, 0.0220179654160469, 0.0110074822679353, -0.0412154011838861, -0.0067571637809769, 0.0199330362220817]| 14.4530820846557617|      0.04000000|[467, 32, 0, 16]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       9|[0.1486347363360861, 0.0373139675032321, 0.0549349931080124, 0.2252504440521341, -0.012027211414865, -0.0364627402686535, -0.0075760972411376, 0.0284845737784338, -0.0139088887996157, -0.009540023992985, -0.013397527839052, -0.0067678022053483, 0.0030546097239874, 0.0070380438533227, 0.0117654359665901, -0.009997251960553, -0.0056037273710824, 0.0301203119410457, 0.0086803104556454, -0.0315813017764582, -0.0001834791338167, 0.0277907409363081]| 14.3965377807617188|      0.20000000|[526, 36, 0, 18]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      10|[0.1486347363360861, 0.0373139675032321, 0.0549349931080124, 0.2252504440521341, -0.012027211414865, -0.0364627402686535, -0.0075760972411376, 0.0284845737784338, -0.0139088887996157, -0.009540023992985, -0.013397527839052, -0.0067678022053483, 0.0030546097239874, 0.0070380438533227, 0.0117654359665901, -0.009997251960553, -0.0056037273710824, 0.0301203119410457, 0.0086803104556454, -0.0315813017764582, -0.0001834791338167, 0.0277907409363081]| 14.3965377807617188|      0.04000000|[585, 40, 0, 20]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      11|[0.1669333372601999, 0.0299432493660015, 0.0609333877716852, 0.2508233311443451, -0.0072147416217265, -0.0384896081639909, 0.001321984922871, 0.0312070810111391, -0.0155542208931936, -0.0074297783571505, -0.0101939520497915, -0.0039659768387939, 0.0010646736712547, -0.0063028326822781, 0.0039928223492734, -0.017128724811956, -0.0082274443167144, 0.0338186354681024, 0.0025756797111791, -0.0327120204243149, -0.0019427093451011, 0.0226585486299366]| 14.3320741653442383|      0.20000000|[643, 44, 0, 22]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
