k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.01000000|[118, 8, 0, 4]                                                             |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       3|[0.9988734044541858, 0.9992374436341452, 1.0005331369597552, 0.9973169221914797, 0.9978931631683995, 1.0003124802505066, 0.9981016549622171, 0.9975589406726636, 0.999360655656169, 0.9967318864589549, 1.0008359704967877, 0.9933834316617199, 0.9993173402285613, 1.0009151276499522, 1.0021873736400444, 0.9992366682136742, 0.9999994364489937, 0.9978824706278773, 1.0019673004512542, 0.9976298267484704, 1.0001105759293858, 1.0005875339676067]|  1.5255181789398193|      0.10000000|[176, 12, 0, 6]                                                            |  | trying linear partial model with 31 points | iterate success | actual_k=2
       4|[1.0021930916589714, 0.9726163118066176, 0.964309254074343, 0.9643218326203121, 0.9816554307726839, 0.9784753969350047, 0.9922429401869675, 0.9606489747351195, 0.9852807813583923, 0.9821075146452144, 1.0100346935491276, 0.9371502746892212, 0.9774369904158842, 0.9900296425132583, 1.00160353013467, 1.0020624689815556, 1.0025736248282897, 0.982694943264703, 1.0031683922270223, 1.00029799943833, 1.015116495209323, 1.0031877672408018]|  1.4982044696807861|      1.00000000|[234, 16, 0, 8]                                                            |  | trying linear partial model with 31 points | iterate success | actual_k=2
       5|[1.0021930916589714, 0.9726163118066176, 0.964309254074343, 0.9643218326203121, 0.9816554307726839, 0.9784753969350047, 0.9922429401869675, 0.9606489747351195, 0.9852807813583923, 0.9821075146452144, 1.0100346935491276, 0.9371502746892212, 0.9774369904158842, 0.9900296425132583, 1.00160353013467, 1.0020624689815556, 1.0025736248282897, 0.982694943264703, 1.0031683922270223, 1.00029799943833, 1.015116495209323, 1.0031877672408018]|  1.4982044696807861|      0.10000000|[292, 20, 0, 10]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.9829698004660605, 0.9522198670991724, 0.9365874606712589, 0.9588379798353491, 0.9624308639948405, 0.9867885092737201, 0.9802159827989579, 0.9459217516697823, 0.9496581530551367, 0.9701543433890875, 1.0057109880861672, 0.8848622669303049, 0.9902497466002627, 0.9861583693517657, 0.972884384329282, 1.0027229929032115, 0.9800556233927563, 1.00476603946252, 0.9690105777346966, 1.0097714776831075, 1.0011645068233406, 1.0020323174263712]|  1.4752796888351440|      1.00000000|[350, 24, 0, 12]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       7|[0.9829698004660605, 0.9522198670991724, 0.9365874606712589, 0.9588379798353491, 0.9624308639948405, 0.9867885092737201, 0.9802159827989579, 0.9459217516697823, 0.9496581530551367, 0.9701543433890875, 1.0057109880861672, 0.8848622669303049, 0.9902497466002627, 0.9861583693517657, 0.972884384329282, 1.0027229929032115, 0.9800556233927563, 1.00476603946252, 0.9690105777346966, 1.0097714776831075, 1.0011645068233406, 1.0020323174263712]|  1.4752796888351440|      0.10000000|[408, 28, 0, 14]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.9551453403677858, 0.9453001018149363, 0.9131415394061296, 0.9332928868644502, 0.9311974316127917, 0.9818945969153499, 0.9608011146592167, 0.9371343828531739, 0.9451509053547587, 0.9489270902856006, 1.0368431315383932, 0.8245837698471805, 0.9825047001705531, 0.964188629555906, 0.9723580405462989, 0.9961212883987832, 0.9788536063259878, 0.9962310955938152, 0.9561120822396868, 0.9885980610045355, 0.9996769978689862, 0.9889671266780236]|  1.4485965967178345|      1.00000000|[467, 32, 0, 16]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       9|[0.9551453403677858, 0.9453001018149363, 0.9131415394061296, 0.9332928868644502, 0.9311974316127917, 0.9818945969153499, 0.9608011146592167, 0.9371343828531739, 0.9451509053547587, 0.9489270902856006, 1.0368431315383932, 0.8245837698471805, 0.9825047001705531, 0.964188629555906, 0.9723580405462989, 0.9961212883987832, 0.9788536063259878, 0.9962310955938152, 0.9561120822396868, 0.9885980610045355, 0.9996769978689862, 0.9889671266780236]|  1.4485965967178345|      0.10000000|[526, 36, 0, 18]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      10|[0.9460550763691207, 0.9262280845975418, 0.8970891196523926, 0.8976615599571411, 0.8909160161427137, 0.9789426938409594, 0.9507999714525381, 0.9030724979515496, 0.9324966869082987, 0.9367911091953006, 1.0566587832361227, 0.770303182326688, 0.9630307579665275, 0.9727560242723688, 0.9712840302049134, 0.9923351587398371, 0.9652370842460442, 0.9907936880782172, 0.9416519390771412, 0.9677718467719189, 0.991803893682654, 0.9989895185299624]|  1.4225842952728271|      1.00000000|[585, 40, 0, 20]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      11|[0.9460550763691207, 0.9262280845975418, 0.8970891196523926, 0.8976615599571411, 0.8909160161427137, 0.9789426938409594, 0.9507999714525381, 0.9030724979515496, 0.9324966869082987, 0.9367911091953006, 1.0566587832361227, 0.770303182326688, 0.9630307579665275, 0.9727560242723688, 0.9712840302049134, 0.9923351587398371, 0.9652370842460442, 0.9907936880782172, 0.9416519390771412, 0.9677718467719189, 0.991803893682654, 0.9989895185299624]|  1.4225842952728271|      0.10000000|[643, 44, 0, 22]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
