k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.04000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.9644234408571077, 0.0817158965340849]                                        | 82.6867828369140625|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[2.7912569078471297, -0.0183508404233287]                                       | 61.0286178588867188|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[2.7912569078471297, -0.0183508404233287]                                       | 61.0286178588867188|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.7912569078471297, -0.0183508404233287]                                       | 61.0286178588867188|      0.04000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[2.7555821766836943, -0.0364426495207242]                                       | 57.3025627136230469|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[2.7555821766836943, -0.0364426495207242]                                       | 57.3025627136230469|      0.04000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[2.7199395742656614, -0.0545976734223889]                                       | 53.7640037536621094|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[2.7199395742656614, -0.0545976734223889]                                       | 53.7640037536621094|      0.04000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[2.684243291859929, -0.072646923335064]                                         | 50.4060821533203125|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[2.684243291859929, -0.072646923335064]                                         | 50.4060821533203125|      0.04000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[2.6483404336615934, -0.0902816837017432]                                       | 47.2219161987304688|      0.20000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[2.6483404336615934, -0.0902816837017432]                                       | 47.2219161987304688|      0.04000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[2.6121942270273877, -0.1074121170283496]                                       | 44.2052078247070312|      0.20000000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[2.6121942270273877, -0.1074121170283496]                                       | 44.2052078247070312|      0.04000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[2.5759992576854365, -0.1244392775178505]                                       | 41.3495864868164062|      0.20000000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[2.400037076946059, -0.2195040499072203]                                        | 29.3034877777099609|      1.00000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[2.400037076946059, -0.2195040499072203]                                        | 29.3034877777099609|      0.20000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[2.400037076946059, -0.2195040499072203]                                        | 29.3034877777099609|      0.04000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[2.3635133781433177, -0.2358141518617344]                                       | 27.2897682189941406|      0.20000000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[2.3635133781433177, -0.2358141518617344]                                       | 27.2897682189941406|      0.04000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[2.327125971067934, -0.2524260935402473]                                        | 25.3964500427246094|      0.20000000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[2.327125971067934, -0.2524260935402473]                                        | 25.3964500427246094|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[2.290560518604877, -0.2686423719718698]                                        | 23.6178569793701172|      0.20000000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[2.290560518604877, -0.2686423719718698]                                        | 23.6178569793701172|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[2.254002217765449, -0.2848747667346244]                                        | 21.9490242004394531|      0.20000000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[2.254002217765449, -0.2848747667346244]                                        | 21.9490242004394531|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[2.217076896580556, -0.3002539947839277]                                        | 20.3845539093017578|      0.20000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[2.217076896580556, -0.3002539947839277]                                        | 20.3845539093017578|      0.04000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[2.1802527591671548, -0.3158739468888139]                                       | 18.9196701049804688|      0.20000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[2.1802527591671548, -0.3158739468888139]                                       | 18.9196701049804688|      0.04000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[2.1434539040226226, -0.3315533684359164]                                       | 17.5496845245361328|      0.20000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[2.1434539040226226, -0.3315533684359164]                                       | 17.5496845245361328|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[2.106371985685643, -0.3465510793429047]                                        | 16.2696228027343750|      0.20000000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[2.106371985685643, -0.3465510793429047]                                        | 16.2696228027343750|      0.04000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[2.0691113107293115, -0.3610990036552807]                                       | 15.0750122070312500|      0.20000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[2.0691113107293115, -0.3610990036552807]                                       | 15.0750122070312500|      0.04000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[2.032114656692789, -0.3763058307438577]                                        | 13.9616508483886719|      0.20000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.8492063060460593, -0.4572041327266126]                                       |  9.4754390716552734|      1.00000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[1.8492063060460593, -0.4572041327266126]                                       |  9.4754390716552734|      0.20000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.8492063060460593, -0.4572041327266126]                                       |  9.4754390716552734|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.8112628542470641, -0.4698648777906812]                                       |  8.7628908157348633|      0.20000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.8112628542470641, -0.4698648777906812]                                       |  8.7628908157348633|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.7732351618132038, -0.4822703043514943]                                       |  8.1037912368774414|      0.20000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.7732351618132038, -0.4822703043514943]                                       |  8.1037912368774414|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.7350286763183236, -0.4941136343785396]                                       |  7.4947857856750488|      0.20000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.540760810765074, -0.5416530539520324]                                        |  5.0923638343811035|      1.00000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.540760810765074, -0.5416530539520324]                                        |  5.0923638343811035|      0.20000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.540760810765074, -0.5416530539520324]                                        |  5.0923638343811035|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[1.502020895555269, -0.5516139258785816]                                        |  4.7197985649108887|      0.20000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.502020895555269, -0.5516139258785816]                                        |  4.7197985649108887|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.46349217851327, -0.5623627845667204]                                         |  4.3776230812072754|      0.20000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.46349217851327, -0.5623627845667204]                                         |  4.3776230812072754|      0.04000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.4245365408510189, -0.5714434395170754]                                       |  4.0634226799011230|      0.20000000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.4245365408510189, -0.5714434395170754]                                       |  4.0634226799011230|      0.04000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.3855322779335195, -0.5803129081743614]                                       |  3.7749762535095215|      0.20000000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.3855322779335195, -0.5803129081743614]                                       |  3.7749762535095215|      0.04000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.3467182924288037, -0.5899811308258992]                                       |  3.5103108882904053|      0.20000000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.3467182924288037, -0.5899811308258992]                                       |  3.5103108882904053|      0.04000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.3078001774385355, -0.5992212783141301]                                       |  3.2674596309661865|      0.20000000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.3078001774385355, -0.5992212783141301]                                       |  3.2674596309661865|      0.04000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.2685508877558294, -0.6069344656840195]                                       |  3.0445454120635986|      0.20000000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.2685508877558294, -0.6069344656840195]                                       |  3.0445454120635986|      0.04000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.2292366454215677, -0.6143094470184332]                                       |  2.8398678302764893|      0.20000000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.2292366454215677, -0.6143094470184332]                                       |  2.8398678302764893|      0.04000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.1898736192558808, -0.6214194520169856]                                       |  2.6518507003784180|      0.20000000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.1898736192558808, -0.6214194520169856]                                       |  2.6518507003784180|      0.04000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.1504080672134105, -0.627936368617885]                                        |  2.4790551662445068|      0.20000000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.1504080672134105, -0.627936368617885]                                        |  2.4790551662445068|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.110915847082936, -0.6342896787131138]                                        |  2.3201029300689697|      0.20000000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[1.110915847082936, -0.6342896787131138]                                        |  2.3201029300689697|      0.04000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.071631412221327, -0.6418218216753805]                                        |  2.1737780570983887|      0.20000000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.071631412221327, -0.6418218216753805]                                        |  2.1737780570983887|      0.04000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.0320628826776772, -0.6476811279272594]                                       |  2.0389404296875000|      0.20000000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.0320628826776772, -0.6476811279272594]                                       |  2.0389404296875000|      0.04000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.9925023525198257, -0.6535942027305848]                                       |  1.9145278930664062|      0.20000000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.9925023525198257, -0.6535942027305848]                                       |  1.9145278930664062|      0.04000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.9531568930116425, -0.660800784173261]                                        |  1.7996219396591187|      0.20000000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.9531568930116425, -0.660800784173261]                                        |  1.7996219396591187|      0.04000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
