k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5062031185027275, 0.2238640057256579, -0.0071564875691577, 0.6117622147452328, 0.2545308748802036, 0.0724196160428194, -0.0416723907671665, -0.0941146262181341, -0.0882423117798146, -0.0538856697245944, -0.0572223412920609, 0.2014973951431998, 0.1371269445502976, -0.0389007635977238, -0.1145832354189745, -0.0803984297843836, 0.0637336627801475, 0.2947172897883802, 0.123998145364176, 0.0976225885573971, -0.1559417661123896, 0.0639867390566559]| 13.4518623352050781|      1.11111111|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | iterate success | actual_k=2
       2|[1.0470322638749754, 0.1574110709475783, 0.2421969127052409, 1.2939614807490336, -0.1759556335001604, 0.0636594836106158, -0.0334424361532977, -0.2032353679957866, -0.3132960222147115, -0.0338466847549741, 0.060522338701003, 0.1092792280430622, 0.0817952664619288, 0.0773069118732497, -0.0342409630919734, -0.0421495623992572, -0.126935470185434, 0.1863177329470572, -0.1136623090782732, 0.1325997173175052, -0.0851955889675159, 0.1271835882671909]| 12.4268579483032227|      1.23456790|[118, 8, 0, 4]                                                             |  | trying linear partial model with 31 points | iterate success | actual_k=2
       3|[1.0470322638749754, 0.1574110709475783, 0.2421969127052409, 1.2939614807490336, -0.1759556335001604, 0.0636594836106158, -0.0334424361532977, -0.2032353679957866, -0.3132960222147115, -0.0338466847549741, 0.060522338701003, 0.1092792280430622, 0.0817952664619288, 0.0773069118732497, -0.0342409630919734, -0.0421495623992572, -0.126935470185434, 0.1863177329470572, -0.1136623090782732, 0.1325997173175052, -0.0851955889675159, 0.1271835882671909]| 12.4268579483032227|      1.11111111|[176, 12, 0, 6]                                                            |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       4|[1.0470322638749754, 0.1574110709475783, 0.2421969127052409, 1.2939614807490336, -0.1759556335001604, 0.0636594836106158, -0.0334424361532977, -0.2032353679957866, -0.3132960222147115, -0.0338466847549741, 0.060522338701003, 0.1092792280430622, 0.0817952664619288, 0.0773069118732497, -0.0342409630919734, -0.0421495623992572, -0.126935470185434, 0.1863177329470572, -0.1136623090782732, 0.1325997173175052, -0.0851955889675159, 0.1271835882671909]| 12.4268579483032227|      1.00000000|[234, 16, 0, 8]                                                            |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       5|[1.0470322638749754, 0.1574110709475783, 0.2421969127052409, 1.2939614807490336, -0.1759556335001604, 0.0636594836106158, -0.0334424361532977, -0.2032353679957866, -0.3132960222147115, -0.0338466847549741, 0.060522338701003, 0.1092792280430622, 0.0817952664619288, 0.0773069118732497, -0.0342409630919734, -0.0421495623992572, -0.126935470185434, 0.1863177329470572, -0.1136623090782732, 0.1325997173175052, -0.0851955889675159, 0.1271835882671909]| 12.4268579483032227|      0.90000000|[292, 20, 0, 10]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       6|[1.5680508755853406, 0.1269914191432889, 0.3029961205497473, 1.8450042452100857, -0.3818549456447667, -0.1161555755709463, -0.1862710967166006, -0.2790095755679765, -0.2420171409355508, -0.0820094183066115, -0.058621818883191, 0.1744771728449723, 0.1013604674789984, -0.0178390302556521, -0.0048548544258756, -0.1207439539545969, -0.158041717564571, 0.0194713940933962, -0.0255495207135348, 0.0435017073845917, -0.0110504020957344, 0.3118875150022935]| 12.1450004577636719|      1.00000000|[350, 24, 0, 12]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       7|[1.5680508755853406, 0.1269914191432889, 0.3029961205497473, 1.8450042452100857, -0.3818549456447667, -0.1161555755709463, -0.1862710967166006, -0.2790095755679765, -0.2420171409355508, -0.0820094183066115, -0.058621818883191, 0.1744771728449723, 0.1013604674789984, -0.0178390302556521, -0.0048548544258756, -0.1207439539545969, -0.158041717564571, 0.0194713940933962, -0.0255495207135348, 0.0435017073845917, -0.0110504020957344, 0.3118875150022935]| 12.1450004577636719|      0.90000000|[408, 28, 0, 14]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       8|[1.5680508755853406, 0.1269914191432889, 0.3029961205497473, 1.8450042452100857, -0.3818549456447667, -0.1161555755709463, -0.1862710967166006, -0.2790095755679765, -0.2420171409355508, -0.0820094183066115, -0.058621818883191, 0.1744771728449723, 0.1013604674789984, -0.0178390302556521, -0.0048548544258756, -0.1207439539545969, -0.158041717564571, 0.0194713940933962, -0.0255495207135348, 0.0435017073845917, -0.0110504020957344, 0.3118875150022935]| 12.1450004577636719|      0.81000000|[467, 32, 0, 16]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       9|[1.5680508755853406, 0.1269914191432889, 0.3029961205497473, 1.8450042452100857, -0.3818549456447667, -0.1161555755709463, -0.1862710967166006, -0.2790095755679765, -0.2420171409355508, -0.0820094183066115, -0.058621818883191, 0.1744771728449723, 0.1013604674789984, -0.0178390302556521, -0.0048548544258756, -0.1207439539545969, -0.158041717564571, 0.0194713940933962, -0.0255495207135348, 0.0435017073845917, -0.0110504020957344, 0.3118875150022935]| 12.1450004577636719|      0.72900000|[526, 36, 0, 18]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      10|[1.5680508755853406, 0.1269914191432889, 0.3029961205497473, 1.8450042452100857, -0.3818549456447667, -0.1161555755709463, -0.1862710967166006, -0.2790095755679765, -0.2420171409355508, -0.0820094183066115, -0.058621818883191, 0.1744771728449723, 0.1013604674789984, -0.0178390302556521, -0.0048548544258756, -0.1207439539545969, -0.158041717564571, 0.0194713940933962, -0.0255495207135348, 0.0435017073845917, -0.0110504020957344, 0.3118875150022935]| 12.1450004577636719|      0.65610000|[585, 40, 0, 20]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      11|[1.5680508755853406, 0.1269914191432889, 0.3029961205497473, 1.8450042452100857, -0.3818549456447667, -0.1161555755709463, -0.1862710967166006, -0.2790095755679765, -0.2420171409355508, -0.0820094183066115, -0.058621818883191, 0.1744771728449723, 0.1013604674789984, -0.0178390302556521, -0.0048548544258756, -0.1207439539545969, -0.158041717564571, 0.0194713940933962, -0.0255495207135348, 0.0435017073845917, -0.0110504020957344, 0.3118875150022935]| 12.1450004577636719|      0.59049000|[643, 44, 0, 22]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
