k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      5.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[20.15633411666393, 36.08383906184284, 43.23448327189132, 40.01250948022009]    |466.4254150390625000|     25.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|    125.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|     25.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|      5.00000000|[55, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       6|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|      1.00000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[6.5939678145324, 19.23400003878916, 53.27753390804242, 49.77307308469712]      |  8.5484237670898438|      5.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[6.5939678145324, 19.23400003878916, 53.27753390804242, 49.77307308469712]      |  8.5484237670898438|      1.00000000|[85, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       9|[5.641981943623139, 18.955235772126315, 53.39062551274181, 49.82985049365157]   |  5.7956142425537109|      5.00000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
      10|[5.641981943623139, 18.955235772126315, 53.39062551274181, 49.82985049365157]   |  5.7956142425537109|      1.00000000|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[4.678053537201485, 18.699847297350853, 53.4573211730307, 49.86406223350654]    |  3.6233465671539307|      5.00000000|[116, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[4.678053537201485, 18.699847297350853, 53.4573211730307, 49.86406223350654]    |  3.6233465671539307|      1.00000000|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      13|[4.678053537201485, 18.699847297350853, 53.4573211730307, 49.86406223350654]    |  3.6233465671539307|      0.20000000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[4.482969842230537, 18.65791808019894, 53.469603827060645, 49.86984402522624]   |  3.2548213005065918|      1.00000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[4.482969842230537, 18.65791808019894, 53.469603827060645, 49.86984402522624]   |  3.2548213005065918|      0.20000000|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[4.28785177151835, 18.615829900197443, 53.48022238955803, 49.87653504280245]    |  2.9075069427490234|      1.00000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[4.28785177151835, 18.615829900197443, 53.48022238955803, 49.87653504280245]    |  2.9075069427490234|      0.20000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[4.09207893385884, 18.577085100477778, 53.49132530530672, 49.88350367188597]    |  2.5811052322387695|      1.00000000|[189, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[4.09207893385884, 18.577085100477778, 53.49132530530672, 49.88350367188597]    |  2.5811052322387695|      0.20000000|[199, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[3.8956437819404184, 18.540760215657663, 53.4998291719135, 49.88813163972576]   |  2.2753045558929443|      1.00000000|[211, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[3.8956437819404184, 18.540760215657663, 53.4998291719135, 49.88813163972576]   |  2.2753045558929443|      0.20000000|[222, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[3.698675695314513, 18.507428800210498, 53.50850083160789, 49.8923020010246]    |  1.9898459911346436|      1.00000000|[233, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[3.698675695314513, 18.507428800210498, 53.50850083160789, 49.8923020010246]    |  1.9898459911346436|      0.20000000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[3.501920738147436, 18.47354181361408, 53.5186330937877, 49.89834321222068]     |  1.7244789600372314|      1.00000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[3.501920738147436, 18.47354181361408, 53.5186330937877, 49.89834321222068]     |  1.7244789600372314|      0.20000000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[3.3048397144678194, 18.44039131736531, 53.52576118080252, 49.901393635037884]  |  1.4789800643920898|      1.00000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[3.3048397144678194, 18.44039131736531, 53.52576118080252, 49.901393635037884]  |  1.4789800643920898|      0.20000000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[3.1077520572707518, 18.40814782194086, 53.53586884509687, 49.90522084105499]   |  1.2531509399414062|      1.00000000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[3.1077520572707518, 18.40814782194086, 53.53586884509687, 49.90522084105499]   |  1.2531509399414062|      0.20000000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[2.910104585890059, 18.37853089830011, 53.54244830662024, 49.909097124963424]   |  1.0467351675033569|      1.00000000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[2.910104585890059, 18.37853089830011, 53.54244830662024, 49.909097124963424]   |  1.0467351675033569|      0.20000000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[2.7122049201041554, 18.350831555129037, 53.549486258549194, 49.9134486651924]  |  0.8595476150512695|      1.00000000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[2.7122049201041554, 18.350831555129037, 53.549486258549194, 49.9134486651924]  |  0.8595476150512695|      0.20000000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[2.5141149733649737, 18.324601710781153, 53.55608522267673, 49.91881727197603]  |  0.6914115548133850|      1.00000000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[2.5141149733649737, 18.324601710781153, 53.55608522267673, 49.91881727197603]  |  0.6914115548133850|      0.20000000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[2.316153232844353, 18.297060444061987, 53.56134801054211, 49.92381036534931]   |  0.5421841740608215|      1.00000000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[2.316153232844353, 18.297060444061987, 53.56134801054211, 49.92381036534931]   |  0.5421841740608215|      0.20000000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[2.117595473105956, 18.276398153416377, 53.57215745878804, 49.92938186618516]   |  0.4116714000701904|      1.00000000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[2.117595473105956, 18.276398153416377, 53.57215745878804, 49.92938186618516]   |  0.4116714000701904|      0.20000000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[1.918657222186959, 18.256590238197003, 53.577744821266236, 49.92936784871056]  |  0.2996484935283661|      1.00000000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[1.918657222186959, 18.256590238197003, 53.577744821266236, 49.92936784871056]  |  0.2996484935283661|      0.20000000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[1.7192945539556805, 18.240960360190257, 53.58037275652909, 49.93119196094771]  |  0.2060295641422272|      1.00000000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[1.7192945539556805, 18.240960360190257, 53.58037275652909, 49.93119196094771]  |  0.2060295641422272|      0.20000000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[1.5203244038891837, 18.22158633532989, 53.577390332524146, 49.936352551057404] |  0.1307632774114609|      1.00000000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[1.5203244038891837, 18.22158633532989, 53.577390332524146, 49.936352551057404] |  0.1307632774114609|      0.20000000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[1.5203244038891837, 18.22158633532989, 53.577390332524146, 49.936352551057404] |  0.1307632774114609|      0.04000000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[1.4846156733324294, 18.227251525725695, 53.5614032815543, 49.93025284769642]   |  0.1194948926568031|      0.20000000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[1.4846156733324294, 18.227251525725695, 53.5614032815543, 49.93025284769642]   |  0.1194948926568031|      0.04000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[1.444733498359916, 18.224258352074113, 53.56187910988966, 49.93072889217815]   |  0.1072392091155052|      0.20000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[1.444733498359916, 18.224258352074113, 53.56187910988966, 49.93072889217815]   |  0.1072392091155052|      0.04000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[1.404840985982425, 18.22149931359799, 53.562840339344085, 49.930955168193094]  |  0.0957103669643402|      0.20000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[1.404840985982425, 18.22149931359799, 53.562840339344085, 49.930955168193094]  |  0.0957103669643402|      0.04000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[1.3649002141540196, 18.21953167608096, 53.56371792162478, 49.931260123424956]  |  0.0849090144038200|      0.20000000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[1.3649002141540196, 18.21953167608096, 53.56371792162478, 49.931260123424956]  |  0.0849090144038200|      0.04000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[1.3250140633995862, 18.216709002241746, 53.56453169508675, 49.93194222542953]  |  0.0748325511813164|      0.20000000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[1.3250140633995862, 18.216709002241746, 53.56453169508675, 49.93194222542953]  |  0.0748325511813164|      0.04000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[1.2851139936147924, 18.214163750111123, 53.56574449274925, 49.93212996085498]  |  0.0654813051223755|      0.20000000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[1.2851139936147924, 18.214163750111123, 53.56574449274925, 49.93212996085498]  |  0.0654813051223755|      0.04000000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[1.2452044672083535, 18.211529801610514, 53.56627866818785, 49.932048266848575] |  0.0568541660904884|      0.20000000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[1.2452044672083535, 18.211529801610514, 53.56627866818785, 49.932048266848575] |  0.0568541660904884|      0.04000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[1.2052448868253436, 18.20975459780251, 53.56656247679528, 49.932054569877195]  |  0.0489512793719769|      0.20000000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[1.2052448868253436, 18.20975459780251, 53.56656247679528, 49.932054569877195]  |  0.0489512793719769|      0.04000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[1.165301544599105, 18.207634573003237, 53.56674892575025, 49.93206654632194]   |  0.0417708232998848|      0.20000000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[1.165301544599105, 18.207634573003237, 53.56674892575025, 49.93206654632194]   |  0.0417708232998848|      0.04000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[1.1253606661131987, 18.20587928371828, 53.56780397082921, 49.932795974304355]  |  0.0353135429322720|      0.20000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[1.1253606661131987, 18.20587928371828, 53.56780397082921, 49.932795974304355]  |  0.0353135429322720|      0.04000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[1.085418510221855, 18.204126980495317, 53.56904070822523, 49.93264074292972]   |  0.0295780859887600|      0.20000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[1.085418510221855, 18.204126980495317, 53.56904070822523, 49.93264074292972]   |  0.0295780859887600|      0.04000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[1.0511579873816994, 18.22285349713578, 53.57493784511009, 49.92625654949634]   |  0.0253440495580435|      0.20000000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[1.0511579873816994, 18.22285349713578, 53.57493784511009, 49.92625654949634]   |  0.0253440495580435|      0.04000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[1.011181690825998, 18.221866256724518, 53.57580328015609, 49.92667138951629]   |  0.0209269039332867|      0.20000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[1.011181690825998, 18.221866256724518, 53.57580328015609, 49.92667138951629]   |  0.0209269039332867|      0.04000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[0.9712088156723947, 18.22040361451508, 53.575949927819146, 49.926763172872796] |  0.0172307211905718|      0.20000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[0.9712088156723947, 18.22040361451508, 53.575949927819146, 49.926763172872796] |  0.0172307211905718|      0.04000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[0.9327098931488065, 18.223369166537562, 53.58594694096801, 49.929779494113355] |  0.0143548250198364|      0.20000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[0.9327098931488065, 18.223369166537562, 53.58594694096801, 49.929779494113355] |  0.0143548250198364|      0.04000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
