k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[34, 12, 0, 3]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[65, 24, 0, 6]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[103, 40, 0, 10]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[134, 52, 0, 13]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[173, 68, 0, 17]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[96.99999970831949, 0.009009980928006, 99.99999984585175, 65.00000001222139, 20.0000001167698, 69.99999954209967, 178.000000086303, 16.499999796698592]|7370.3559570312500000|      0.00010000|[203, 80, 0, 20]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=4
       7|[96.99999970831949, 0.009009980928006, 99.99999984585175, 65.00000001222139, 20.0000001167698, 69.99999954209967, 178.000000086303, 16.499999796698592]|7370.3559570312500000|      0.00001000|[242, 96, 0, 24]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[96.99999970831949, 0.009009980928006, 99.99999984585175, 65.00000001222139, 20.0000001167698, 69.99999954209967, 178.000000086303, 16.499999796698592]|7370.3559570312500000|      0.00000100|[275, 108, 0, 27]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[96.99999970569601, 0.0090109805000257, 99.9999998532516, 65.00000003670877, 20.000000129531372, 69.99999954230958, 178.0000000911137, 16.499999799607377]|7370.2490234375000000|      0.00001000|[296, 116, 0, 29]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      10|[96.99999970569601, 0.0090109805000257, 99.9999998532516, 65.00000003670877, 20.000000129531372, 69.99999954230958, 178.0000000911137, 16.499999799607377]|7370.2490234375000000|      0.00000100|[336, 132, 0, 33]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[96.99999969933553, 0.0090119799504928, 99.9999998420117, 65.00000005805099, 20.00000014469915, 69.99999953315745, 178.00000009678922, 16.49999981102875]|7370.1479492187500000|      0.00001000|[357, 140, 0, 35]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      12|[96.99999969933553, 0.0090119799504928, 99.9999998420117, 65.00000005805099, 20.00000014469915, 69.99999953315745, 178.00000009678922, 16.49999981102875]|7370.1479492187500000|      0.00000100|[389, 152, 0, 38]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[96.99999987007658, 0.0090128147683912, 99.99999963292596, 65.0000000083258, 20.000000007227044, 69.99999992021291, 177.99999998130778, 16.49999959727504]|7370.0683593750000000|      0.00001000|[412, 160, 0, 40]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      14|[96.99999987007658, 0.0090128147683912, 99.99999963292596, 65.0000000083258, 20.000000007227044, 69.99999992021291, 177.99999998130778, 16.49999959727504]|7370.0683593750000000|      0.00000100|[443, 172, 0, 43]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[97.00000000622725, 0.0090137802549888, 99.99999967032743, 65.00000006313279, 19.999999990040504, 69.99999981893521, 177.99999986582674, 16.499999742214765]|7369.9799804687500000|      0.00001000|[463, 180, 0, 45]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
