k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[129, 0, 0, 2]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.90000000|[385, 0, 0, 6]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.81000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.72900000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.81000000|[769, 0, 0, 12]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       7|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.72900000|[897, 0, 0, 14]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.65610000|[1025, 0, 0, 16]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.59049000|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.53144100|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
