k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.20000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0281039786746024, -0.1026460907372891, 0.0131499082558258, 0.0516431348309035, 0.1312310390899584, 0.0842008708408932, -0.0248688063673427, 0.026940383342829, 0.01335660589073]|543990.4375000000000000|      1.00000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[0.0281039786746024, -0.1026460907372891, 0.0131499082558258, 0.0516431348309035, 0.1312310390899584, 0.0842008708408932, -0.0248688063673427, 0.026940383342829, 0.01335660589073]|543990.4375000000000000|      0.20000000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.0238039239987661, -0.1241426892878676, 0.0049405031352419, 0.0310996197280669, 0.3256438877306402, 0.0566250694529729, -0.010926456215863, 0.0150513479528862, 0.0016324169505401]|197975.1562500000000000|      1.00000000|[86, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.0238039239987661, -0.1241426892878676, 0.0049405031352419, 0.0310996197280669, 0.3256438877306402, 0.0566250694529729, -0.010926456215863, 0.0150513479528862, 0.0016324169505401]|197975.1562500000000000|      0.20000000|[108, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.0266009337776649, -0.1330113143185525, -0.0211918558724497, 0.0180057934917234, 0.5159444085178545, 0.0056192897958465, -0.0130024397089079, 0.0287313617363927, 0.0088327987911634]|51423.1250000000000000|      1.00000000|[130, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[0.0266009337776649, -0.1330113143185525, -0.0211918558724497, 0.0180057934917234, 0.5159444085178545, 0.0056192897958465, -0.0130024397089079, 0.0287313617363927, 0.0088327987911634]|51423.1250000000000000|      0.20000000|[150, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.0266009337776649, -0.1330113143185525, -0.0211918558724497, 0.0180057934917234, 0.5159444085178545, 0.0056192897958465, -0.0130024397089079, 0.0287313617363927, 0.0088327987911634]|51423.1250000000000000|      0.04000000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.0275688291930944, -0.1318631308887347, -0.0083010470805366, 0.0146744179838512, 0.55298366266824, 0.0069882120967681, -0.0128026750195042, 0.0220496759476457, 0.0102500891632066]|37638.2851562500000000|      0.20000000|[193, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[0.0275688291930944, -0.1318631308887347, -0.0083010470805366, 0.0146744179838512, 0.55298366266824, 0.0069882120967681, -0.0128026750195042, 0.0220496759476457, 0.0102500891632066]|37638.2851562500000000|      0.04000000|[214, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.028207983647701, -0.1299198830940152, -0.011855379803572, 0.0133272836704377, 0.5927121708751625, 0.0079534964254994, -0.0128836078997171, 0.0209974727473196, 0.0112336529579728]|26227.4707031250000000|      0.20000000|[237, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[0.028207983647701, -0.1299198830940152, -0.011855379803572, 0.0133272836704377, 0.5927121708751625, 0.0079534964254994, -0.0128836078997171, 0.0209974727473196, 0.0112336529579728]|26227.4707031250000000|      0.04000000|[258, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.0287001397386336, -0.1300394668607564, -0.0096844882349563, 0.0148990461621283, 0.6325611127657439, 0.0087365036208694, -0.0136614981613243, 0.0207662182501314, 0.0094032397250084]|17672.9296875000000000|      0.20000000|[279, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      14|[0.0287001397386336, -0.1300394668607564, -0.0096844882349563, 0.0148990461621283, 0.6325611127657439, 0.0087365036208694, -0.0136614981613243, 0.0207662182501314, 0.0094032397250084]|17672.9296875000000000|      0.04000000|[301, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[0.0333470123919045, -0.1263191626294596, -0.0091486875721265, 0.008362927662697, 0.6705976427158747, 0.0094521191160938, -0.0175318835727442, 0.0204778972178321, 0.0017087446053027]|11619.0410156250000000|      0.20000000|[324, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[0.0333470123919045, -0.1263191626294596, -0.0091486875721265, 0.008362927662697, 0.6705976427158747, 0.0094521191160938, -0.0175318835727442, 0.0204778972178321, 0.0017087446053027]|11619.0410156250000000|      0.04000000|[346, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
