k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[235, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[351, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[467, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[584, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[700, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.5987683034622274, 0.0211737924279216, 1.8855019741250356, 0.6540820338518943, 0.0205207998396089, 2.0022999692841226, 1.295285186352944, 0.0196917464505878, 2.119095533493312, -0.0229490987739152, 0.0209903529528409, 2.1603696439964324, 1.2325756353780837, 0.0190217348147396, 2.218261798442081, 0.2173790146400761, 0.0202765991899243, 2.280196344305916, 1.3350585032348063, 0.020756390728734, 2.3925672197148455, 4.502536999582707, 0.0251693159818845, 2.4902374834874497, 0.6619705162535626, 0.0189352154449076, 2.5598745387371755, 4.391658264316206, 0.0270783623455129, 2.709933310968036, 0.2281945227473183, 0.0192711322159055, 2.9414075029440743, 0.2352582139389977, 0.0191544610945745, 2.9677627598326337, 0.7100885564036546, 0.0221486426670272, 3.129264319296464, 0.2046293118906001, 0.0176747306812007, 3.225826772364797, -0.0657113181236732, 0.0202934774369638, 3.2539574329066294, 1.379822059248245, 0.0191826768111107, 3.379950772087704, 0.2399329594686069, 0.0218121437200109, 3.670528702235344, 0.0616501969858208, 0.0190546697393864, 3.722766077039723, 0.0181203110888575, 0.0195042976104232, 3.8309173028364465, 0.4158686348013911, 0.0188812898859698, 3.959273938983229, 0.2639823382366009, 0.0184577062210952, 4.052559744649869, 0.8207856965256174, 0.0220444932177319, 4.176394144798287, 0.9659899470862673, 0.0196016927794467, 4.429707303875055, 0.7447763702144664, 0.0175050304858179, 4.559410880148548, 0.2141771366093234, 0.0205927637287084, 4.601298885630096, 0.5036193951058204, 0.0227446709641781, 4.7046001371025845, 0.0469471326307061, 0.0217056598047206, 4.800126368863636, 0.3694019188685207, 0.0206224422760094, 4.969880695839777, 0.1625316519864902, 0.0201640043470716, 5.394653403936159, 0.2917689501767985, 0.0219219514079052, 5.418065572393549, 0.0987143656823944, 0.0173952349401186, 2.584267045194335, 0.0022407848508134, 0.0186374796629866, 3.862783688079022, 0.1547227946837602, 0.0194601309294491, 5.197091307471263]|415122.2187500000000000|      0.03125000|[816, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[0.5973438633612419, 0.0195387145633034, 1.881810683313873, 0.657392623487669, 0.0213206571164598, 2.0038093061232174, 1.2954452695267034, 0.0211671459554077, 2.12302735075158, -0.0235743138557619, 0.0208292833659303, 2.1598050464634118, 1.2337535591682238, 0.0191169385985533, 2.212475204538999, 0.2117849659980106, 0.0211795039071407, 2.280906910899444, 1.3360958316466025, 0.0214950632357219, 2.3921733449554248, 4.504238762087176, 0.0376088480574583, 2.4895075808788127, 0.6662497535509085, 0.0166302362340509, 2.55376916341545, 4.390523804802931, 0.0387449825636257, 2.710576481352802, 0.2355887015305944, 0.0184909860728715, 2.9414215366339853, 0.2372872563398876, 0.0170496501521869, 2.9722742518943663, 0.7110135763272035, 0.0189519395486656, 3.1313909723779556, 0.2031760293673164, 0.0170227940475754, 3.2239769281905626, -0.0626318038437833, 0.0196822353520503, 3.2553108871559338, 1.3747912202111834, 0.020919541028641, 3.377754615313178, 0.2368153251033274, 0.0174681714023074, 3.6733868616468857, 0.0561434268325986, 0.0160883840105251, 3.7240412458134156, 0.023615684985134, 0.0153102528461918, 3.82843499303742, 0.4167894535220631, 0.0208114109082585, 3.9550705058530777, 0.2640763267311924, 0.0239414389998236, 4.052362400189614, 0.8183331334472194, 0.0210076501934129, 4.176639904382894, 0.9680520148193278, 0.0216025635867412, 4.43331288651501, 0.7414298681185687, 0.0184194956577318, 4.561297847683358, 0.2172580636631183, 0.0207028349100969, 4.603546104923589, 0.5029709425247991, 0.0212383694762953, 4.705413149221684, 0.0426003012459173, 0.0192654483424113, 4.8018844071475115, 0.3687924043203558, 0.0198029977691291, 4.969214938087801, 0.1653729166107074, 0.0210193765896543, 5.394118113148685, 0.2922502471408554, 0.026425747899353, 5.417695299601876, 0.0998641157531187, 0.0201777258927926, 2.5834972916004912, 0.0046417962857298, 0.0235601682222862, 3.8633355457246767, 0.1565422437643327, 0.0184355773023258, 5.197197283530518]|348619.2500000000000000|      0.06250000|[932, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[0.5973438633612419, 0.0195387145633034, 1.881810683313873, 0.657392623487669, 0.0213206571164598, 2.0038093061232174, 1.2954452695267034, 0.0211671459554077, 2.12302735075158, -0.0235743138557619, 0.0208292833659303, 2.1598050464634118, 1.2337535591682238, 0.0191169385985533, 2.212475204538999, 0.2117849659980106, 0.0211795039071407, 2.280906910899444, 1.3360958316466025, 0.0214950632357219, 2.3921733449554248, 4.504238762087176, 0.0376088480574583, 2.4895075808788127, 0.6662497535509085, 0.0166302362340509, 2.55376916341545, 4.390523804802931, 0.0387449825636257, 2.710576481352802, 0.2355887015305944, 0.0184909860728715, 2.9414215366339853, 0.2372872563398876, 0.0170496501521869, 2.9722742518943663, 0.7110135763272035, 0.0189519395486656, 3.1313909723779556, 0.2031760293673164, 0.0170227940475754, 3.2239769281905626, -0.0626318038437833, 0.0196822353520503, 3.2553108871559338, 1.3747912202111834, 0.020919541028641, 3.377754615313178, 0.2368153251033274, 0.0174681714023074, 3.6733868616468857, 0.0561434268325986, 0.0160883840105251, 3.7240412458134156, 0.023615684985134, 0.0153102528461918, 3.82843499303742, 0.4167894535220631, 0.0208114109082585, 3.9550705058530777, 0.2640763267311924, 0.0239414389998236, 4.052362400189614, 0.8183331334472194, 0.0210076501934129, 4.176639904382894, 0.9680520148193278, 0.0216025635867412, 4.43331288651501, 0.7414298681185687, 0.0184194956577318, 4.561297847683358, 0.2172580636631183, 0.0207028349100969, 4.603546104923589, 0.5029709425247991, 0.0212383694762953, 4.705413149221684, 0.0426003012459173, 0.0192654483424113, 4.8018844071475115, 0.3687924043203558, 0.0198029977691291, 4.969214938087801, 0.1653729166107074, 0.0210193765896543, 5.394118113148685, 0.2922502471408554, 0.026425747899353, 5.417695299601876, 0.0998641157531187, 0.0201777258927926, 2.5834972916004912, 0.0046417962857298, 0.0235601682222862, 3.8633355457246767, 0.1565422437643327, 0.0184355773023258, 5.197197283530518]|348619.2500000000000000|      0.03125000|[1048, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.5938476739721212, 0.0223161229829735, 1.8833637380539165, 0.6579143357559596, 0.0193144775488167, 2.007480302416806, 1.2953914471806136, 0.0258991552078831, 2.1222115350456168, -0.0235569272133513, 0.0222719235997799, 2.1655250587123436, 1.2360024139196293, 0.0182595732404957, 2.2124307547830835, 0.2082726653432375, 0.0230963459841018, 2.2797572666223496, 1.3309327853422372, 0.0218350926812323, 2.3890172921519395, 4.504032343344223, 0.0501314970428365, 2.4945419098259127, 0.6657541954268774, 0.0167092414819054, 2.5527259105907745, 4.387905239608489, 0.0507415791704148, 2.7135627071449537, 0.2364072810005008, 0.0191212399739685, 2.9449137827679186, 0.2348641502170292, 0.0168376079331493, 2.9760586211992246, 0.715097434022223, 0.0197415326612893, 3.1341114515140864, 0.2049020277333367, 0.0164137581251672, 3.223664083510927, -0.0614904654490605, 0.0167472846600027, 3.2563851091555196, 1.3785008198733435, 0.0296492446476218, 3.3746878757292293, 0.2293136798288636, 0.0181344039069876, 3.6727610148230005, 0.0561218636108092, 0.0176969013638326, 3.727191309848284, 0.0255603700221149, 0.0119041452428871, 3.8221979488394804, 0.4138572723263878, 0.018399494731508, 3.951440113962281, 0.2615093690248198, 0.0237945313577308, 4.053062772159092, 0.8163290327783688, 0.0224348540262917, 4.177400739690938, 0.9716895931288466, 0.0219238499083558, 4.4335076582912745, 0.7414407267598364, 0.0219116089941495, 4.562086497822147, 0.2171232035653441, 0.0222235049941581, 4.605011373801477, 0.5024587282388523, 0.0189033952417819, 4.704608279976942, 0.0423653877623534, 0.0199783401090012, 4.803286378039454, 0.3689639687375983, 0.0175243337034795, 4.968416096218721, 0.169446642866882, 0.0239781516538457, 5.394774458387788, 0.2966408661925948, 0.025115282302085, 5.416492858624465, 0.0996003210998665, 0.020073533723097, 2.584544479450878, 0.0038466491276095, 0.0256863340629945, 3.858185260848542, 0.1560555765131462, 0.015292732362416, 5.195954496378337]|311514.1562500000000000|      0.06250000|[1165, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
