k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.800470779783154, -2.234269193815873, 8.618192394243286, -2.550878361852476, -3.083465132377277, 4.202021150787117, -1.4289533335497437]|44300.5000000000000000|    100.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[9.800470779783154, -2.234269193815873, 8.618192394243286, -2.550878361852476, -3.083465132377277, 4.202021150787117, -1.4289533335497437]|44300.5000000000000000|     10.00000000|[34, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       4|[9.800470779783154, -2.234269193815873, 8.618192394243286, -2.550878361852476, -3.083465132377277, 4.202021150787117, -1.4289533335497437]|44300.5000000000000000|      1.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.663876945508013, -2.518282370068381, 8.88407946492132, -2.943854522319625, -3.4478518276360637, 4.004453886202744, -0.7192055224317683]|31891.3125000000000000|     10.00000000|[54, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[9.663876945508013, -2.518282370068381, 8.88407946492132, -2.943854522319625, -3.4478518276360637, 4.004453886202744, -0.7192055224317683]|31891.3125000000000000|      1.00000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.663876945508013, -2.518282370068381, 8.88407946492132, -2.943854522319625, -3.4478518276360637, 4.004453886202744, -0.7192055224317683]|31891.3125000000000000|      0.10000000|[76, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[9.682081317322886, -2.5209440313796003, 8.86727203910688, -2.975569144911118, -3.4426183462188544, 4.007253394008798, -0.6278929658715611]|28900.0859375000000000|      1.00000000|[87, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[9.682081317322886, -2.5209440313796003, 8.86727203910688, -2.975569144911118, -3.4426183462188544, 4.007253394008798, -0.6278929658715611]|28900.0859375000000000|      0.10000000|[99, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.671504280468811, -2.4922286587622478, 8.852915798852482, -2.9819914589907928, -3.4187437107303738, 4.078727962697033, -0.5718787379863423]|26850.8574218750000000|      1.00000000|[110, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      11|[9.671504280468811, -2.4922286587622478, 8.852915798852482, -2.9819914589907928, -3.4187437107303738, 4.078727962697033, -0.5718787379863423]|26850.8574218750000000|      0.10000000|[121, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
