k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.90000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.81000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.72900000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.65610000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.59049000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.53144100|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.47829690|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[2.208232834400745, 1.627792108791057, -7.747938454931714]                      | 24.1724281311035156|      0.53144100|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[2.208232834400745, 1.627792108791057, -7.747938454931714]                      | 24.1724281311035156|      0.47829690|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[2.208232834400745, 1.627792108791057, -7.747938454931714]                      | 24.1724281311035156|      0.43046721|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[2.208232834400745, 1.627792108791057, -7.747938454931714]                      | 24.1724281311035156|      0.38742049|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[2.208232834400745, 1.627792108791057, -7.747938454931714]                      | 24.1724281311035156|      0.34867844|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[2.208232834400745, 1.627792108791057, -7.747938454931714]                      | 24.1724281311035156|      0.31381060|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
