k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      1.11111111|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[10.055882516291184, -0.5869269528711633, 0.6328165362855291, -1.111221152716718, 0.2168338848434067, 0.2674486591925558, -0.5555813280296776]|43037.3398437500000000|      1.23456790|[38, 14, 0, 7]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
       3|[10.055882516291184, -0.5869269528711633, 0.6328165362855291, -1.111221152716718, 0.2168338848434067, 0.2674486591925558, -0.5555813280296776]|43037.3398437500000000|      1.11111111|[67, 26, 0, 13]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[10.055882516291184, -0.5869269528711633, 0.6328165362855291, -1.111221152716718, 0.2168338848434067, 0.2674486591925558, -0.5555813280296776]|43037.3398437500000000|      1.00000000|[94, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.809682911037786, -0.3110807721061344, 0.374442274873652, -1.5005996667448964, 0.434029765479536, 0.8984747551727872, -0.1088669132072585]|13340.4921875000000000|      1.11111111|[105, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[9.809682911037786, -0.3110807721061344, 0.374442274873652, -1.5005996667448964, 0.434029765479536, 0.8984747551727872, -0.1088669132072585]|13340.4921875000000000|      1.00000000|[135, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.809682911037786, -0.3110807721061344, 0.374442274873652, -1.5005996667448964, 0.434029765479536, 0.8984747551727872, -0.1088669132072585]|13340.4921875000000000|      0.90000000|[165, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[9.809682911037786, -0.3110807721061344, 0.374442274873652, -1.5005996667448964, 0.434029765479536, 0.8984747551727872, -0.1088669132072585]|13340.4921875000000000|      0.81000000|[193, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[9.809682911037786, -0.3110807721061344, 0.374442274873652, -1.5005996667448964, 0.434029765479536, 0.8984747551727872, -0.1088669132072585]|13340.4921875000000000|      0.72900000|[223, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.809682911037786, -0.3110807721061344, 0.374442274873652, -1.5005996667448964, 0.434029765479536, 0.8984747551727872, -0.1088669132072585]|13340.4921875000000000|      0.65610000|[253, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
