k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4302398541089093, 0.5957220673238286, 5.1854121341501935, 5.697828890607174, 6.1890489147676035, 7.7109406635074835]|169.8382873535156250|      1.11111111|[26, 10, 0, 5]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
       2|[0.4302398541089093, 0.5957220673238286, 5.1854121341501935, 5.697828890607174, 6.1890489147676035, 7.7109406635074835]|169.8382873535156250|      1.00000000|[52, 22, 0, 11]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.303385298766868, 0.6071943291225534, 4.724221801613143, 5.834540825750231, 5.729967577455236, 7.8506552725235315]|102.3988342285156250|      1.11111111|[69, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | iterate success | actual_k=2
       4|[-0.303385298766868, 0.6071943291225534, 4.724221801613143, 5.834540825750231, 5.729967577455236, 7.8506552725235315]|102.3988342285156250|      1.00000000|[93, 38, 0, 19]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.303385298766868, 0.6071943291225534, 4.724221801613143, 5.834540825750231, 5.729967577455236, 7.8506552725235315]|102.3988342285156250|      0.90000000|[118, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.303385298766868, 0.6071943291225534, 4.724221801613143, 5.834540825750231, 5.729967577455236, 7.8506552725235315]|102.3988342285156250|      0.81000000|[141, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.7892645623457585, 0.6149663982665464, 4.260834649980226, 5.903551993689943, 5.286143919332673, 7.9097425220541355]| 67.2394256591796875|      0.90000000|[165, 66, 0, 33]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
       8|[-0.7892645623457585, 0.6149663982665464, 4.260834649980226, 5.903551993689943, 5.286143919332673, 7.9097425220541355]| 67.2394256591796875|      0.81000000|[191, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
       9|[-0.7892645623457585, 0.6149663982665464, 4.260834649980226, 5.903551993689943, 5.286143919332673, 7.9097425220541355]| 67.2394256591796875|      0.72900000|[217, 86, 0, 43]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      10|[-1.0613573542511403, 0.7511803003581712, 3.7847130310070476, 5.93309470837593, 4.830898301610811, 7.973296789971327]| 46.0509986877441406|      0.81000000|[241, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
      11|[-1.0613573542511403, 0.7511803003581712, 3.7847130310070476, 5.93309470837593, 4.830898301610811, 7.973296789971327]| 46.0509986877441406|      0.72900000|[265, 106, 0, 53]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      12|[-1.0613573542511403, 0.7511803003581712, 3.7847130310070476, 5.93309470837593, 4.830898301610811, 7.973296789971327]| 46.0509986877441406|      0.65610000|[291, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      13|[-1.0613573542511403, 0.7511803003581712, 3.7847130310070476, 5.93309470837593, 4.830898301610811, 7.973296789971327]| 46.0509986877441406|      0.59049000|[317, 126, 0, 63]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.1627374495018015, 1.0286393587795488, 3.4337666812500607, 5.923873079099316, 4.460461946283971, 8.004046018982594]| 33.0342254638671875|      0.65610000|[342, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=2
      15|[-1.1627374495018015, 1.0286393587795488, 3.4337666812500607, 5.923873079099316, 4.460461946283971, 8.004046018982594]| 33.0342254638671875|      0.59049000|[365, 146, 0, 73]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.1627374495018015, 1.0286393587795488, 3.4337666812500607, 5.923873079099316, 4.460461946283971, 8.004046018982594]| 33.0342254638671875|      0.53144100|[389, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
