k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      2.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      4.00000000|[27, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      2.00000000|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      1.00000000|[54, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.50000000|[67, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.25000000|[80, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.12500000|[93, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.06250000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.958476332646404, -0.9817315838408179, 0.7950536911081203, 2.036082860323458, -0.245870814221551, 0.1042493980627401, 0.1039740312343155]|14134.6718750000000000|      0.03125000|[121, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.958382853491257, -0.9739855734930266, 0.7945342932073, 2.0417958035726542, -0.2380648095790872, 0.1263225823396147, 0.1222903195589877]|8936.5693359375000000|      0.06250000|[134, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      11|[10.958382853491257, -0.9739855734930266, 0.7945342932073, 2.0417958035726542, -0.2380648095790872, 0.1263225823396147, 0.1222903195589877]|8936.5693359375000000|      0.03125000|[147, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.958382853491257, -0.9739855734930266, 0.7945342932073, 2.0417958035726542, -0.2380648095790872, 0.1263225823396147, 0.1222903195589877]|8936.5693359375000000|      0.01562500|[160, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.96419922214464, -0.9728515837984198, 0.7966065827067261, 2.045393489330961, -0.2440115863322087, 0.1273421652176987, 0.1347555960693088]|7819.6728515625000000|      0.03125000|[174, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[10.96419922214464, -0.9728515837984198, 0.7966065827067261, 2.045393489330961, -0.2440115863322087, 0.1273421652176987, 0.1347555960693088]|7819.6728515625000000|      0.01562500|[188, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[10.96419922214464, -0.9728515837984198, 0.7966065827067261, 2.045393489330961, -0.2440115863322087, 0.1273421652176987, 0.1347555960693088]|7819.6728515625000000|      0.00781250|[201, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.964161478678514, -0.968609930912161, 0.7954161250993107, 2.0444860339886968, -0.2415319705044437, 0.1241603564076738, 0.1397082767579]|7685.1855468750000000|      0.01562500|[214, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      17|[10.964161478678514, -0.968609930912161, 0.7954161250993107, 2.0444860339886968, -0.2415319705044437, 0.1241603564076738, 0.1397082767579]|7685.1855468750000000|      0.00781250|[228, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.964161478678514, -0.968609930912161, 0.7954161250993107, 2.0444860339886968, -0.2415319705044437, 0.1241603564076738, 0.1397082767579]|7685.1855468750000000|      0.00390625|[241, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
